-599.302 -1.668773	-597.697 -2.70208	-597.6318 -2.733747	-597.5562 -2.740647	-597.4575 -2.745716	-597.347 -2.755038	-597.1922 -2.753891	-597.1038 -2.751792	-597.0285 -2.752232	-596.9406 -2.754164	-596.8396 -2.763658	-596.709 -2.754926	-596.6373 -2.753514	-596.4702 -2.755124	-596.4388 -2.754318	-596.3209 -2.752918	-596.1842 -2.752868	-596.111 -2.748586	-596.0531 -2.749625	-595.9478 -2.75149	-595.7993 -2.762619	-595.7341 -2.751544	-595.5974 -2.750754	-595.5236 -2.751607	-595.3984 -2.750946	-595.2922 -2.758003	-595.2355 -2.755932	-595.1288 -2.761164	-595.0144 -2.758979	-594.8995 -2.768194	-594.7795 -2.785868	-594.6974 -2.776126	-594.6448 -2.786441	-594.5128 -2.785456	-594.3787 -2.798223	-594.3037 -2.804251	-594.2456 -2.809531	-594.1079 -2.816358	-594.0088 -2.826345	-593.9191 -2.834009	-593.8232 -2.852474	-593.7255 -2.852643	-593.6129 -2.853461	-593.4812 -2.860819	-593.4299 -2.868042
-299.1602 7.371524	-299.2615 7.2555	-299.3859 7.258467	-299.4613 7.254062	-299.5717 7.228032	-299.6261 7.216435	-299.7444 7.188725	-299.8668 7.175711	-299.9428 7.159587	-300.0092 7.139454	-300.1495 7.107597	-300.2493 7.101381	-300.3347 7.08472	-300.3868 7.072179	-300.552 7.046341	-300.6331 7.024424	-300.739 7.008372	-300.797 6.987804	-300.9278 6.972736	-301.0231 6.952137	-301.1205 6.93435	-301.2091 6.908183	-301.3445 6.885423	-301.4323 6.874833	-301.5237 6.84527	-301.6597 6.822547	-301.7478 6.798242	-301.8603 6.772605	-301.9573 6.744287	-302.029 6.714171	-302.135 6.682989	-302.2256 6.658915	-302.3865 6.62391	-302.4576 6.596777	-302.5582 6.577462	-302.6243 6.537089	-302.7411 6.505605	-302.8528 6.478741	-302.9243 6.450596	-302.9987 6.433393	-303.1679 6.401124	-303.2361 6.373402	-303.3499 6.351968	-303.452 6.31769	-303.5466 6.304178
-298.1507 7.483775	-298.2513 7.371182	-298.3651 7.374089	-298.4692 7.364917	-298.5709 7.341107	-298.6363 7.325762	-298.7669 7.305143	-298.8787 7.285654	-298.9181 7.273231	-299.0323 7.246939	-299.1498 7.218303	-299.2636 7.209563	-299.3123 7.197906	-299.4044 7.179585	-299.5619 7.156999	-299.6423 7.135962	-299.7479 7.120189	-299.818 7.100162	-299.9438 7.079886	-300.0464 7.055703	-300.1179 7.039649	-300.2257 7.017366	-300.3576 6.996161	-300.4487 6.981822	-300.5346 6.956115	-300.6812 6.930287	-300.7389 6.906119	-300.8455 6.881948	-300.9539 6.858545	-301.0173 6.827307	-301.1174 6.79784	-301.2415 6.76952	-301.3656 6.735744	-301.4577 6.71228	-301.5546 6.685991	-301.6238 6.648512	-301.7426 6.619977	-301.8448 6.592542	-301.9358 6.561611	-302.0092 6.539944	-302.1658 6.512366	-302.2577 6.480862	-302.3384 6.463171	-302.4433 6.427456	-302.5238 6.413208
-297.1391 7.587226	-297.2635 7.481647	-297.3641 7.485423	-297.4608 7.471498	-297.5648 7.451373	-297.6331 7.433058	-297.7513 7.419153	-297.8622 7.397932	-297.9313 7.386284	-298.0453 7.356785	-298.1461 7.331696	-298.2692 7.32017	-298.2993 7.313922	-298.4435 7.289249	-298.5558 7.270709	-298.6414 7.251594	-298.7359 7.234678	-298.7989 7.214901	-298.9565 7.188891	-299.0634 7.163571	-299.1109 7.148054	-299.2235 7.129862	-299.3612 7.109234	-299.4587 7.088725	-299.5524 7.066365	-299.7132 7.037224	-299.758 7.012589	-299.8362 6.989295	-299.9655 6.968098	-299.9979 6.935468	-300.114 6.907284	-300.2764 6.874899	-300.3726 6.843787	-300.4511 6.822552	-300.5664 6.791292	-300.6325 6.761211	-300.7339 6.733377	-300.8448 6.705253	-300.9305 6.673016	-301.0088 6.648598	-301.1577 6.625059	-301.2416 6.593258	-301.3251 6.573858	-301.4223 6.539331	-301.5192 6.521533
-296.145 7.692577	-296.2488 7.593597	-296.3323 7.596463	-296.4524 7.576944	-296.594 7.559106	-296.6414 7.538664	-296.7749 7.530245	-296.8619 7.508826	-296.9309 7.494374	-297.0639 7.462619	-297.1476 7.437938	-297.273 7.425876	-297.2862 7.422857	-297.4493 7.394916	-297.5391 7.38174	-297.6267 7.365636	-297.743 7.345297	-297.7863 7.32807	-297.946 7.298678	-298.0533 7.273497	-298.1334 7.258942	-298.2364 7.243378	-298.3399 7.225001	-298.4813 7.198159	-298.5491 7.180103	-298.7216 7.146802	-298.7657 7.121536	-298.8386 7.098597	-298.9478 7.078799	-299.0134 7.047352	-299.1118 7.018871	-299.2982 6.983997	-299.3845 6.955157	-299.4588 6.932992	-299.5746 6.897192	-299.6255 6.872723	-299.7396 6.844689	-299.8454 6.8149	-299.9447 6.783394	-300.0156 6.753043	-300.1539 6.730375	-300.2372 6.704152	-300.323 6.679683	-300.4507 6.647418	-300.5051 6.627252
-295.1259 7.795506	-295.2504 7.702623	-295.3322 7.703728	-295.4618 7.680276	-295.5776 7.666713	-295.6559 7.646478	-295.794 7.641395	-295.8527 7.618904	-295.92 7.601168	-296.0721 7.572692	-296.1479 7.54755	-296.2725 7.53555	-296.2969 7.528543	-296.4514 7.500855	-296.5348 7.490669	-296.641 7.476779	-296.7303 7.451811	-296.7994 7.434005	-296.9571 7.405285	-297.0525 7.379069	-297.1463 7.366168	-297.2176 7.351524	-297.3383 7.335822	-297.4635 7.303643	-297.5452 7.291154	-297.7109 7.25776	-297.7543 7.233257	-297.8268 7.205815	-297.9464 7.190634	-297.9998 7.161322	-298.1208 7.129785	-298.2733 7.098824	-298.3442 7.069108	-298.4265 7.044324	-298.5545 7.006	-298.6165 6.987322	-298.7265 6.958138	-298.8054 6.926701	-298.9541 6.894044	-299.0282 6.861342	-299.1353 6.836783	-299.2231 6.815761	-299.3287 6.786682	-299.437 6.75879	-299.5116 6.732778
-294.1496 7.893095	-294.2473 7.803616	-294.3287 7.803398	-294.4752 7.780535	-294.5866 7.768258	-294.6505 7.753266	-294.7704 7.744524	-294.8394 7.723968	-294.937 7.704117	-295.0618 7.68187	-295.161 7.656609	-295.2604 7.644974	-295.3175 7.632343	-295.454 7.607771	-295.5414 7.596242	-295.6555 7.585017	-295.727 7.558859	-295.8191 7.538582	-295.964 7.515617	-296.0458 7.488816	-296.1682 7.477572	-296.2101 7.459272	-296.3304 7.444549	-296.4667 7.409991	-296.5454 7.399242	-296.7079 7.369672	-296.7667 7.344869	-296.8275 7.311454	-296.9527 7.298286	-297.0075 7.267506	-297.1449 7.23411	-297.2447 7.209481	-297.3621 7.178276	-297.4348 7.151597	-297.5844 7.114246	-297.6252 7.09898	-297.7435 7.067644	-297.7951 7.035176	-297.9582 7.00286	-298.0289 6.973439	-298.1407 6.945497	-298.2233 6.929295	-298.3459 6.895251	-298.4284 6.871846	-298.532 6.840138
-293.169 7.996657	-293.2484 7.903087	-293.3355 7.901177	-293.4946 7.883986	-293.5901 7.870004	-293.6709 7.857786	-293.7809 7.843803	-293.8333 7.825829	-293.9477 7.802398	-294.0529 7.78628	-294.1721 7.758932	-294.2618 7.748908	-294.337 7.731077	-294.4388 7.713789	-294.5679 7.696482	-294.6541 7.685908	-294.7447 7.660939	-294.825 7.639233	-294.9637 7.622536	-295.0103 7.598873	-295.1686 7.586852	-295.2086 7.564501	-295.3408 7.549195	-295.4628 7.51825	-295.5333 7.504001	-295.6876 7.480406	-295.7703 7.454795	-295.8514 7.418739	-295.9432 7.404318	-296.0255 7.373309	-296.1619 7.340517	-296.2214 7.320637	-296.3491 7.287536	-296.4634 7.257083	-296.5914 7.224815	-296.6325 7.205618	-296.7578 7.172833	-296.8036 7.13903	-296.9719 7.110101	-297.028 7.084223	-297.149 7.04985	-297.232 7.038102	-297.3449 7.000499	-297.4273 6.98251	-297.5463 6.948588
-292.1514 8.100649	-292.2894 7.999958	-292.3506 7.998926	-292.5094 7.988111	-292.5999 7.971568	-292.6606 7.962717	-292.7724 7.942259	-292.8564 7.927043	-292.9622 7.901885	-293.0558 7.892095	-293.176 7.863815	-293.2565 7.853088	-293.3698 7.83012	-293.4555 7.81952	-293.5858 7.796131	-293.685 7.785995	-293.7479 7.760228	-293.8527 7.737031	-293.9857 7.727256	-294.0085 7.703473	-294.1511 7.690498	-294.2105 7.664536	-294.3431 7.647438	-294.4491 7.623531	-294.5455 7.60435	-294.6719 7.587092	-294.7701 7.560039	-294.8594 7.522417	-294.9586 7.507412	-295.0179 7.476912	-295.163 7.445481	-295.212 7.429309	-295.3257 7.392466	-295.4628 7.360776	-295.5965 7.335235	-295.6171 7.310692	-295.7507 7.277194	-295.8126 7.243037	-295.9572 7.21582	-296.0186 7.194502	-296.1404 7.157632	-296.2383 7.14361	-296.3553 7.107449	-296.427 7.089988	-296.547 7.058984
-291.1521 8.202835	-291.2958 8.096479	-291.384 8.096974	-291.5126 8.092349	-291.5942 8.072405	-291.6408 8.066103	-291.7825 8.039589	-291.8442 8.025681	-292.0214 8.001535	-292.0594 7.99492	-292.1651 7.968163	-292.2808 7.955624	-292.3873 7.931112	-292.4633 7.924466	-292.6096 7.896142	-292.6751 7.885544	-292.7762 7.859746	-292.8654 7.837171	-292.9722 7.832102	-293.0239 7.809195	-293.1504 7.795442	-293.2386 7.766198	-293.3519 7.746475	-293.4661 7.72882	-293.5554 7.703918	-293.6697 7.692204	-293.7746 7.661492	-293.8826 7.62517	-293.9594 7.60644	-294.06 7.575567	-294.1689 7.546968	-294.2303 7.530493	-294.3574 7.492988	-294.4937 7.461452	-294.5922 7.441692	-294.6239 7.412152	-294.7623 7.377604	-294.8296 7.344712	-294.9523 7.319907	-295.0247 7.302619	-295.1454 7.265101	-295.2547 7.245859	-295.3383 7.214964	-295.4153 7.193524	-295.5443 7.168314
-290.1414 8.302605	-290.2937 8.191587	-290.4066 8.194793	-290.5148 8.193525	-290.5733 8.174232	-290.6473 8.164969	-290.7833 8.135539	-290.8459 8.123017	-291.0177 8.103289	-291.0574 8.09392	-291.1473 8.068295	-291.2931 8.055866	-291.3788 8.034753	-291.463 8.028825	-291.5737 7.997836	-291.6589 7.984765	-291.7975 7.95973	-291.8615 7.938703	-291.968 7.931818	-292.0275 7.913697	-292.1362 7.897554	-292.2559 7.866308	-292.3642 7.845772	-292.4617 7.833802	-292.5454 7.804751	-292.6759 7.793475	-292.7686 7.762097	-292.894 7.728525	-292.9634 7.706229	-293.0732 7.678219	-293.1956 7.651679	-293.2484 7.630156	-293.3673 7.594006	-293.4984 7.561102	-293.5871 7.546838	-293.6178 7.511836	-293.7387 7.476175	-293.8383 7.444158	-293.9733 7.421184	-294.0418 7.405726	-294.153 7.368216	-294.251 7.34394	-294.3243 7.318757	-294.4408 7.292377	-294.5337 7.274094
-289.1334 8.397203	-289.3084 8.285017	-289.4036 8.290767	-289.5101 8.290588	-289.5759 8.274301	-289.6581 8.258315	-289.7869 8.231689	-289.8688 8.217983	-290.0152 8.205492	-290.0988 8.188771	-290.1342 8.16543	-290.2755 8.152054	-290.3727 8.137238	-290.4756 8.127987	-290.5676 8.100233	-290.6571 8.084669	-290.7926 8.059647	-290.8511 8.043018	-290.9708 8.029331	-291.0306 8.013861	-291.1377 7.996338	-291.2525 7.967263	-291.3727 7.945992	-291.4733 7.936337	-291.5402 7.908851	-291.6643 7.891347	-291.7435 7.861406	-291.9009 7.830427	-291.98 7.807921	-292.0614 7.782043	-292.2015 7.754974	-292.2675 7.728116	-292.3616 7.695245	-292.4625 7.663086	-292.5813 7.649663	-292.6212 7.611623	-292.7455 7.576685	-292.8405 7.546859	-292.963 7.521004	-293.0472 7.506735	-293.1118 7.472267	-293.2627 7.443178	-293.3304 7.423583	-293.4403 7.391237	-293.5454 7.374281
-288.1352 8.489321	-288.2738 8.381611	-288.3971 8.38888	-288.4971 8.3847	-288.5588 8.372145	-288.6685 8.349792	-288.791 8.328344	-288.8719 8.310504	-288.993 8.303953	-289.0927 8.281763	-289.1609 8.258072	-289.2887 8.244975	-289.3472 8.236115	-289.466 8.221712	-289.5606 8.199945	-289.6465 8.182719	-289.8177 8.156382	-289.8531 8.144033	-289.9763 8.125206	-290.0415 8.111103	-290.1334 8.092387	-290.2419 8.066524	-290.3775 8.047877	-290.4896 8.034881	-290.523 8.012543	-290.6787 7.988317	-290.7316 7.959455	-290.8994 7.932075	-290.965 7.911633	-291.0445 7.88569	-291.2107 7.856301	-291.2602 7.826536	-291.3784 7.796926	-291.4612 7.76758	-291.5851 7.748894	-291.629 7.712124	-291.7484 7.679881	-291.8384 7.651483	-291.9744 7.621021	-292.0508 7.605422	-292.1125 7.574158	-292.2474 7.54196	-292.3232 7.525913	-292.4425 7.492467	-292.5562 7.473377
-287.148 8.574725	-287.2512 8.475584	-287.3543 8.48376	-287.4863 8.474533	-287.5582 8.467167	-287.6839 8.438545	-287.7768 8.425426	-287.901 8.403765	-287.9352 8.401717	-288.0822 8.37313	-288.1624 8.350591	-288.2599 8.337686	-288.335 8.333935	-288.4789 8.315608	-288.5543 8.296958	-288.6675 8.279798	-288.8145 8.254228	-288.8629 8.243145	-288.9708 8.219296	-289.0556 8.204161	-289.1295 8.184746	-289.2499 8.16636	-289.3733 8.14785	-289.4945 8.130356	-289.5167 8.112452	-289.6939 8.081999	-289.7395 8.056669	-289.8916 8.03158	-289.9448 8.013339	-290.0366 7.987401	-290.191 7.955786	-290.2732 7.9234	-290.378 7.899495	-290.4414 7.870067	-290.5858 7.845594	-290.6338 7.814054	-290.7312 7.782917	-290.829 7.752572	-290.9734 7.721834	-291.06 7.702769	-291.1375 7.674926	-291.2443 7.642994	-291.3541 7.624379	-291.4542 7.596208	-291.5786 7.571105
-286.1567 8.661236	-286.2605 8.568775	-286.3462 8.576823	-286.4828 8.56374	-286.5778 8.55802	-286.6671 8.525335	-286.7749 8.519831	-286.8957 8.498032	-286.951 8.494448	-287.0919 8.461323	-287.1936 8.439703	-287.2613 8.42697	-287.3395 8.425369	-287.469 8.405878	-287.5717 8.390425	-287.6767 8.374254	-287.8171 8.347715	-287.8668 8.340378	-287.9779 8.313503	-288.0432 8.295959	-288.1563 8.277444	-288.2337 8.266161	-288.3644 8.247419	-288.4928 8.225232	-288.5363 8.209778	-288.6994 8.175121	-288.7433 8.151384	-288.8878 8.128571	-288.9523 8.112074	-289.0319 8.084432	-289.1617 8.051735	-289.2728 8.019026	-289.3671 8.000517	-289.4347 7.969735	-289.565 7.939265	-289.639 7.913988	-289.7602 7.884279	-289.8348 7.853664	-289.9466 7.822098	-290.0443 7.797925	-290.1472 7.773038	-290.2474 7.745955	-290.3473 7.720831	-290.45 7.698986	-290.5952 7.666754
-285.1466 8.752254	-285.2341 8.665234	-285.3308 8.673315	-285.4703 8.654374	-285.5639 8.648923	-285.6539 8.617912	-285.7666 8.611924	-285.901 8.592796	-285.9414 8.585046	-286.0505 8.554039	-286.2146 8.530799	-286.2708 8.518172	-286.3621 8.514931	-286.4535 8.494923	-286.574 8.481311	-286.6864 8.46745	-286.8251 8.439133	-286.886 8.431132	-286.9675 8.407172	-287.0544 8.38398	-287.1786 8.367983	-287.2364 8.362376	-287.3622 8.343103	-287.4836 8.316182	-287.5459 8.302547	-287.707 8.269222	-287.7612 8.245382	-287.8651 8.221579	-287.9563 8.208878	-288.0354 8.180528	-288.1537 8.145645	-288.2689 8.118225	-288.3569 8.100763	-288.4556 8.067632	-288.5524 8.031382	-288.6329 8.012525	-288.7323 7.984073	-288.8339 7.952293	-288.9861 7.918404	-289.0527 7.890546	-289.1989 7.865671	-289.2416 7.845906	-289.3532 7.815454	-289.4585 7.798021	-289.5914 7.763451
-284.1697 8.833473	-284.2555 8.750389	-284.3243 8.758778	-284.4748 8.739072	-284.5331 8.732528	-284.6327 8.708357	-284.7661 8.702495	-284.8658 8.687202	-284.9437 8.674033	-285.0366 8.649385	-285.196 8.628042	-285.2485 8.615963	-285.3662 8.6081	-285.4474 8.58862	-285.5632 8.572818	-285.6843 8.560363	-285.7854 8.533413	-285.8535 8.522985	-285.9616 8.501991	-286.0673 8.47419	-286.1882 8.462795	-286.2348 8.457842	-286.3738 8.436108	-286.4771 8.407525	-286.5483 8.392628	-286.6997 8.365141	-286.7702 8.339937	-286.8664 8.312665	-286.9598 8.300281	-287.052 8.27016	-287.1443 8.234755	-287.2491 8.214355	-287.3615 8.196995	-287.4814 8.157876	-287.54 8.122566	-287.6373 8.109432	-287.7339 8.079046	-287.8489 8.045897	-287.9903 8.013589	-288.0589 7.985643	-288.195 7.958488	-288.2679 7.945631	-288.3609 7.910873	-288.451 7.895303	-288.5951 7.857832
-283.167 8.915383	-283.267 8.830482	-283.3356 8.837921	-283.4748 8.821107	-283.5482 8.811164	-283.6384 8.795141	-283.7752 8.782494	-283.8629 8.773146	-283.9664 8.754011	-284.0377 8.737198	-284.2175 8.714363	-284.2538 8.705551	-284.3564 8.692835	-284.4311 8.677998	-284.547 8.658857	-284.6786 8.647502	-284.7834 8.623994	-284.8253 8.613302	-284.952 8.595793	-285.0333 8.570026	-285.1643 8.562042	-285.1966 8.552374	-285.3764 8.530123	-285.4475 8.502785	-285.5406 8.483665	-285.6592 8.462923	-285.7696 8.436667	-285.8674 8.404589	-285.9646 8.389676	-286.0579 8.359292	-286.166 8.324816	-286.2424 8.309559	-286.3602 8.289893	-286.4938 8.245955	-286.5389 8.215978	-286.6423 8.201349	-286.7515 8.169838	-286.8465 8.13755	-287.0082 8.106458	-287.0334 8.080662	-287.1945 8.048528	-287.2619 8.041357	-287.3492 8.004679	-287.4777 7.987715	-287.571 7.951214
-282.1648 8.998432	-282.2643 8.907919	-282.3558 8.913766	-282.4738 8.903296	-282.5392 8.888834	-282.6479 8.877659	-282.8081 8.859934	-282.8712 8.853509	-282.9582 8.831945	-283.0245 8.823257	-283.1987 8.801669	-283.2364 8.79204	-283.3566 8.773674	-283.4409 8.762541	-283.5532 8.740132	-283.6733 8.729795	-283.7758 8.708552	-283.801 8.695673	-283.9452 8.682338	-284.0395 8.658844	-284.1324 8.651257	-284.2232 8.636317	-284.394 8.614754	-284.437 8.592745	-284.5344 8.570328	-284.6322 8.556423	-284.7626 8.531416	-284.8527 8.497355	-284.9444 8.480055	-285.0371 8.45157	-285.1714 8.418375	-285.2188 8.407962	-285.3479 8.382856	-285.5 8.335707	-285.5363 8.313081	-285.6447 8.292429	-285.7307 8.262424	-285.8556 8.228408	-286.0197 8.199178	-286.0365 8.176823	-286.1854 8.139084	-286.2538 8.133681	-286.3628 8.099639	-286.468 8.078251	-286.5865 8.044984
-281.1795 9.069483	-281.288 8.975251	-281.3895 8.979985	-281.4763 8.977479	-281.5457 8.959075	-281.6529 8.953267	-281.7981 8.935462	-281.8438 8.92633	-281.9495 8.90701	-282.0556 8.90427	-282.1684 8.886892	-282.2435 8.875953	-282.3477 8.852865	-282.4412 8.845428	-282.5337 8.818902	-282.6798 8.809663	-282.7719 8.790099	-282.7901 8.776309	-282.9513 8.765909	-283.0549 8.745302	-283.0991 8.738079	-283.2354 8.718687	-283.3907 8.694517	-283.4272 8.678944	-283.5456 8.652895	-283.6322 8.644851	-283.7599 8.61957	-283.863 8.583807	-283.9264 8.563501	-284.0442 8.535199	-284.1662 8.504643	-284.2164 8.495289	-284.3588 8.466802	-284.4873 8.421374	-284.5221 8.407333	-284.6526 8.380894	-284.7366 8.352203	-284.8462 8.317544	-284.9669 8.295102	-285.0388 8.275434	-285.1513 8.237268	-285.2331 8.22706	-285.3358 8.196517	-285.4625 8.169605	-285.5649 8.141181
-280.1569 9.145061	-280.2879 9.044353	-280.3956 9.047792	-280.4828 9.051636	-280.5775 9.030676	-280.6988 9.02284	-280.8001 9.003672	-280.863 8.992258	-280.9571 8.978767	-281.0694 8.971812	-281.1684 8.958246	-281.2627 8.946148	-281.3659 8.92485	-281.4785 8.920918	-281.5642 8.891677	-281.6905 8.883899	-281.7926 8.865599	-281.8215 8.853014	-281.9459 8.842633	-282.0434 8.828472	-282.0742 8.819407	-282.2449 8.797604	-282.3907 8.771749	-282.426 8.763292	-282.5587 8.733677	-282.6343 8.727242	-282.752 8.703165	-282.8684 8.665775	-282.9543 8.644776	-283.0353 8.618465	-283.1748 8.592006	-283.2444 8.577079	-283.3712 8.547334	-283.4882 8.505743	-283.5112 8.496027	-283.6613 8.464674	-283.7695 8.435766	-283.8384 8.401127	-283.9705 8.382235	-284.0208 8.364588	-284.1572 8.327367	-284.2242 8.312401	-284.3254 8.286335	-284.453 8.25659	-284.5509 8.232642
-279.1568 9.220008	-279.2971 9.114258	-279.4269 9.119024	-279.5077 9.125594	-279.573 9.10726	-279.6936 9.094356	-279.7832 9.07574	-279.8699 9.061934	-279.9416 9.055132	-280.0891 9.041016	-280.1466 9.032477	-280.2799 9.016157	-280.3812 8.999892	-280.4669 8.993183	-280.5982 8.967033	-280.6963 8.958506	-280.7999 8.93706	-280.8547 8.92594	-280.9619 8.910603	-281.0647 8.90019	-281.1031 8.887715	-281.2736 8.868049	-281.3991 8.839876	-281.4365 8.837491	-281.5761 8.810342	-281.6742 8.801342	-281.7506 8.777607	-281.8795 8.746172	-281.9613 8.724651	-282.0367 8.701338	-282.1534 8.677687	-282.2371 8.656922	-282.3873 8.626005	-282.4908 8.588825	-282.5144 8.580436	-282.6725 8.547177	-282.7733 8.518557	-282.8595 8.483736	-282.9595 8.466785	-283.0359 8.448152	-283.151 8.41509	-283.2455 8.394537	-283.3241 8.373027	-283.4524 8.339583	-283.5622 8.31934
-278.1613 9.284951	-278.2907 9.181992	-278.4195 9.189686	-278.5012 9.192524	-278.5585 9.179821	-278.709 9.162325	-278.7698 9.148218	-278.8607 9.130341	-278.9438 9.130589	-279.1034 9.110626	-279.1477 9.102403	-279.2914 9.084416	-279.4016 9.075336	-279.4517 9.063359	-279.5911 9.043775	-279.7147 9.035719	-279.7878 9.010211	-279.8738 9.00181	-279.9803 8.981567	-280.0617 8.972142	-280.1057 8.959631	-280.259 8.942199	-280.3898 8.912405	-280.4322 8.908696	-280.5729 8.888126	-280.67 8.873793	-280.7849 8.846212	-280.9113 8.818581	-280.976 8.800784	-281.0546 8.776871	-281.1663 8.752052	-281.2805 8.726767	-281.4121 8.697306	-281.5067 8.666368	-281.5428 8.654522	-281.6847 8.626221	-281.7798 8.596821	-281.8572 8.564896	-281.9651 8.546608	-282.0484 8.526758	-282.1342 8.500806	-282.2561 8.473908	-282.3334 8.456462	-282.4613 8.421002	-282.5558 8.402584
-277.1734 9.347374	-277.2925 9.250368	-277.4036 9.260392	-277.5223 9.255458	-277.5703 9.250282	-277.7104 9.228176	-277.7798 9.218084	-277.8802 9.197984	-277.9586 9.201726	-278.1091 9.176423	-278.1757 9.166689	-278.3063 9.148165	-278.402 9.146787	-278.4662 9.129992	-278.5962 9.117312	-278.7104 9.108418	-278.7884 9.083852	-278.8627 9.076178	-278.9849 9.051336	-279.0416 9.043613	-279.1321 9.030659	-279.2623 9.017189	-279.3747 8.988148	-279.4454 8.979693	-279.5515 8.966429	-279.6771 8.946086	-279.8081 8.917202	-279.9272 8.892902	-279.9919 8.878601	-280.0616 8.855286	-280.1667 8.829698	-280.2912 8.798976	-280.4244 8.77313	-280.5293 8.743622	-280.5415 8.726297	-280.6846 8.702702	-280.8274 8.672184	-280.8805 8.64135	-280.9835 8.618396	-281.0375 8.597495	-281.1714 8.57435	-281.2833 8.545774	-281.362 8.528924	-281.4738 8.497972	-281.5724 8.47963
-276.1859 9.404251	-276.2639 9.314646	-276.4239 9.327091	-276.5201 9.31626	-276.5789 9.317883	-276.6806 9.29264	-276.7777 9.285917	-276.889 9.26763	-276.9745 9.270139	-277.1173 9.243723	-277.1804 9.231743	-277.3259 9.212173	-277.3871 9.215659	-277.4387 9.195978	-277.583 9.189215	-277.6981 9.17818	-277.8035 9.15303	-277.8683 9.147723	-277.9996 9.11923	-278.0394 9.110736	-278.1715 9.096624	-278.2604 9.088293	-278.3808 9.060596	-278.4413 9.046885	-278.545 9.041553	-278.6858 9.015302	-278.8412 8.986962	-278.9248 8.967651	-278.9832 8.955494	-279.0724 8.932369	-279.1603 8.904744	-279.2995 8.872549	-279.4177 8.852152	-279.5079 8.819141	-279.5671 8.800401	-279.7084 8.77916	-279.8212 8.750144	-279.8835 8.719695	-279.9848 8.695661	-280.0608 8.671236	-280.1749 8.648639	-280.3121 8.624371	-280.401 8.601679	-280.5052 8.57713	-280.5774 8.554415
-275.2146 9.457549	-275.2768 9.376025	-275.4007 9.388766	-275.5224 9.373243	-275.5755 9.376354	-275.6862 9.35288	-275.7886 9.349256	-275.89 9.332806	-276.0012 9.3308	-276.1007 9.308552	-276.1942 9.292996	-276.3277 9.273466	-276.4112 9.27597	-276.4847 9.259401	-276.5612 9.25423	-276.7073 9.24402	-276.7852 9.220882	-276.8865 9.214966	-276.9836 9.190599	-277.0558 9.17771	-277.1794 9.164581	-277.2714 9.159749	-277.3831 9.13418	-277.4471 9.114703	-277.5491 9.112937	-277.6983 9.084805	-277.8604 9.055702	-277.9366 9.036183	-277.9787 9.028837	-278.067 9.003909	-278.1786 8.971644	-278.325 8.945683	-278.4152 8.927192	-278.5135 8.892052	-278.5732 8.870941	-278.7134 8.852788	-278.8014 8.826691	-278.8688 8.797477	-279.0022 8.770452	-279.0852 8.744797	-279.17 8.720489	-279.2919 8.702975	-279.4167 8.674439	-279.5152 8.657057	-279.5913 8.629281
-274.2094 9.509435	-274.2966 9.432539	-274.4064 9.445534	-274.521 9.428907	-274.5829 9.429157	-274.6889 9.410532	-274.7918 9.407351	-274.8875 9.394411	-275.0064 9.386644	-275.1069 9.368918	-275.2049 9.355125	-275.3595 9.332355	-275.4016 9.332243	-275.5007 9.322359	-275.5847 9.311951	-275.6997 9.302853	-275.8183 9.285109	-275.8926 9.275005	-275.972 9.257565	-276.0742 9.240828	-276.2065 9.230471	-276.2661 9.226574	-276.3745 9.200991	-276.476 9.181475	-276.5375 9.177999	-276.744 9.154572	-276.8736 9.126368	-276.9092 9.107225	-276.9648 9.098009	-277.066 9.071694	-277.1873 9.038415	-277.3211 9.020008	-277.4065 9.001535	-277.5077 8.962223	-277.5613 8.940932	-277.7171 8.924253	-277.807 8.898834	-277.8663 8.868783	-278.0048 8.843988	-278.0902 8.816249	-278.1893 8.788225	-278.2674 8.777395	-278.4198 8.743746	-278.5286 8.732349	-278.5861 8.70215
-273.1987 9.56243	-273.2954 9.483397	-273.4166 9.496927	-273.5071 9.486246	-273.5848 9.479991	-273.6978 9.464746	-273.8053 9.460402	-273.8989 9.454094	-274.0159 9.440547	-274.0943 9.426469	-274.1935 9.415295	-274.3614 9.391355	-274.4127 9.387549	-274.5034 9.384797	-274.6073 9.366673	-274.7001 9.357931	-274.8184 9.344277	-274.9251 9.332653	-274.9779 9.320112	-275.0871 9.302093	-275.1997 9.293302	-275.2644 9.285816	-275.4014 9.262894	-275.4836 9.24682	-275.5651 9.236354	-275.745 9.220502	-275.8511 9.194604	-275.9026 9.172199	-275.9536 9.160563	-276.0622 9.133318	-276.2126 9.100955	-276.3257 9.090197	-276.3937 9.070277	-276.5273 9.028446	-276.5821 9.009573	-276.7215 8.992251	-276.7911 8.964954	-276.8656 8.936024	-276.9977 8.917919	-277.1018 8.884876	-277.1797 8.85687	-277.2816 8.852753	-277.4225 8.815787	-277.544 8.806517	-277.6001 8.772207
