-599.298 -1.653801	-597.7474 -2.771311	-597.6655 -2.788265	-597.5344 -2.790715	-597.4374 -2.789397	-597.3356 -2.786986	-597.2189 -2.788252	-597.1261 -2.787803	-597.03 -2.781114	-596.8622 -2.771905	-596.8051 -2.78328	-596.7402 -2.770526	-596.6036 -2.771272	-596.5563 -2.764036	-596.4149 -2.756657	-596.3069 -2.762052	-596.2453 -2.757048	-596.1139 -2.757586	-596.0181 -2.750449	-595.9407 -2.748486	-595.8276 -2.757396	-595.7334 -2.74536	-595.6572 -2.743591	-595.5521 -2.741629	-595.4573 -2.741094	-595.3486 -2.735163	-595.2262 -2.734447	-595.134 -2.730554	-595.043 -2.728738	-594.9383 -2.73304	-594.8634 -2.738664	-594.718 -2.731726	-594.6573 -2.729044	-594.537 -2.728534	-594.4552 -2.726408	-594.3627 -2.729556	-594.2339 -2.725904	-594.1686 -2.727738	-594.0255 -2.724012	-593.9444 -2.727397	-593.8537 -2.739281	-593.7862 -2.726831	-593.6031 -2.724331	-593.5024 -2.723278	-593.3879 -2.724531
-221.2334 8.92566	-221.3198 8.881571	-221.3981 8.906362	-221.529 8.912342	-221.5995 8.934855	-221.7527 8.928449	-221.7971 8.940687	-221.9166 8.946195	-222.0313 8.951254	-222.1531 8.951318	-222.2382 8.938993	-222.3359 8.946451	-222.4305 8.945827	-222.4907 8.954087	-222.6257 8.951871	-222.738 8.95727	-222.8678 8.94513	-222.9294 8.948215	-223.0189 8.95934	-223.131 8.968854	-223.2224 8.954918	-223.3633 8.955667	-223.4175 8.965863	-223.5141 8.97002	-223.5995 8.975083	-223.7227 8.965765	-223.7968 8.979221	-223.9353 8.958447	-223.9934 8.986405	-224.161 8.980115	-224.2135 8.970026	-224.3217 8.98178	-224.4541 8.978519	-224.5538 8.986375	-224.6214 8.982535	-224.7412 8.985893	-224.8142 8.988972	-224.9232 8.984837	-225.0516 8.982488	-225.1033 8.994194	-225.2413 8.993171	-225.3437 8.997116	-225.3979 9.000887	-225.5263 9.007629	-225.6412 9.007207
-220.217 8.847352	-220.3046 8.814375	-220.375 8.839359	-220.5498 8.84219	-220.6066 8.868306	-220.7022 8.863281	-220.781 8.876757	-220.9087 8.879734	-220.9954 8.885155	-221.1221 8.88557	-221.2397 8.872997	-221.3169 8.887781	-221.4166 8.88518	-221.4886 8.891826	-221.6031 8.887508	-221.7331 8.894768	-221.8463 8.875414	-221.9366 8.882339	-222.0229 8.889696	-222.1107 8.900732	-222.2429 8.889182	-222.3452 8.887529	-222.4214 8.894861	-222.5099 8.901996	-222.6207 8.906502	-222.7424 8.900052	-222.8359 8.904265	-222.948 8.891657	-223.0149 8.912697	-223.1305 8.909809	-223.2206 8.897374	-223.3419 8.913731	-223.4518 8.90848	-223.5544 8.911554	-223.6432 8.915499	-223.7661 8.913507	-223.8397 8.916718	-223.9206 8.921327	-224.0432 8.914608	-224.0891 8.923076	-224.2166 8.929254	-224.3607 8.927059	-224.3986 8.936394	-224.5423 8.935573	-224.6275 8.939206
-219.2175 8.77073	-219.2893 8.745878	-219.3785 8.771324	-219.5403 8.770486	-219.6214 8.79619	-219.7036 8.795232	-219.7963 8.804701	-219.8986 8.805079	-220.0027 8.808103	-220.1098 8.810486	-220.2565 8.803349	-220.2939 8.820814	-220.3655 8.818051	-220.5005 8.823477	-220.5921 8.821066	-220.7094 8.830234	-220.8337 8.808045	-220.9272 8.819883	-220.9926 8.825596	-221.109 8.834902	-221.2393 8.831781	-221.3067 8.827274	-221.4175 8.830226	-221.5111 8.835291	-221.6305 8.841248	-221.706 8.83909	-221.8471 8.835889	-221.9392 8.826559	-221.9998 8.840522	-222.1208 8.841	-222.2321 8.832472	-222.3531 8.846924	-222.4643 8.839842	-222.5409 8.839212	-222.6476 8.849688	-222.797 8.841928	-222.8226 8.846336	-222.93 8.854994	-223.0539 8.846914	-223.1306 8.848227	-223.2132 8.859774	-223.3738 8.855508	-223.3813 8.869743	-223.5564 8.863537	-223.6348 8.863627
-218.2036 8.696645	-218.2964 8.673815	-218.3758 8.700499	-218.5283 8.701462	-218.6085 8.722704	-218.6988 8.725891	-218.8007 8.730343	-218.8978 8.730237	-219.0062 8.733261	-219.11 8.735457	-219.2658 8.730847	-219.2723 8.752434	-219.3641 8.746366	-219.5189 8.749249	-219.5854 8.749798	-219.7112 8.759053	-219.8297 8.740583	-219.9207 8.753368	-219.9795 8.757347	-220.1153 8.759404	-220.211 8.765136	-220.2899 8.761117	-220.4137 8.761909	-220.4996 8.761337	-220.6187 8.771228	-220.7144 8.776238	-220.8383 8.768406	-220.937 8.76352	-221.0238 8.772499	-221.1049 8.774144	-221.2127 8.776175	-221.3404 8.781174	-221.4435 8.778922	-221.5434 8.772819	-221.6372 8.788478	-221.7796 8.777223	-221.8215 8.781168	-221.9336 8.791304	-222.041 8.782784	-222.1354 8.778434	-222.2125 8.788954	-222.3683 8.790981	-222.3656 8.800826	-222.5658 8.795545	-222.6434 8.79121
-217.1984 8.616985	-217.3015 8.590804	-217.3852 8.618482	-217.5173 8.627882	-217.6068 8.642918	-217.6878 8.645091	-217.8054 8.654224	-217.8965 8.652992	-218.0079 8.65707	-218.1078 8.661273	-218.2569 8.6598	-218.2709 8.679646	-218.3766 8.671806	-218.5184 8.673338	-218.6161 8.676537	-218.7186 8.686781	-218.8309 8.675403	-218.8893 8.685128	-218.9729 8.689772	-219.1069 8.685963	-219.2156 8.698448	-219.27 8.692276	-219.4154 8.694338	-219.4997 8.687635	-219.6303 8.696499	-219.6733 8.710042	-219.8501 8.698118	-219.9394 8.697674	-220.0133 8.699366	-220.0964 8.700347	-220.206 8.711139	-220.3491 8.708188	-220.4286 8.711281	-220.5125 8.704704	-220.6378 8.72125	-220.7682 8.714467	-220.8105 8.719694	-220.9361 8.726783	-221.0199 8.720407	-221.1196 8.714601	-221.2035 8.723738	-221.3455 8.734122	-221.3725 8.73434	-221.562 8.735794	-221.6279 8.725588
-216.198 8.547973	-216.3275 8.516061	-216.416 8.541101	-216.5047 8.557108	-216.6208 8.563823	-216.7177 8.564569	-216.8303 8.576662	-216.9149 8.573286	-217.0382 8.577168	-217.1159 8.580364	-217.2557 8.581711	-217.2899 8.597304	-217.3827 8.590093	-217.5208 8.593192	-217.6351 8.597311	-217.7196 8.607704	-217.8293 8.605465	-217.8597 8.613018	-217.9869 8.620499	-218.1253 8.612995	-218.2023 8.629454	-218.2694 8.627431	-218.4012 8.625876	-218.4961 8.615808	-218.6183 8.624092	-218.6669 8.640067	-218.8306 8.632547	-218.9314 8.629221	-219.0054 8.628779	-219.116 8.629556	-219.2068 8.645846	-219.3192 8.636673	-219.4177 8.639836	-219.5091 8.639501	-219.6445 8.648219	-219.7397 8.650129	-219.8211 8.65521	-219.9216 8.655045	-220.019 8.652535	-220.1492 8.644546	-220.2014 8.653616	-220.3335 8.669974	-220.3674 8.663674	-220.5686 8.671608	-220.6168 8.657041
-215.1895 8.480218	-215.3369 8.444603	-215.4073 8.467661	-215.4947 8.490032	-215.5976 8.491341	-215.7287 8.490563	-215.8171 8.50453	-215.9278 8.501374	-216.0503 8.507771	-216.1186 8.509404	-216.2286 8.512203	-216.3213 8.523135	-216.4155 8.51419	-216.5233 8.517248	-216.6602 8.520861	-216.743 8.531819	-216.8222 8.532149	-216.8768 8.537916	-217.0258 8.5461	-217.1376 8.534215	-217.2068 8.547594	-217.2901 8.552155	-217.4043 8.549429	-217.4885 8.538578	-217.6059 8.547222	-217.6895 8.56319	-217.8079 8.562654	-217.9312 8.556985	-218.0003 8.559813	-218.1248 8.558362	-218.2086 8.579288	-218.3056 8.56512	-218.3951 8.570244	-218.5067 8.575384	-218.6402 8.57629	-218.697 8.585328	-218.8193 8.588461	-218.9182 8.582369	-219.0098 8.58491	-219.1518 8.577873	-219.1903 8.584664	-219.3344 8.603931	-219.372 8.592653	-219.5405 8.606833	-219.619 8.591573
-214.1782 8.40895	-214.3279 8.371296	-214.4155 8.393061	-214.4995 8.420156	-214.6233 8.418176	-214.72 8.417653	-214.8227 8.435745	-214.9122 8.435037	-215.0313 8.443861	-215.1033 8.444775	-215.2325 8.448129	-215.3328 8.452229	-215.411 8.443195	-215.5265 8.446349	-215.6602 8.449907	-215.76 8.461418	-215.8352 8.463164	-215.8676 8.466001	-216.0462 8.474361	-216.1259 8.468051	-216.2095 8.474081	-216.3025 8.479019	-216.3918 8.479286	-216.5085 8.468289	-216.6244 8.474963	-216.674 8.487345	-216.8176 8.489034	-216.9312 8.481638	-216.9975 8.489605	-217.1365 8.485411	-217.2291 8.499738	-217.3068 8.486766	-217.418 8.490607	-217.5146 8.50433	-217.6418 8.500224	-217.7126 8.513956	-217.8376 8.516925	-217.9161 8.50743	-218.013 8.513737	-218.1608 8.509354	-218.204 8.518402	-218.3167 8.53673	-218.397 8.522623	-218.5273 8.541417	-218.6098 8.525509
-213.1868 8.339671	-213.3137 8.303366	-213.4142 8.324353	-213.5025 8.349846	-213.6399 8.350053	-213.7226 8.351742	-213.8306 8.36946	-213.9225 8.36903	-214.0298 8.37876	-214.0997 8.379077	-214.2262 8.378968	-214.3544 8.379778	-214.4181 8.374384	-214.5511 8.378482	-214.6409 8.381773	-214.7409 8.391399	-214.8183 8.392916	-214.9041 8.392443	-215.0579 8.401768	-215.1341 8.405478	-215.2187 8.40354	-215.2927 8.410028	-215.3979 8.410828	-215.5182 8.404761	-215.6199 8.410769	-215.6866 8.415894	-215.7939 8.420091	-215.9242 8.410945	-215.9893 8.424846	-216.136 8.421337	-216.2365 8.426189	-216.3046 8.418139	-216.4415 8.419596	-216.5181 8.433365	-216.6388 8.427447	-216.7184 8.440842	-216.8454 8.444336	-216.9174 8.43111	-217.0279 8.43795	-217.1481 8.438264	-217.2197 8.445685	-217.3286 8.459621	-217.4017 8.449456	-217.5324 8.466715	-217.6327 8.455456
-212.1848 8.263855	-212.3122 8.235855	-212.4025 8.257896	-212.499 8.275716	-212.624 8.285538	-212.7012 8.284775	-212.8034 8.302849	-212.9101 8.304476	-212.9972 8.314378	-213.1061 8.315447	-213.2361 8.312709	-213.3434 8.313959	-213.4103 8.311644	-213.5482 8.316319	-213.6235 8.318646	-213.7572 8.324922	-213.8233 8.321606	-213.9324 8.32023	-214.0455 8.32899	-214.1104 8.33892	-214.2119 8.330929	-214.3304 8.335734	-214.397 8.338153	-214.5283 8.339102	-214.6194 8.34637	-214.6838 8.346012	-214.8087 8.350904	-214.9241 8.341592	-214.9603 8.36044	-215.1175 8.356635	-215.2389 8.355937	-215.3139 8.354149	-215.4466 8.355724	-215.5311 8.361444	-215.618 8.362574	-215.7324 8.369076	-215.8394 8.374867	-215.9242 8.361485	-216.0356 8.368912	-216.1369 8.373796	-216.2323 8.378689	-216.3335 8.385829	-216.4053 8.384381	-216.5177 8.392658	-216.6641 8.388155
-211.1943 8.187004	-211.3126 8.167818	-211.4209 8.19145	-211.5127 8.202585	-211.6372 8.220021	-211.693 8.218319	-211.797 8.235149	-211.9075 8.237944	-211.9787 8.247644	-212.0978 8.248028	-212.2708 8.24114	-212.3326 8.248145	-212.4036 8.246964	-212.5296 8.250675	-212.5916 8.2531	-212.7466 8.258446	-212.8393 8.25227	-212.9155 8.250235	-213.028 8.260599	-213.0944 8.274734	-213.1959 8.263525	-213.3143 8.265593	-213.3906 8.268292	-213.539 8.275293	-213.5911 8.281734	-213.7001 8.278697	-213.8224 8.279963	-213.9342 8.275543	-213.9659 8.294735	-214.0951 8.289195	-214.2392 8.283606	-214.3225 8.288124	-214.4381 8.291203	-214.5137 8.289741	-214.6185 8.298698	-214.7399 8.29619	-214.8469 8.303394	-214.9564 8.295495	-215.0376 8.30079	-215.1084 8.311074	-215.2136 8.31333	-215.3106 8.316283	-215.4045 8.321816	-215.5204 8.324574	-215.6523 8.323274
-210.2097 8.112869	-210.2999 8.101399	-210.4109 8.126105	-210.4979 8.1331	-210.6133 8.154144	-210.6989 8.150976	-210.7887 8.168591	-210.9018 8.167113	-210.9832 8.176857	-211.0908 8.177579	-211.2448 8.168823	-211.3403 8.181181	-211.4026 8.180632	-211.494 8.18437	-211.5883 8.185612	-211.7293 8.189991	-211.8233 8.183294	-211.9356 8.179544	-212.0023 8.191896	-212.109 8.205854	-212.1978 8.196585	-212.3165 8.196921	-212.4113 8.196704	-212.5209 8.209557	-212.5796 8.215117	-212.6876 8.213398	-212.8194 8.209741	-212.9227 8.210426	-212.9522 8.226059	-213.0906 8.223389	-213.2613 8.216064	-213.3297 8.225575	-213.4105 8.228577	-213.5186 8.220551	-213.6136 8.235418	-213.7466 8.22712	-213.8372 8.233086	-213.9371 8.23284	-214.0363 8.23403	-214.0775 8.245116	-214.2196 8.245888	-214.3172 8.246001	-214.3962 8.257223	-214.5117 8.25682	-214.6492 8.258283
-209.2151 8.040783	-209.3063 8.036127	-209.4156 8.061106	-209.4972 8.064995	-209.597 8.087132	-209.6921 8.082895	-209.8008 8.099335	-209.8989 8.09586	-209.9689 8.105081	-210.0787 8.105306	-210.2474 8.100564	-210.3132 8.115112	-210.3698 8.115415	-210.4621 8.119156	-210.5705 8.117615	-210.7274 8.12257	-210.8463 8.11571	-210.9096 8.11416	-210.993 8.126715	-211.1019 8.13278	-211.1858 8.130554	-211.3223 8.131293	-211.4245 8.124428	-211.5151 8.139565	-211.5808 8.145642	-211.7063 8.146747	-211.8284 8.139519	-211.9176 8.141727	-211.9709 8.153984	-212.0858 8.152965	-212.2514 8.149913	-212.327 8.15935	-212.3933 8.163683	-212.5296 8.152969	-212.6145 8.169168	-212.761 8.158873	-212.845 8.164958	-212.9056 8.170734	-213.017 8.173932	-213.0908 8.177013	-213.187 8.181281	-213.3296 8.180268	-213.3868 8.194959	-213.4997 8.190786	-213.6459 8.191282
-208.2056 7.974977	-208.2896 7.971951	-208.3977 7.99782	-208.4795 8.004989	-208.5836 8.021386	-208.6816 8.020054	-208.7917 8.029503	-208.8928 8.027912	-208.9576 8.036769	-209.0615 8.034573	-209.2161 8.033004	-209.3102 8.049417	-209.3587 8.046802	-209.4543 8.049625	-209.5775 8.048842	-209.7003 8.055871	-209.8289 8.051262	-209.8818 8.052891	-209.9855 8.064027	-210.1216 8.061997	-210.1774 8.066092	-210.2914 8.068314	-210.3991 8.057649	-210.4917 8.068806	-210.5732 8.07438	-210.6951 8.080167	-210.83 8.071123	-210.9373 8.075042	-210.9984 8.083484	-211.0929 8.080756	-211.2514 8.085721	-211.32 8.088923	-211.3907 8.096376	-211.5121 8.087104	-211.6108 8.101862	-211.7572 8.092069	-211.8345 8.095426	-211.8832 8.106647	-211.9894 8.111854	-212.0815 8.104183	-212.1629 8.111514	-212.3335 8.114742	-212.3829 8.127328	-212.5125 8.126894	-212.6152 8.122936
-207.1924 7.905364	-207.294 7.899439	-207.4053 7.927612	-207.4467 7.941776	-207.5722 7.951109	-207.6756 7.951216	-207.7827 7.960013	-207.8655 7.96197	-207.9655 7.970272	-208.0469 7.968803	-208.1794 7.971575	-208.266 7.984772	-208.3357 7.980915	-208.4569 7.982466	-208.5749 7.981425	-208.6827 7.989614	-208.7994 7.99065	-208.9003 7.991945	-208.9813 8.000077	-209.1147 7.993026	-209.1676 8.002502	-209.3047 8.004539	-209.4255 7.993289	-209.5 7.999065	-209.5775 8.004345	-209.6737 8.011505	-209.8104 8.005763	-209.9287 8.00948	-210.0043 8.014704	-210.1087 8.012213	-210.2249 8.023399	-210.3193 8.019019	-210.4025 8.027511	-210.5289 8.020629	-210.6118 8.034157	-210.7494 8.029764	-210.8246 8.031111	-210.8521 8.042585	-210.9682 8.047121	-211.0875 8.033366	-211.1836 8.041654	-211.3299 8.05231	-211.3763 8.057396	-211.507 8.063034	-211.5988 8.05583
-206.1959 7.837359	-206.3044 7.826532	-206.3884 7.85638	-206.4642 7.873073	-206.5784 7.876847	-206.6617 7.879134	-206.7739 7.888606	-206.8853 7.892743	-206.9735 7.898755	-207.0682 7.897596	-207.1685 7.907205	-207.2503 7.913155	-207.3291 7.911071	-207.48 7.912118	-207.5604 7.911572	-207.6801 7.919862	-207.7926 7.927651	-207.8715 7.930263	-207.9808 7.936204	-208.1016 7.928934	-208.1495 7.94095	-208.2634 7.945004	-208.4079 7.935223	-208.4742 7.934562	-208.5675 7.939414	-208.6668 7.949594	-208.7899 7.946241	-208.9354 7.945238	-209.0024 7.948362	-209.1089 7.945839	-209.1886 7.960975	-209.3332 7.952303	-209.4038 7.959498	-209.5234 7.956564	-209.6238 7.964693	-209.7289 7.969124	-209.808 7.971395	-209.8562 7.975701	-209.953 7.984488	-210.0865 7.96665	-210.1772 7.974376	-210.3248 7.990516	-210.3726 7.989604	-210.5175 7.997924	-210.5965 7.990165
-205.1767 7.771375	-205.2781 7.758173	-205.3759 7.787176	-205.4626 7.805757	-205.5816 7.806395	-205.6729 7.810513	-205.7467 7.819532	-205.8597 7.82504	-205.9938 7.830284	-206.0769 7.828199	-206.1625 7.840736	-206.2581 7.839854	-206.3543 7.839136	-206.4931 7.839516	-206.5767 7.840244	-206.6762 7.84861	-206.7665 7.861281	-206.8767 7.862868	-206.966 7.867766	-207.1039 7.860885	-207.1397 7.870626	-207.2463 7.87754	-207.4065 7.872426	-207.4757 7.86666	-207.5617 7.872811	-207.6601 7.885026	-207.7606 7.886506	-207.9247 7.882124	-207.9843 7.886249	-208.0917 7.8832	-208.1627 7.901399	-208.311 7.89037	-208.3921 7.895359	-208.5185 7.895977	-208.6136 7.900028	-208.7056 7.910141	-208.7789 7.912062	-208.8634 7.908903	-208.9665 7.918958	-209.0727 7.901465	-209.1963 7.90842	-209.3066 7.928521	-209.3885 7.923018	-209.5092 7.933761	-209.5689 7.926063
-204.1976 7.697001	-204.2731 7.683681	-204.3986 7.712112	-204.4617 7.731936	-204.5816 7.731726	-204.6881 7.737698	-204.7663 7.753277	-204.8719 7.757229	-204.9965 7.764495	-205.079 7.763888	-205.1733 7.775293	-205.2466 7.771818	-205.3796 7.770828	-205.5115 7.769919	-205.5833 7.770854	-205.6812 7.779729	-205.7693 7.793188	-205.8836 7.792237	-205.9522 7.796856	-206.1009 7.79522	-206.1266 7.79844	-206.2421 7.805486	-206.4241 7.806925	-206.4844 7.799126	-206.5835 7.80514	-206.6606 7.817087	-206.7346 7.821181	-206.8769 7.814348	-206.9797 7.822687	-207.0901 7.819179	-207.146 7.832484	-207.3137 7.824697	-207.388 7.826966	-207.5215 7.832396	-207.6163 7.833063	-207.6878 7.848001	-207.7524 7.851343	-207.8521 7.842327	-207.956 7.85441	-208.0598 7.842492	-208.1957 7.850619	-208.2818 7.870546	-208.375 7.860193	-208.4785 7.873947	-208.5714 7.865129
-203.2003 7.630657	-203.2689 7.619559	-203.3839 7.643773	-203.4839 7.660233	-203.5982 7.661284	-203.6935 7.670671	-203.8132 7.687552	-203.8972 7.686543	-204.0089 7.695041	-204.109 7.694488	-204.173 7.703049	-204.2994 7.697335	-204.4017 7.69702	-204.5323 7.699307	-204.6068 7.701017	-204.6865 7.710142	-204.7835 7.719279	-204.8899 7.718014	-204.9545 7.72475	-205.1022 7.732605	-205.1535 7.731544	-205.2358 7.737456	-205.3888 7.74128	-205.4555 7.736615	-205.6021 7.742133	-205.6611 7.75492	-205.7578 7.755641	-205.8764 7.74763	-205.9891 7.758258	-206.063 7.756464	-206.1704 7.761717	-206.2995 7.760125	-206.3831 7.757604	-206.5144 7.765634	-206.6184 7.763726	-206.6876 7.781343	-206.7552 7.78619	-206.8501 7.772312	-206.9686 7.784834	-207.055 7.779228	-207.1801 7.789676	-207.2868 7.803592	-207.386 7.795292	-207.4728 7.807533	-207.5679 7.802253
-202.1772 7.565386	-202.2849 7.561749	-202.3987 7.582597	-202.4924 7.593289	-202.6182 7.601023	-202.7161 7.609921	-202.8468 7.625619	-202.8886 7.622294	-203.0106 7.632931	-203.0914 7.632442	-203.1866 7.634563	-203.2981 7.633941	-203.4238 7.632841	-203.5347 7.636668	-203.6342 7.637091	-203.7025 7.646039	-203.797 7.647942	-203.9006 7.644418	-203.9907 7.651218	-204.1145 7.663019	-204.1687 7.658437	-204.2671 7.662759	-204.4067 7.666285	-204.4694 7.668522	-204.5956 7.675539	-204.6892 7.683625	-204.7647 7.685528	-204.8784 7.680067	-204.9884 7.693177	-205.0636 7.69388	-205.1674 7.695749	-205.2689 7.696433	-205.3778 7.694154	-205.4891 7.701648	-205.5943 7.699569	-205.6897 7.712915	-205.7525 7.716879	-205.8549 7.70384	-205.964 7.715489	-206.0861 7.712911	-206.1698 7.725934	-206.2842 7.732667	-206.3714 7.73159	-206.4651 7.737045	-206.5707 7.735833
-201.1984 7.492868	-201.3103 7.495297	-201.4178 7.517658	-201.5042 7.524369	-201.629 7.538917	-201.7086 7.546186	-201.8538 7.561418	-201.9323 7.559173	-202.0101 7.572497	-202.0915 7.573382	-202.2016 7.570216	-202.2991 7.575807	-202.4124 7.572693	-202.5259 7.578308	-202.6262 7.578186	-202.7123 7.587196	-202.8186 7.581985	-202.9232 7.578572	-203.0136 7.584751	-203.1163 7.600877	-203.1841 7.593844	-203.2803 7.594466	-203.3974 7.597852	-203.4889 7.604957	-203.5939 7.610975	-203.6767 7.615289	-203.7921 7.613945	-203.8999 7.611673	-204.0055 7.625143	-204.0934 7.625562	-204.1995 7.622878	-204.2751 7.62453	-204.3773 7.62588	-204.5016 7.630025	-204.6235 7.633746	-204.712 7.64118	-204.7604 7.643912	-204.8696 7.636913	-204.9363 7.64747	-205.1109 7.649809	-205.1621 7.663729	-205.2666 7.665144	-205.3435 7.67	-205.4625 7.670003	-205.5883 7.66992
-200.1992 7.428354	-200.3455 7.433127	-200.4105 7.457085	-200.5549 7.460467	-200.662 7.479817	-200.7228 7.483954	-200.846 7.497024	-200.9224 7.49302	-201.0167 7.506094	-201.0952 7.507376	-201.221 7.501555	-201.325 7.508678	-201.3986 7.508221	-201.5209 7.515553	-201.6387 7.51584	-201.7092 7.524669	-201.8396 7.5185	-201.9184 7.513981	-202.0384 7.521858	-202.0928 7.540061	-202.1938 7.536511	-202.2848 7.533814	-202.4054 7.53372	-202.4734 7.545956	-202.5762 7.551486	-202.6838 7.554972	-202.7979 7.547039	-202.9315 7.551839	-203.0061 7.559516	-203.0919 7.562891	-203.2241 7.558427	-203.2789 7.560101	-203.3802 7.562954	-203.5101 7.563101	-203.6225 7.570663	-203.7383 7.571356	-203.7979 7.57288	-203.8993 7.572568	-203.9608 7.577539	-204.1258 7.581906	-204.1716 7.592317	-204.2951 7.592189	-204.3562 7.602998	-204.4855 7.599304	-204.5933 7.602728
-199.2154 7.364138	-199.3465 7.371135	-199.419 7.39773	-199.5533 7.39918	-199.6569 7.421739	-199.7206 7.420792	-199.8248 7.434224	-199.9212 7.428369	-200.0231 7.441704	-200.0982 7.443939	-200.2387 7.438955	-200.2934 7.447845	-200.3983 7.449664	-200.5152 7.45638	-200.623 7.454881	-200.7164 7.461353	-200.8423 7.457371	-200.891 7.452688	-201.054 7.459841	-201.1071 7.471882	-201.1978 7.471518	-201.2841 7.470433	-201.4402 7.468759	-201.4784 7.48022	-201.5832 7.487022	-201.6538 7.491886	-201.7886 7.481202	-201.9103 7.491542	-202.0011 7.49414	-202.1003 7.500193	-202.2217 7.499797	-202.2853 7.499691	-202.3717 7.505602	-202.5249 7.50198	-202.6292 7.511703	-202.7632 7.507003	-202.8161 7.508826	-202.8996 7.513795	-202.9521 7.518175	-203.1487 7.516734	-203.2093 7.525859	-203.2944 7.525958	-203.3619 7.540817	-203.5116 7.533506	-203.6126 7.534364
-198.2596 7.297069	-198.344 7.304568	-198.4204 7.333694	-198.5532 7.337623	-198.6528 7.359036	-198.7426 7.35698	-198.8229 7.366456	-198.9487 7.363318	-199.0285 7.377319	-199.1174 7.379831	-199.2427 7.375828	-199.2838 7.388669	-199.3925 7.387734	-199.5136 7.393487	-199.6092 7.392543	-199.7144 7.398792	-199.8302 7.399558	-199.91 7.397048	-200.0383 7.404317	-200.1054 7.408462	-200.2039 7.411111	-200.2989 7.412873	-200.4334 7.408003	-200.4897 7.415729	-200.6114 7.421893	-200.6433 7.42963	-200.8094 7.416378	-200.8896 7.430117	-201.0082 7.429316	-201.1013 7.431215	-201.2491 7.436254	-201.2917 7.432406	-201.4021 7.440759	-201.5454 7.43673	-201.6323 7.448602	-201.7681 7.442538	-201.8376 7.445765	-201.9034 7.455462	-201.9448 7.461255	-202.1409 7.458002	-202.2124 7.463075	-202.2886 7.467793	-202.3829 7.480545	-202.5046 7.477708	-202.6029 7.474482
-197.2449 7.239645	-197.3343 7.241981	-197.4309 7.271349	-197.5414 7.283976	-197.6378 7.296142	-197.7578 7.293223	-197.8334 7.302762	-197.9305 7.299912	-198.0238 7.313401	-198.1211 7.314411	-198.2514 7.312091	-198.2958 7.323048	-198.4095 7.321106	-198.524 7.327309	-198.6263 7.325589	-198.714 7.333381	-198.8094 7.342022	-198.889 7.338799	-199.036 7.345667	-199.1086 7.345441	-199.1918 7.35124	-199.3076 7.356387	-199.449 7.350085	-199.4864 7.353176	-199.6136 7.358445	-199.666 7.369706	-199.8088 7.3559	-199.8824 7.372654	-200.0256 7.367181	-200.0981 7.369087	-200.2279 7.378258	-200.3071 7.369974	-200.4146 7.377914	-200.5417 7.377812	-200.6273 7.386194	-200.768 7.382885	-200.8615 7.38621	-200.9083 7.39568	-200.9664 7.400663	-201.1512 7.392142	-201.2192 7.394819	-201.3177 7.40668	-201.4038 7.413502	-201.5079 7.419278	-201.6018 7.41244
-196.2501 7.183612	-196.3235 7.182081	-196.4284 7.209746	-196.513 7.229149	-196.6048 7.233801	-196.761 7.23384	-196.8434 7.242617	-196.9264 7.241219	-197.0359 7.253937	-197.1403 7.25375	-197.2458 7.256733	-197.2907 7.264179	-197.4268 7.260209	-197.5195 7.267086	-197.6163 7.262875	-197.7253 7.269596	-197.7896 7.283171	-197.9068 7.280058	-198.0514 7.285368	-198.1301 7.280988	-198.1942 7.287352	-198.2952 7.295732	-198.4402 7.290432	-198.512 7.288991	-198.6233 7.293402	-198.6739 7.307003	-198.8305 7.298149	-198.8813 7.311491	-199.0322 7.304402	-199.0914 7.306891	-199.2223 7.320019	-199.2964 7.308368	-199.4231 7.315997	-199.54 7.321229	-199.6542 7.322316	-199.7607 7.327023	-199.8571 7.331914	-199.9047 7.336202	-199.9702 7.342503	-200.1548 7.332572	-200.2206 7.334498	-200.2991 7.350718	-200.4077 7.352722	-200.5029 7.361382	-200.6022 7.352009
-195.2495 7.127926	-195.3263 7.124493	-195.4229 7.152051	-195.5199 7.174247	-195.6106 7.174535	-195.7744 7.17752	-195.8462 7.184255	-195.9256 7.187456	-196.0273 7.198368	-196.1309 7.195675	-196.2538 7.202061	-196.3064 7.206018	-196.4389 7.201855	-196.5354 7.207582	-196.6421 7.20285	-196.7355 7.209761	-196.7932 7.227514	-196.9194 7.224306	-197.0269 7.227383	-197.1444 7.222541	-197.1957 7.226511	-197.3192 7.237777	-197.428 7.231359	-197.5333 7.228858	-197.6343 7.23236	-197.7166 7.24456	-197.8503 7.242451	-197.8968 7.249177	-198.0453 7.243228	-198.1262 7.243514	-198.2244 7.258405	-198.3011 7.244534	-198.4323 7.252871	-198.5219 7.258796	-198.6509 7.257876	-198.7583 7.269094	-198.8467 7.274301	-198.9118 7.27375	-198.9734 7.281744	-199.1569 7.2737	-199.1896 7.274822	-199.3084 7.294762	-199.4222 7.294208	-199.5006 7.303392	-199.5984 7.294629
