-599.23 -1.550284	-597.6917 -2.604772	-597.6006 -2.632519	-597.4833 -2.64348	-597.4281 -2.648028	-597.3489 -2.647393	-597.2271 -2.65037	-597.0974 -2.649269	-596.9944 -2.64872	-596.9343 -2.648017	-596.8029 -2.660764	-596.7508 -2.649054	-596.6212 -2.659387	-596.5173 -2.658892	-596.4069 -2.65821	-596.3172 -2.665384	-596.2602 -2.671413	-596.0934 -2.67571	-596.0271 -2.684441	-595.9343 -2.6871	-595.8226 -2.702131	-595.744 -2.702951	-595.6425 -2.71253	-595.5094 -2.720619	-595.4321 -2.728135	-595.3101 -2.731535	-595.2342 -2.738414	-595.1449 -2.739662	-595.0249 -2.745339	-594.897 -2.746575	-594.8071 -2.760522	-594.7568 -2.752586	-594.5823 -2.758008	-594.521 -2.759496	-594.3793 -2.754079	-594.3247 -2.762734	-594.2318 -2.767322	-594.0972 -2.767951	-594.0593 -2.773196	-593.941 -2.767169	-593.8344 -2.783595	-593.7153 -2.774027	-593.5842 -2.775665	-593.5274 -2.775438	-593.4231 -2.774768
-213.1661 8.092065	-213.3003 8.083023	-213.4131 8.11622	-213.5104 8.126667	-213.6207 8.129749	-213.733 8.141486	-213.8155 8.151817	-213.9358 8.147433	-214.0392 8.147178	-214.1417 8.162647	-214.2259 8.159271	-214.3178 8.156683	-214.4155 8.159694	-214.507 8.159612	-214.6429 8.150059	-214.7315 8.145511	-214.8159 8.143583	-214.9122 8.14012	-215.0053 8.119822	-215.0989 8.117151	-215.2144 8.108088	-215.3186 8.103268	-215.4248 8.096936	-215.4958 8.090237	-215.6398 8.083671	-215.7541 8.07101	-215.7859 8.083657	-215.9193 8.074333	-216.0287 8.079904	-216.0898 8.087263	-216.216 8.087288	-216.3165 8.097137	-216.4382 8.097846	-216.5169 8.097389	-216.5694 8.113934	-216.6725 8.121182	-216.8324 8.111485	-216.868 8.124151	-217.0072 8.130829	-217.1324 8.134973	-217.2135 8.137456	-217.332 8.147964	-217.4236 8.152284	-217.4927 8.159215	-217.5986 8.172464
-212.1714 8.024027	-212.3016 8.015724	-212.3978 8.054458	-212.5052 8.064656	-212.613 8.069194	-212.7346 8.080908	-212.8097 8.088574	-212.9222 8.079728	-213.0302 8.084963	-213.1185 8.102539	-213.2229 8.098351	-213.315 8.091524	-213.4081 8.09727	-213.4981 8.097666	-213.617 8.084062	-213.7258 8.080948	-213.7935 8.07943	-213.934 8.070848	-214.0036 8.060371	-214.1103 8.051571	-214.2007 8.047382	-214.2969 8.040878	-214.4123 8.028247	-214.5117 8.022597	-214.6274 8.024222	-214.7648 8.008625	-214.772 8.016172	-214.9211 8.015097	-215.0404 8.021287	-215.0839 8.023348	-215.2224 8.026469	-215.3078 8.035744	-215.4326 8.03886	-215.5035 8.038612	-215.5751 8.048001	-215.664 8.059004	-215.8376 8.050437	-215.8834 8.06239	-216.0227 8.071392	-216.112 8.075638	-216.2107 8.07825	-216.3318 8.086231	-216.4457 8.090016	-216.5369 8.098391	-216.6133 8.106693
-211.1598 7.955594	-211.3059 7.947511	-211.4031 7.991364	-211.4823 8.001057	-211.5939 8.006708	-211.718 8.018052	-211.7943 8.023284	-211.9237 8.012795	-212.0331 8.020024	-212.097 8.040595	-212.2084 8.035119	-212.3266 8.025905	-212.4038 8.032653	-212.4925 8.0334	-212.6201 8.020045	-212.6944 8.017665	-212.7908 8.01639	-212.9207 8.004823	-213.0037 8.002256	-213.1111 7.991355	-213.1919 7.987679	-213.2677 7.979509	-213.4237 7.963823	-213.5047 7.958682	-213.6288 7.965346	-213.7343 7.947294	-213.7847 7.949286	-213.9078 7.955677	-214.0329 7.960935	-214.0886 7.959117	-214.1944 7.963059	-214.2881 7.971939	-214.4092 7.978148	-214.523 7.978807	-214.5932 7.983755	-214.6903 7.993126	-214.8623 7.989297	-214.8942 7.999024	-215.0199 8.011668	-215.0949 8.017616	-215.2095 8.020283	-215.3151 8.024539	-215.4463 8.032533	-215.5078 8.040979	-215.6136 8.048578
-210.1572 7.889337	-210.2861 7.879923	-210.4288 7.929239	-210.4714 7.938521	-210.5889 7.945089	-210.709 7.954516	-210.8082 7.958573	-210.9167 7.947628	-211.0135 7.958161	-211.0902 7.974294	-211.1839 7.967143	-211.3239 7.962283	-211.406 7.965706	-211.5048 7.967327	-211.6146 7.956736	-211.6835 7.955051	-211.78 7.949919	-211.9115 7.938339	-212.0031 7.940946	-212.1142 7.927535	-212.2025 7.924136	-212.2586 7.916236	-212.4404 7.898856	-212.5065 7.893312	-212.6043 7.90532	-212.7185 7.885014	-212.7798 7.884349	-212.8964 7.897279	-213.0411 7.899632	-213.0929 7.900542	-213.1706 7.903774	-213.2883 7.909697	-213.3774 7.918939	-213.5247 7.91979	-213.5915 7.922716	-213.7091 7.927822	-213.8333 7.93008	-213.9206 7.933599	-214.0164 7.947075	-214.1044 7.95429	-214.2022 7.957884	-214.3179 7.966058	-214.4477 7.9742	-214.5137 7.982368	-214.6058 7.99074
-209.1573 7.823378	-209.3063 7.816364	-209.4117 7.863747	-209.4516 7.873732	-209.579 7.880428	-209.7016 7.890147	-209.7842 7.893728	-209.8975 7.887298	-209.9862 7.89529	-210.0742 7.907494	-210.193 7.899645	-210.3357 7.900668	-210.4056 7.899064	-210.5012 7.89974	-210.5895 7.893357	-210.6725 7.893164	-210.7789 7.881339	-210.9223 7.872653	-210.9907 7.879218	-211.1198 7.864779	-211.1919 7.859466	-211.2668 7.851458	-211.4322 7.834766	-211.4836 7.829983	-211.596 7.841928	-211.7137 7.821423	-211.7871 7.819084	-211.886 7.835624	-212.0286 7.834887	-212.0645 7.841481	-212.18 7.842001	-212.3019 7.843729	-212.3719 7.855325	-212.4933 7.856693	-212.602 7.860524	-212.7191 7.863232	-212.837 7.871769	-212.9201 7.870976	-213.006 7.884328	-213.1037 7.891316	-213.1872 7.899042	-213.2997 7.908295	-213.4402 7.917306	-213.4959 7.924947	-213.5975 7.932354
-208.1267 7.763259	-208.2867 7.75921	-208.4052 7.799891	-208.4478 7.81096	-208.5686 7.816641	-208.6709 7.826255	-208.796 7.829409	-208.8976 7.831197	-208.9765 7.83304	-209.0624 7.842514	-209.1919 7.834265	-209.3153 7.840843	-209.4146 7.834036	-209.4806 7.835395	-209.6144 7.831269	-209.66 7.83144	-209.7865 7.816256	-209.9118 7.812122	-209.991 7.815011	-210.1241 7.803844	-210.2053 7.794198	-210.2752 7.785288	-210.4405 7.774848	-210.4688 7.771589	-210.602 7.776094	-210.7103 7.76113	-210.8007 7.757648	-210.8913 7.77071	-210.9913 7.770275	-211.0675 7.780449	-211.162 7.781296	-211.3217 7.778983	-211.3735 7.787848	-211.5067 7.791539	-211.6042 7.80025	-211.7189 7.798417	-211.8408 7.809525	-211.9086 7.807488	-212.0004 7.820567	-212.1099 7.825933	-212.203 7.835159	-212.2935 7.845197	-212.4285 7.857094	-212.4705 7.864346	-212.5765 7.871864
-207.1414 7.698829	-207.2687 7.698112	-207.3856 7.732595	-207.4493 7.745284	-207.5816 7.751071	-207.6707 7.761072	-207.7977 7.765288	-207.874 7.773862	-207.9662 7.776143	-208.0664 7.780782	-208.1823 7.773563	-208.2653 7.784642	-208.4126 7.773079	-208.4783 7.775674	-208.6003 7.772939	-208.6426 7.772057	-208.7844 7.754259	-208.899 7.756733	-208.9769 7.751575	-209.1057 7.742252	-209.2069 7.728043	-209.2905 7.720531	-209.4212 7.717123	-209.4668 7.71341	-209.5942 7.710979	-209.7143 7.698257	-209.7957 7.700901	-209.8885 7.707026	-209.9883 7.708736	-210.054 7.719232	-210.1432 7.723515	-210.3482 7.716238	-210.3922 7.724342	-210.4818 7.728667	-210.5975 7.741183	-210.7061 7.736801	-210.8368 7.748293	-210.9174 7.746414	-210.9948 7.75732	-211.1139 7.76109	-211.2189 7.769467	-211.301 7.782582	-211.4231 7.793489	-211.4897 7.80008	-211.5611 7.809738
-206.1505 7.633368	-206.271 7.635562	-206.3948 7.665042	-206.4495 7.676826	-206.5896 7.682892	-206.6882 7.694387	-206.7793 7.698924	-206.874 7.712325	-206.9804 7.709408	-207.0754 7.714055	-207.2179 7.708225	-207.2626 7.720974	-207.4151 7.71088	-207.4519 7.712086	-207.5766 7.711347	-207.6405 7.711243	-207.7891 7.692183	-207.8934 7.700171	-207.9533 7.69078	-208.0675 7.684156	-208.191 7.668492	-208.2861 7.660482	-208.3904 7.661801	-208.4486 7.657647	-208.5945 7.64974	-208.7115 7.641233	-208.7857 7.645872	-208.8829 7.646789	-208.9485 7.64868	-209.0681 7.658852	-209.1475 7.665776	-209.3473 7.655251	-209.3974 7.663378	-209.4778 7.666708	-209.572 7.681067	-209.6929 7.678621	-209.8358 7.68675	-209.8908 7.690204	-209.9979 7.696387	-210.0985 7.699346	-210.2112 7.705929	-210.3102 7.717956	-210.4123 7.731579	-210.4875 7.7368	-210.5482 7.746136
-205.1301 7.571017	-205.2576 7.574191	-205.3959 7.601002	-205.4839 7.612181	-205.5907 7.61661	-205.6951 7.628884	-205.7975 7.632792	-205.8736 7.649639	-206.0118 7.643453	-206.0796 7.648803	-206.21 7.644692	-206.261 7.652868	-206.4322 7.649983	-206.4532 7.648882	-206.5875 7.647254	-206.6447 7.644506	-206.7849 7.62972	-206.8695 7.639497	-206.9657 7.624537	-207.0425 7.621674	-207.1908 7.603904	-207.3156 7.595528	-207.3657 7.603104	-207.473 7.597147	-207.6008 7.586493	-207.6819 7.581603	-207.7647 7.589497	-207.865 7.586899	-207.9492 7.590794	-208.0697 7.600768	-208.1214 7.611185	-208.3083 7.601248	-208.3753 7.605405	-208.4753 7.607769	-208.5529 7.624962	-208.6885 7.624272	-208.8033 7.628197	-208.8733 7.635047	-209.0005 7.639091	-209.0711 7.640018	-209.2132 7.644192	-209.3153 7.656767	-209.4011 7.670956	-209.4903 7.674573	-209.5627 7.683307
-204.1593 7.502315	-204.2795 7.505784	-204.3829 7.535307	-204.4901 7.545629	-204.6213 7.549247	-204.711 7.562392	-204.7837 7.569075	-204.8599 7.581999	-205.0281 7.57881	-205.1009 7.587941	-205.1994 7.58727	-205.2581 7.587267	-205.4009 7.590431	-205.4561 7.588174	-205.5625 7.582403	-205.6432 7.578091	-205.7812 7.570872	-205.8443 7.578321	-205.9651 7.558571	-206.0291 7.560615	-206.1848 7.538678	-206.303 7.532887	-206.3629 7.540429	-206.4866 7.532947	-206.6039 7.522861	-206.6954 7.517252	-206.748 7.52913	-206.8737 7.525035	-206.9474 7.529726	-207.0569 7.535969	-207.1454 7.544788	-207.2646 7.544153	-207.3711 7.54852	-207.467 7.54728	-207.5313 7.566642	-207.6636 7.567849	-207.7766 7.570274	-207.8648 7.578525	-207.9744 7.584085	-208.0351 7.586596	-208.1987 7.587626	-208.3017 7.601582	-208.4139 7.610997	-208.4898 7.615542	-208.5708 7.62471
-203.1839 7.437924	-203.2831 7.442532	-203.3604 7.47591	-203.5173 7.482897	-203.6212 7.48823	-203.7231 7.500299	-203.812 7.507714	-203.8762 7.512544	-204.0448 7.508448	-204.1034 7.522131	-204.208 7.521783	-204.2844 7.518085	-204.4165 7.523983	-204.4584 7.521134	-204.5883 7.514246	-204.6638 7.510421	-204.7857 7.508504	-204.8553 7.511264	-204.9502 7.495306	-205.0333 7.497668	-205.1929 7.47968	-205.2985 7.474686	-205.3532 7.477341	-205.4908 7.468176	-205.5814 7.463384	-205.6901 7.457599	-205.7293 7.466049	-205.8991 7.464265	-205.9731 7.468457	-206.0578 7.470644	-206.1742 7.478468	-206.2394 7.484401	-206.365 7.487774	-206.4641 7.486451	-206.518 7.503241	-206.6565 7.508314	-206.7608 7.508584	-206.8326 7.517691	-206.9849 7.523643	-207.0324 7.52893	-207.1869 7.527975	-207.2935 7.54347	-207.4081 7.54936	-207.4885 7.555285	-207.5773 7.564073
-202.2041 7.376247	-202.2786 7.38248	-202.3415 7.418768	-202.5351 7.425365	-202.6073 7.432222	-202.7028 7.444279	-202.8379 7.449318	-202.8829 7.448264	-203.0509 7.448819	-203.103 7.462811	-203.1764 7.463008	-203.2898 7.455646	-203.4217 7.461102	-203.4647 7.458762	-203.6243 7.449573	-203.6921 7.444774	-203.7764 7.445564	-203.8765 7.441343	-203.9482 7.43043	-204.0731 7.430456	-204.1985 7.416242	-204.3109 7.410326	-204.3646 7.407855	-204.5155 7.399188	-204.5924 7.400836	-204.698 7.393822	-204.733 7.398634	-204.8992 7.40202	-205.0058 7.407338	-205.0412 7.407905	-205.1736 7.415339	-205.2398 7.425253	-205.375 7.425686	-205.4566 7.426824	-205.5395 7.438863	-205.6448 7.44825	-205.7555 7.448936	-205.8367 7.455005	-205.994 7.463871	-206.0502 7.469072	-206.1819 7.470065	-206.2797 7.483658	-206.4147 7.485956	-206.4759 7.495532	-206.6014 7.501617
-201.2272 7.311265	-201.2833 7.318626	-201.3461 7.356904	-201.536 7.361777	-201.6215 7.373561	-201.7016 7.386561	-201.8234 7.390966	-201.9086 7.385531	-202.0285 7.391659	-202.1105 7.406459	-202.1732 7.40713	-202.3004 7.399957	-202.3994 7.40098	-202.4627 7.40212	-202.6335 7.390681	-202.7036 7.387301	-202.7859 7.388225	-202.893 7.378377	-202.943 7.372508	-203.0997 7.368607	-203.2027 7.357306	-203.3194 7.351346	-203.3972 7.342443	-203.5347 7.334813	-203.6059 7.340743	-203.7211 7.334227	-203.7514 7.33196	-203.9161 7.338001	-204.0114 7.343874	-204.0647 7.340055	-204.2243 7.347428	-204.2794 7.358903	-204.4064 7.357352	-204.4635 7.36366	-204.558 7.37122	-204.6206 7.382356	-204.77 7.386097	-204.8463 7.390165	-204.9656 7.402286	-205.0782 7.41043	-205.1466 7.413653	-205.2629 7.425262	-205.4014 7.426329	-205.4821 7.438147	-205.5946 7.443535
-200.2211 7.252786	-200.281 7.259903	-200.3596 7.297874	-200.5558 7.302896	-200.5972 7.317234	-200.7192 7.329752	-200.8438 7.330279	-200.9358 7.323373	-201.0249 7.334298	-201.1125 7.343159	-201.18 7.341818	-201.3215 7.340975	-201.4255 7.335595	-201.4827 7.339085	-201.667 7.332245	-201.7129 7.330898	-201.7941 7.326233	-201.9163 7.317313	-201.9405 7.317025	-202.0904 7.308354	-202.1944 7.303175	-202.3275 7.294959	-202.4039 7.283771	-202.5384 7.275376	-202.5832 7.285087	-202.7083 7.278682	-202.7727 7.270721	-202.9201 7.280038	-203.0486 7.285165	-203.0828 7.281919	-203.201 7.290958	-203.3154 7.294054	-203.4299 7.298544	-203.4805 7.304332	-203.5948 7.306687	-203.6516 7.318735	-203.8002 7.324707	-203.8897 7.323797	-203.9936 7.335683	-204.1188 7.345019	-204.1629 7.349265	-204.2854 7.360262	-204.4 7.363158	-204.4831 7.37602	-204.6017 7.383862
-199.1993 7.195831	-199.2929 7.201054	-199.3888 7.238149	-199.57 7.2465	-199.5821 7.258681	-199.7126 7.272721	-199.8356 7.269533	-199.936 7.266571	-200.0291 7.280462	-200.1045 7.282201	-200.2034 7.282096	-200.3448 7.284237	-200.4211 7.275096	-200.5091 7.276784	-200.6563 7.275685	-200.7256 7.274505	-200.7969 7.262058	-200.9294 7.255952	-200.9644 7.257945	-201.0984 7.247938	-201.1919 7.243065	-201.3295 7.231724	-201.4188 7.221629	-201.5645 7.215691	-201.5934 7.225675	-201.7152 7.219835	-201.7986 7.209738	-201.8972 7.222298	-202.0244 7.225399	-202.0825 7.229654	-202.187 7.238694	-202.3205 7.234424	-202.4384 7.243553	-202.4906 7.245867	-202.6212 7.249181	-202.6572 7.2598	-202.8071 7.266037	-202.9048 7.262952	-202.9919 7.274306	-203.1195 7.284006	-203.1633 7.290878	-203.2982 7.299479	-203.4064 7.304391	-203.4889 7.317147	-203.6063 7.325778
-198.1934 7.139022	-198.3261 7.142847	-198.3958 7.17386	-198.5655 7.184661	-198.6155 7.196604	-198.7199 7.210871	-198.816 7.206848	-198.9369 7.211371	-199.0332 7.224238	-199.0963 7.223422	-199.2188 7.222492	-199.3538 7.226907	-199.4343 7.216214	-199.5372 7.216239	-199.6638 7.221105	-199.7021 7.218935	-199.8127 7.202037	-199.9259 7.200861	-199.9828 7.200377	-200.0762 7.194247	-200.1956 7.182099	-200.3334 7.17083	-200.4192 7.166039	-200.5665 7.160995	-200.606 7.166536	-200.7312 7.159863	-200.8174 7.15087	-200.9087 7.161549	-201.0258 7.162515	-201.1021 7.172555	-201.1985 7.179607	-201.3391 7.170807	-201.4409 7.18236	-201.4966 7.18334	-201.6235 7.193485	-201.691 7.198201	-201.8074 7.207596	-201.8986 7.20428	-201.9919 7.215281	-202.12 7.227003	-202.1694 7.233832	-202.3063 7.243673	-202.4015 7.249698	-202.4896 7.260828	-202.591 7.27134
-197.1907 7.085075	-197.3269 7.08927	-197.4147 7.114958	-197.5653 7.130042	-197.629 7.139386	-197.724 7.150707	-197.852 7.146719	-197.94 7.155833	-198.0488 7.166717	-198.1112 7.163954	-198.2392 7.160396	-198.3635 7.167298	-198.4609 7.15591	-198.5518 7.154632	-198.6698 7.162828	-198.7146 7.160192	-198.8221 7.141568	-198.9347 7.147032	-199.0046 7.140436	-199.0808 7.139628	-199.2071 7.121968	-199.3347 7.111529	-199.411 7.112935	-199.5504 7.108752	-199.608 7.108849	-199.745 7.100205	-199.8394 7.098184	-199.9077 7.103301	-200.026 7.105213	-200.088 7.119392	-200.1783 7.124436	-200.3386 7.113223	-200.4455 7.127833	-200.5195 7.124879	-200.627 7.140711	-200.7171 7.139833	-200.8266 7.149791	-200.8954 7.145571	-201.0285 7.155474	-201.1224 7.166415	-201.2232 7.169973	-201.359 7.179991	-201.4211 7.189628	-201.4871 7.199403	-201.6021 7.213584
-196.2118 7.029825	-196.3336 7.03487	-196.4385 7.058292	-196.5627 7.075185	-196.6485 7.083098	-196.7032 7.093179	-196.8519 7.091112	-196.9173 7.103028	-197.0537 7.110594	-197.1265 7.107415	-197.2611 7.104125	-197.365 7.111083	-197.4577 7.101821	-197.5601 7.098221	-197.6704 7.10556	-197.7342 7.102778	-197.8391 7.083355	-197.944 7.092643	-198.0208 7.081557	-198.0883 7.081654	-198.2281 7.060071	-198.3607 7.050452	-198.421 7.056314	-198.5585 7.053652	-198.6434 7.04967	-198.747 7.040101	-198.8463 7.043621	-198.9011 7.044158	-199.0134 7.04851	-199.0813 7.064195	-199.1878 7.06776	-199.3268 7.059073	-199.4471 7.068511	-199.5133 7.068631	-199.6007 7.087243	-199.7493 7.084748	-199.8179 7.095592	-199.8851 7.092668	-200.0117 7.100855	-200.1326 7.109985	-200.2203 7.111223	-200.3602 7.120547	-200.4309 7.133264	-200.4852 7.141357	-200.5914 7.154281
-195.2145 6.9764	-195.3185 6.98303	-195.4607 7.003187	-195.5331 7.02106	-195.6789 7.0285	-195.7024 7.03688	-195.8432 7.036729	-195.9235 7.049925	-196.0431 7.054391	-196.1285 7.053435	-196.2523 7.050183	-196.3554 7.053712	-196.4651 7.050525	-196.5476 7.047872	-196.6774 7.048835	-196.7152 7.04632	-196.8419 7.03049	-196.9188 7.040714	-197.0312 7.026515	-197.0945 7.027048	-197.2491 7.003482	-197.3746 6.995049	-197.4228 7.004135	-197.5472 7.001002	-197.6584 6.992587	-197.7562 6.983942	-197.8477 6.989994	-197.9159 6.986404	-198.037 6.993564	-198.0998 7.005042	-198.1905 7.007809	-198.348 7.002028	-198.4562 7.008597	-198.5305 7.01191	-198.5977 7.028959	-198.7276 7.028842	-198.8027 7.041468	-198.8909 7.040475	-199.0173 7.048657	-199.1521 7.053926	-199.2372 7.053748	-199.3609 7.063311	-199.4579 7.077349	-199.5032 7.085489	-199.5888 7.094937
-194.2187 6.920506	-194.3011 6.928766	-194.4594 6.951775	-194.5525 6.971048	-194.65 6.974728	-194.706 6.982729	-194.8597 6.98526	-194.9435 6.994699	-195.0222 6.999013	-195.1506 7.002502	-195.2598 6.999795	-195.3574 6.998089	-195.464 7.001553	-195.5163 6.999061	-195.6439 6.993379	-195.715 6.990126	-195.8407 6.981897	-195.9031 6.988949	-196.0446 6.973807	-196.1069 6.971324	-196.2528 6.949712	-196.3773 6.942367	-196.4258 6.951655	-196.5322 6.947371	-196.6386 6.937684	-196.7444 6.930849	-196.846 6.938478	-196.9082 6.934012	-197.0368 6.944202	-197.0827 6.948144	-197.1898 6.950153	-197.3439 6.952096	-197.4501 6.957762	-197.5484 6.960919	-197.6172 6.973204	-197.722 6.975976	-197.828 6.98718	-197.8956 6.987024	-198.008 6.994189	-198.1611 6.99725	-198.2536 6.993879	-198.3467 7.003694	-198.4749 7.019314	-198.5263 7.027483	-198.6104 7.035226
-193.2347 6.862849	-193.2972 6.869512	-193.4499 6.900038	-193.5739 6.915166	-193.6473 6.920379	-193.6847 6.929961	-193.8453 6.934026	-193.9356 6.938571	-194.0231 6.943131	-194.1375 6.945376	-194.247 6.948184	-194.3372 6.943001	-194.4507 6.950656	-194.5068 6.947168	-194.6281 6.939286	-194.6995 6.935288	-194.8527 6.931994	-194.8833 6.934509	-195.0189 6.923658	-195.094 6.914403	-195.2344 6.898704	-195.3407 6.89353	-195.4276 6.898023	-195.523 6.892222	-195.6279 6.886607	-195.7348 6.880315	-195.8273 6.884502	-195.9231 6.885453	-196.0468 6.893261	-196.0924 6.891835	-196.1924 6.89516	-196.3375 6.902257	-196.4343 6.907914	-196.5388 6.91012	-196.604 6.91773	-196.7104 6.924711	-196.8234 6.935671	-196.9035 6.935445	-196.9899 6.941364	-197.1578 6.945848	-197.2526 6.941196	-197.3299 6.952003	-197.4749 6.966536	-197.527 6.974243	-197.605 6.978527
-192.2378 6.806787	-192.2985 6.813574	-192.4393 6.847979	-192.5708 6.860392	-192.6242 6.866747	-192.7241 6.878026	-192.8348 6.880881	-192.9547 6.883126	-193.0336 6.884898	-193.1486 6.89097	-193.2521 6.894249	-193.3368 6.885738	-193.4313 6.896873	-193.5337 6.892257	-193.6279 6.884501	-193.6995 6.879176	-193.8321 6.879671	-193.876 6.877706	-194.0318 6.871148	-194.1071 6.858432	-194.2319 6.847368	-194.3196 6.844219	-194.4173 6.844011	-194.5184 6.836723	-194.6153 6.835851	-194.7463 6.833056	-194.8159 6.829123	-194.902 6.836498	-195.0439 6.841091	-195.1122 6.838807	-195.1855 6.842663	-195.3521 6.850359	-195.423 6.858918	-195.531 6.857779	-195.6404 6.861884	-195.6876 6.873066	-195.82 6.882972	-195.9014 6.883755	-196.0201 6.888816	-196.1377 6.894882	-196.2534 6.892573	-196.3248 6.902654	-196.4669 6.915295	-196.5419 6.923113	-196.6143 6.924164
-191.2611 6.748555	-191.317 6.756337	-191.4293 6.793638	-191.5794 6.803905	-191.6121 6.811679	-191.7464 6.82586	-191.8314 6.827307	-191.9633 6.828163	-192.0513 6.828611	-192.1714 6.840055	-192.2529 6.841618	-192.3565 6.834162	-192.4288 6.84322	-192.54 6.836929	-192.6157 6.83204	-192.7315 6.82464	-192.8545 6.827563	-192.8714 6.821079	-193.0238 6.816576	-193.0965 6.802194	-193.2354 6.795623	-193.3212 6.791519	-193.4169 6.787691	-193.5308 6.779696	-193.6065 6.783295	-193.7446 6.781751	-193.7905 6.7751	-193.8796 6.78458	-194.0204 6.787486	-194.1202 6.784679	-194.215 6.788937	-194.3179 6.801212	-194.4178 6.807268	-194.5271 6.805989	-194.6443 6.808517	-194.7244 6.818794	-194.8199 6.82936	-194.9173 6.828799	-195.0191 6.834805	-195.1269 6.845044	-195.2375 6.844671	-195.3322 6.854224	-195.4285 6.8658	-195.5229 6.872545	-195.6318 6.874417
-190.2741 6.695341	-190.317 6.703221	-190.4471 6.741277	-190.5724 6.750811	-190.6345 6.759558	-190.7344 6.774095	-190.8259 6.774353	-190.9606 6.773627	-191.0769 6.773747	-191.1664 6.782026	-191.2701 6.783676	-191.3865 6.782475	-191.4245 6.784162	-191.5514 6.779169	-191.6276 6.780096	-191.758 6.772356	-191.866 6.770843	-191.8866 6.765391	-192.0235 6.76271	-192.0975 6.747378	-192.2514 6.743039	-192.3078 6.740237	-192.426 6.732734	-192.5307 6.724766	-192.635 6.731956	-192.7473 6.731292	-192.8036 6.721347	-192.905 6.730774	-192.9945 6.732479	-193.1266 6.731367	-193.2263 6.737205	-193.3097 6.746166	-193.422 6.751985	-193.515 6.751297	-193.6337 6.753751	-193.7443 6.762572	-193.8069 6.775175	-193.932 6.771791	-194.0155 6.779469	-194.1123 6.793181	-194.2239 6.795416	-194.3368 6.804011	-194.4218 6.813069	-194.4957 6.821379	-194.6232 6.826369
-189.2836 6.648339	-189.3156 6.659168	-189.4415 6.690006	-189.559 6.702858	-189.6288 6.709851	-189.747 6.724255	-189.837 6.722001	-189.9789 6.724139	-190.0748 6.724395	-190.1898 6.73105	-190.277 6.728731	-190.4003 6.732935	-190.4324 6.728173	-190.5654 6.722825	-190.6174 6.730981	-190.7648 6.721542	-190.8562 6.714436	-190.9118 6.709587	-191.0334 6.707713	-191.1285 6.693919	-191.2766 6.689132	-191.3287 6.684088	-191.4265 6.676412	-191.5558 6.670218	-191.6375 6.677465	-191.7614 6.679385	-191.8167 6.667419	-191.8832 6.675308	-191.9874 6.677418	-192.1248 6.682526	-192.2199 6.688571	-192.324 6.691379	-192.439 6.696909	-192.5312 6.69612	-192.6573 6.700146	-192.7592 6.708478	-192.823 6.719907	-192.951 6.715439	-193.0201 6.723176	-193.1146 6.736488	-193.2173 6.743305	-193.3288 6.749583	-193.4363 6.757948	-193.5167 6.768556	-193.6244 6.775351
-188.2883 6.598923	-188.3163 6.610802	-188.4406 6.634674	-188.5619 6.650864	-188.6549 6.65587	-188.7258 6.671641	-188.8486 6.669605	-188.969 6.674813	-189.0637 6.677222	-189.1588 6.681336	-189.2636 6.68084	-189.3808 6.686935	-189.4546 6.677274	-189.533 6.673096	-189.6078 6.685521	-189.7715 6.674101	-189.8785 6.662717	-189.9233 6.660028	-190.0181 6.655732	-190.141 6.646981	-190.2783 6.638812	-190.3529 6.628377	-190.431 6.624534	-190.5774 6.619733	-190.6488 6.622007	-190.768 6.624576	-190.8346 6.616334	-190.899 6.61886	-191.0016 6.621862	-191.1349 6.630733	-191.2312 6.635752	-191.3253 6.636687	-191.4462 6.638932	-191.5391 6.639535	-191.6662 6.648411	-191.754 6.654881	-191.8205 6.664173	-191.954 6.659947	-192.0125 6.668279	-192.1175 6.681748	-192.224 6.690433	-192.336 6.696132	-192.4339 6.70483	-192.5185 6.715819	-192.6423 6.725398
-187.2875 6.552376	-187.3028 6.562256	-187.4427 6.581934	-187.5651 6.600551	-187.6702 6.603109	-187.7414 6.619324	-187.851 6.616575	-187.9732 6.624459	-188.0726 6.627775	-188.1559 6.626731	-188.263 6.628517	-188.352 6.634861	-188.4723 6.623604	-188.5298 6.62111	-188.6153 6.63679	-188.7453 6.624968	-188.8515 6.610962	-188.9323 6.613837	-189.0091 6.604705	-189.1399 6.601854	-189.2503 6.590527	-189.3397 6.5784	-189.4369 6.578751	-189.5534 6.574871	-189.6609 6.571476	-189.7568 6.573943	-189.8489 6.566667	-189.9264 6.566672	-190.0174 6.570461	-190.1473 6.582627	-190.2268 6.585248	-190.3614 6.582705	-190.4465 6.58572	-190.5448 6.585024	-190.6664 6.600979	-190.7531 6.60407	-190.8504 6.610174	-190.968 6.607248	-191.0292 6.614028	-191.1165 6.626278	-191.2384 6.633615	-191.3374 6.637872	-191.4574 6.648357	-191.5224 6.659616	-191.6348 6.672448
