Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ferroceno t=0	Ferroceno t=0	Ferroceno t=8min	Ferroceno t=8min	Ferroceno t=15min	Ferroceno t=15min	Ferroceno t=27min	Ferroceno t=27min	Feroceno t=45min	Feroceno t=45min	Ferroceno t=69min	Ferroceno t=69min	Ferroceno t=99min	Ferroceno t=99min
266.5251	1.10762	266.5023	1.174835	266.5188	1.26389	266.5456	1.438854	266.5188	1.718806	266.4985	2.183194	266.5139	2.90805
265.5056	1.101925	265.5085	1.171036	265.4995	1.257157	265.5091	1.430022	265.5423	1.71121	265.4899	2.174861	265.5164	2.902746
264.5001	1.097508	264.5159	1.167048	264.518	1.252521	264.5239	1.422796	264.5469	1.705824	264.5158	2.167819	264.4969	2.895368
263.4943	1.09331	263.5208	1.162579	263.5075	1.2466	263.5182	1.411227	263.5342	1.700303	263.5178	2.161352	263.4831	2.888274
262.4907	1.08902	262.5168	1.156839	262.5014	1.23987	262.4997	1.404139	262.5412	1.696277	262.5322	2.155888	262.4672	2.881186
261.5253	1.085381	261.5276	1.151694	261.506	1.235881	261.5209	1.402812	261.5281	1.691536	261.541	2.150015	261.4944	2.872207
260.5127	1.079974	260.5229	1.144997	260.5	1.228386	260.4941	1.39772	260.5114	1.684348	260.5295	2.142195	260.523	2.863252
259.5132	1.073719	259.5207	1.139035	259.4973	1.222277	259.4859	1.395775	259.5234	1.6781	259.514	2.135333	259.534	2.855727
258.5336	1.067623	258.5192	1.133075	258.5037	1.218122	258.5103	1.390827	258.5193	1.672401	258.5195	2.128115	258.5366	2.847541
257.5208	1.061322	257.517	1.126944	257.5222	1.21178	257.4946	1.384185	257.5088	1.665588	257.5313	2.121436	257.521	2.840192
256.5345	1.056276	256.5219	1.12284	256.5378	1.208152	256.5108	1.381781	256.5295	1.662032	256.5413	2.116276	256.5178	2.832864
255.5413	1.051355	255.5341	1.117706	255.5575	1.203539	255.5399	1.379225	255.5398	1.656638	255.5679	2.110923	255.5178	2.824107
254.5512	1.045543	254.5488	1.111451	254.5661	1.196408	254.5705	1.37667	254.5386	1.650696	254.5674	2.103155	254.5348	2.814894
253.5516	1.04033	253.5556	1.105524	253.5662	1.190563	253.5824	1.374156	253.5601	1.644285	253.5581	2.095558	253.5304	2.804111
252.5625	1.034091	252.579	1.097412	252.5518	1.182435	252.5698	1.372529	252.5753	1.636609	252.5499	2.085966	252.5181	2.792353
251.553	1.028777	251.5717	1.089771	251.5368	1.175447	251.5376	1.369338	251.5577	1.630257	251.5294	2.077549	251.5049	2.78262
250.5349	1.024155	250.56	1.082556	250.5288	1.168712	250.4975	1.368696	250.5423	1.624161	250.5131	2.070395	250.4854	2.77079
249.5348	1.018138	249.5524	1.075251	249.5183	1.162333	249.4794	1.364686	249.5156	1.617398	249.4918	2.063993	249.494	2.761488
248.5461	1.012768	248.549	1.069179	248.5325	1.15802	248.5007	1.354045	248.5168	1.610111	248.4966	2.057217	248.5235	2.75346
247.5432	1.005029	247.5238	1.061538	247.5076	1.152016	247.5012	1.340624	247.5038	1.600584	247.4946	2.048508	247.5364	2.741588
246.5444	0.997423	246.5089	1.055655	246.4954	1.144205	246.5056	1.325544	246.5135	1.591345	246.4859	2.039056	246.5445	2.731026
245.5394	0.991922	245.4998	1.050786	245.5053	1.136597	245.5205	1.312671	245.5223	1.583804	245.5064	2.030026	245.5585	2.721812
244.5049	0.98527	244.4874	1.043031	244.4885	1.126502	244.5215	1.303079	244.5044	1.574955	244.5246	2.019746	244.5434	2.708487
243.5134	0.980497	243.5158	1.037329	243.5117	1.117156	243.5287	1.294248	243.5202	1.568211	243.5418	2.010446	243.5449	2.69712
242.5177	0.975004	242.5401	1.030876	242.5336	1.111513	242.5477	1.285383	242.5292	1.559794	242.5733	2.001703	242.5652	2.68639
241.5298	0.965761	241.549	1.020772	241.5133	1.10182	241.5557	1.27382	241.5301	1.549679	241.5586	1.989226	241.5411	2.66941
240.5242	0.957282	240.5391	1.012963	240.5288	1.093786	240.5307	1.263497	240.5374	1.5405	240.5388	1.978358	240.514	2.655447
239.5275	0.948844	239.5155	1.00406	239.5356	1.085948	239.5218	1.25619	239.5301	1.531435	239.5431	1.966345	239.5182	2.641323
238.5226	0.940261	238.4972	0.99649	238.5235	1.075244	238.4989	1.248396	238.5216	1.521701	238.5222	1.954897	238.4929	2.62515
237.4991	0.933594	237.5109	0.989988	237.5508	1.069007	237.468	1.241612	237.509	1.51473	237.5264	1.9448	237.511	2.612326
236.5077	0.925785	236.5331	0.983244	236.5446	1.060954	236.4721	1.228068	236.4895	1.506096	236.5126	1.935426	236.5241	2.598829
235.5096	0.917654	235.5492	0.976108	235.5261	1.052225	235.479	1.209105	235.4963	1.497068	235.4828	1.925598	235.5262	2.58327
234.4933	0.909342	234.5709	0.965897	234.5392	1.044354	234.4941	1.191465	234.469	1.486852	234.4979	1.914405	234.5262	2.568178
233.507	0.90114	233.5714	0.9552	233.5242	1.034001	233.5127	1.174213	233.4692	1.474855	233.5029	1.902167	233.5211	2.551835
232.5021	0.893864	232.566	0.944708	232.5309	1.025188	232.5266	1.158409	232.4724	1.464106	232.5286	1.890056	232.5293	2.535497
231.4872	0.886096	231.5777	0.934224	231.5299	1.016436	231.5018	1.147812	231.4622	1.452718	231.5331	1.876957	231.5281	2.520076
230.5017	0.879505	230.5849	0.924355	230.5197	1.007759	230.5017	1.137516	230.4995	1.441767	230.5308	1.863937	230.5462	2.505512
229.5043	0.872866	229.5867	0.915974	229.5222	1.000828	229.5008	1.129867	229.5265	1.432582	229.566	1.852392	229.5641	2.490066
228.5165	0.862796	228.5895	0.905064	228.5172	0.989118	228.5009	1.123066	228.5389	1.42008	228.5645	1.836667	228.5611	2.472056
227.5065	0.854366	227.603	0.89566	227.5161	0.976998	227.5361	1.113758	227.5532	1.407308	227.592	1.822217	227.5635	2.453987
226.5152	0.844061	226.6127	0.88599	226.5149	0.964366	226.538	1.102386	226.5517	1.395348	226.5777	1.807865	226.5523	2.432808
225.5055	0.833051	225.5937	0.874517	225.522	0.948489	225.536	1.089637	225.5549	1.380107	225.5416	1.791839	225.5403	2.41175
224.5009	0.824208	224.5709	0.865251	224.5207	0.936604	224.5307	1.080266	224.5586	1.367561	224.5469	1.777516	224.5199	2.391501
223.5154	0.8135	223.546	0.853635	223.544	0.925313	223.5241	1.070507	223.5654	1.356031	223.5501	1.762887	223.5221	2.369919
222.5083	0.803247	222.5436	0.84082	222.5453	0.912024	222.5161	1.060227	222.5602	1.342061	222.5392	1.746449	222.5058	2.349378
221.5068	0.793031	221.5636	0.829229	221.5462	0.900962	221.523	1.050218	221.5496	1.328989	221.5473	1.730498	221.5065	2.328156
220.5129	0.782211	220.5824	0.818161	220.5331	0.888188	220.5159	1.0378	220.5577	1.315112	220.5372	1.712651	220.5266	2.305255
219.5435	0.770864	219.5824	0.807432	219.5238	0.874187	219.5182	1.026127	219.5623	1.299704	219.5081	1.695302	219.5369	2.284143
218.5475	0.759764	218.5621	0.796542	218.535	0.861898	218.5177	1.012593	218.5627	1.286325	218.5355	1.677848	218.5668	2.261169
217.5549	0.746774	217.5672	0.785512	217.5368	0.84852	217.5251	0.998449	217.5588	1.273242	217.5263	1.660776	217.5659	2.2381
216.5454	0.736537	216.5755	0.772287	216.5593	0.836163	216.5494	0.983409	216.5618	1.260224	216.5359	1.645019	216.5774	2.215897
215.5198	0.724877	215.5901	0.756501	215.5532	0.822337	215.5497	0.965784	215.556	1.243124	215.5647	1.62716	215.5706	2.187829
214.5101	0.713279	214.6026	0.742808	214.5367	0.807482	214.5733	0.951083	214.5425	1.226124	214.5783	1.607744	214.5616	2.160936
213.5235	0.702874	213.5986	0.729063	213.5419	0.794951	213.5842	0.934984	213.5467	1.208313	213.6056	1.588983	213.5634	2.135084
212.5436	0.689271	212.5943	0.713186	212.5541	0.779158	212.5646	0.918656	212.5363	1.188684	212.6148	1.566821	212.5678	2.10482
211.5491	0.67744	211.5777	0.699408	211.5798	0.76653	211.5735	0.903978	211.5323	1.172497	211.6084	1.546074	211.5767	2.07955
210.5703	0.665948	210.5699	0.685739	210.5805	0.754165	210.5709	0.889289	210.5518	1.156781	210.5927	1.5261	210.6031	2.054996
209.5694	0.652686	209.5528	0.669426	209.5714	0.736713	209.5453	0.872721	209.5587	1.138361	209.5594	1.502976	209.6135	2.024656
208.5714	0.64113	208.5616	0.655171	208.5571	0.721713	208.545	0.85595	208.5396	1.121347	208.5352	1.481856	208.6233	1.998239
207.5704	0.628419	207.5792	0.642516	207.5485	0.704717	207.5504	0.840925	207.5608	1.104166	207.5309	1.459437	207.6099	1.968418
206.5881	0.614072	206.5727	0.628144	206.5759	0.686571	206.5532	0.822901	206.567	1.085209	206.5301	1.436771	206.6022	1.934819
205.6058	0.601133	205.5813	0.61483	205.5905	0.671112	205.5875	0.808033	205.5839	1.068246	205.5509	1.41587	205.5915	1.905295
204.6049	0.58645	204.5939	0.601159	204.587	0.654895	204.6335	0.792703	204.6439	1.050019	204.5572	1.393514	204.5872	1.873288
203.6046	0.571435	203.5935	0.585234	203.6098	0.637548	203.6467	0.773652	203.64	1.031093	203.5814	1.370181	203.6258	1.840854
202.5936	0.556387	202.6069	0.568121	202.6175	0.618816	202.6454	0.756071	202.6526	1.009215	202.5944	1.344366	202.6157	1.806685
201.5762	0.539747	201.6124	0.551921	201.6007	0.598771	201.6212	0.735083	201.6397	0.985997	201.6021	1.315992	201.6204	1.770679
200.564	0.523806	200.5741	0.536329	200.5995	0.579368	200.5896	0.716039	200.6055	0.963616	200.6087	1.289618	200.6087	1.734632
199.5704	0.507467	199.5613	0.518241	199.5894	0.559775	199.5648	0.695974	199.5996	0.939991	199.568	1.261568	199.5889	1.697576
198.563	0.490757	198.5616	0.500574	198.5746	0.541587	198.5699	0.674546	198.5703	0.918492	198.5708	1.235518	198.5734	1.661518
197.5609	0.477764	197.5603	0.484102	197.5935	0.52615	197.5835	0.656983	197.5686	0.900788	197.5748	1.211623	197.5795	1.626936
196.5773	0.461817	196.5835	0.46207	196.6062	0.506503	196.5961	0.633854	196.5765	0.878207	196.5695	1.184599	196.5868	1.587261
195.5715	0.446777	195.5922	0.443207	195.6124	0.48718	195.6015	0.612175	195.5563	0.856607	195.5789	1.157621	195.5781	1.547275
194.5763	0.431451	194.5972	0.42516	194.6072	0.468636	194.5798	0.593401	194.5829	0.833985	194.5639	1.129978	194.6051	1.508402
193.5811	0.412597	193.5904	0.404527	193.5826	0.447093	193.5798	0.570743	193.5594	0.807936	193.5444	1.09822	193.595	1.465453
192.5942	0.395919	192.5711	0.387323	192.5693	0.428091	192.5764	0.552484	192.5359	0.783974	192.5444	1.068503	192.5926	1.426068
191.5955	0.378837	191.5702	0.37055	191.5368	0.410079	191.5729	0.532146	191.5488	0.759768	191.5543	1.039339	191.5947	1.388583
190.5684	0.360593	190.5685	0.350413	190.524	0.388705	190.5844	0.509043	190.5325	0.73361	190.5646	1.007655	190.5842	1.346293
189.549	0.344378	189.5668	0.329397	189.5206	0.367826	189.5923	0.486612	189.5437	0.708632	189.5552	0.977195	189.5778	1.303587
188.512	0.327933	188.5712	0.308949	188.5089	0.346255	188.5827	0.46228	188.5371	0.681532	188.5603	0.944612	188.5543	1.259218
187.4968	0.310474	187.5614	0.288552	187.5057	0.323326	187.5876	0.440966	187.5401	0.654998	187.5384	0.91218	187.5506	1.213205
186.511	0.292466	186.5428	0.270037	186.5047	0.302561	186.5753	0.419	186.5421	0.631614	186.5184	0.880983	186.5352	1.166572
185.5139	0.273635	185.5454	0.251816	185.5403	0.280414	185.5484	0.39562	185.5488	0.606022	185.551	0.850409	185.5225	1.121519
184.5381	0.255443	184.54	0.233805	184.5652	0.259717	184.5163	0.374618	184.5811	0.583809	184.5549	0.819984	184.5534	1.077392
183.5501	0.235792	183.5356	0.212141	183.5721	0.236552	183.4917	0.349499	183.5736	0.557691	183.5729	0.78665	183.5441	1.028138
182.5457	0.217173	182.5331	0.189991	182.5778	0.213835	182.4995	0.326229	182.5688	0.529984	182.5965	0.752456	182.5372	0.98176
181.5702	0.199756	181.5307	0.170746	181.5613	0.193487	181.5026	0.305324	181.5802	0.50374	181.5902	0.720193	181.5446	0.935053
180.5615	0.178997	180.5349	0.147581	180.5551	0.170295	180.5408	0.280418	180.552	0.473253	180.5888	0.682583	180.5365	0.885474
179.5618	0.160829	179.5332	0.126807	179.561	0.150365	179.5592	0.258688	179.5491	0.446338	179.5993	0.649674	179.549	0.840487
178.5891	0.144363	178.554	0.107754	178.5766	0.129978	178.5513	0.236556	178.5649	0.42246	178.6105	0.617812	178.5874	0.79536
177.5732	0.123693	177.5713	0.084371	177.5824	0.107086	177.5602	0.210883	177.5488	0.394825	177.6063	0.581891	177.5974	0.743693
176.5603	0.105996	176.5767	0.063926	176.5978	0.084565	176.5535	0.185227	176.5418	0.369502	176.5894	0.548397	176.6152	0.694094
175.5456	0.087686	175.599	0.042128	175.6024	0.060352	175.5485	0.161457	175.5516	0.341015	175.6003	0.512132	175.6114	0.640164
174.5406	0.067085	174.5763	0.018705	174.5824	0.035704	174.558	0.134905	174.5153	0.30946	174.5706	0.472146	174.5704	0.583134
173.5334	0.048071	173.5605	-0.001911	173.5671	0.01275	173.5596	0.111068	173.5229	0.280648	173.5703	0.434544	173.5717	0.532569
172.5275	0.027394	172.5514	-0.024923	172.5459	-0.010627	172.5525	0.087506	172.5519	0.25089	172.5981	0.397108	172.5299	0.479605
171.5311	0.007666	171.5284	-0.046515	171.5254	-0.032598	171.5719	0.061418	171.5377	0.221195	171.5991	0.357954	171.5154	0.429956
170.509	-0.013544	170.525	-0.069197	170.5244	-0.05587	170.5668	0.037055	170.5569	0.190336	170.6093	0.320196	170.5436	0.378558
169.5105	-0.032216	169.5272	-0.091639	169.5224	-0.080371	169.5417	0.010993	169.547	0.159542	169.5913	0.281351	169.5499	0.323965
168.5184	-0.050249	168.5494	-0.109912	168.5112	-0.10109	168.5411	-0.010626	168.5378	0.131277	168.5732	0.24555	168.5717	0.272021
167.5316	-0.070191	167.5693	-0.130101	167.5386	-0.124579	167.505	-0.03281	167.5483	0.103298	167.565	0.208271	167.5919	0.216359
166.5236	-0.088129	166.596	-0.147926	166.5545	-0.144877	166.5217	-0.05584	166.543	0.078609	166.5665	0.172686	166.6041	0.162306
165.55	-0.106353	165.6217	-0.166781	165.5775	-0.164513	165.5441	-0.075167	165.575	0.054444	165.6042	0.14027	165.6181	0.111475
164.5574	-0.127606	164.6121	-0.189902	164.585	-0.18979	164.5413	-0.102634	164.5732	0.024182	164.6034	0.100021	164.6097	0.051605
163.5636	-0.147347	163.5753	-0.212008	163.5738	-0.211221	163.5752	-0.128414	163.5821	-0.00396	163.5872	0.063898	163.5764	-0.00604
162.5863	-0.167963	162.5653	-0.234685	162.5574	-0.234734	162.5575	-0.152967	162.5768	-0.034076	162.5904	0.027316	162.5618	-0.060661
161.5702	-0.190078	161.5297	-0.257738	161.5475	-0.258753	161.5522	-0.181182	161.5543	-0.067672	161.555	-0.014671	161.5602	-0.120521
160.567	-0.208622	160.5291	-0.276257	160.5641	-0.278185	160.5572	-0.202831	160.559	-0.095399	160.5438	-0.049022	160.5817	-0.171691
159.5622	-0.226801	159.5833	-0.294792	159.5568	-0.299122	159.5481	-0.224552	159.5444	-0.120883	159.5779	-0.086528	159.612	-0.221871
158.5611	-0.244312	158.5905	-0.313829	158.5877	-0.320016	158.5559	-0.249064	158.5654	-0.149753	158.5731	-0.126169	158.6186	-0.276476
157.5573	-0.260375	157.6073	-0.328171	157.5924	-0.337788	157.5652	-0.268259	157.5748	-0.175183	157.5911	-0.162161	157.6069	-0.327905
156.5676	-0.277255	156.6109	-0.350149	156.5736	-0.358097	156.5645	-0.290879	156.5545	-0.202887	156.6158	-0.201842	156.5922	-0.382486
155.572	-0.294602	155.5817	-0.369024	155.6064	-0.377881	155.5908	-0.312372	155.5561	-0.232833	155.5927	-0.238859	155.5963	-0.438982
154.5888	-0.311996	154.5694	-0.387923	154.6019	-0.397897	154.5969	-0.331776	154.5689	-0.25926	154.5964	-0.27467	154.5891	-0.493175
153.599	-0.330375	153.5851	-0.410855	153.5999	-0.419838	153.6062	-0.354214	153.5742	-0.286623	153.6104	-0.311123	153.579	-0.545811
152.6062	-0.346637	152.5915	-0.426218	152.6002	-0.438689	152.6402	-0.373759	152.6108	-0.311745	152.6173	-0.343902	152.5876	-0.597706
151.6004	-0.365245	151.6051	-0.445961	151.5727	-0.462287	151.6111	-0.398613	151.6157	-0.341924	151.6078	-0.381806	151.5986	-0.653547
150.5793	-0.383354	150.6149	-0.465057	150.5381	-0.484371	150.5963	-0.421862	150.5943	-0.371144	150.5991	-0.419118	150.602	-0.709352
149.5652	-0.40062	149.6034	-0.482127	149.5146	-0.503749	149.5926	-0.443561	149.5819	-0.397906	149.5771	-0.45307	149.5979	-0.764292
148.5586	-0.421638	148.5918	-0.501625	148.5262	-0.527159	148.5567	-0.46691	148.5569	-0.427383	148.5696	-0.493043	148.5993	-0.822921
147.5611	-0.437756	147.5764	-0.516959	147.5221	-0.543043	147.5612	-0.485158	147.5365	-0.451546	147.5763	-0.526866	147.5872	-0.874686
146.5796	-0.453143	146.58	-0.531517	146.5586	-0.559215	146.5753	-0.502621	146.5337	-0.473158	146.5793	-0.559951	146.592	-0.925583
145.5737	-0.470258	145.5514	-0.549454	145.5652	-0.579117	145.555	-0.523424	145.5268	-0.499304	145.5625	-0.598891	145.5889	-0.981015
144.5502	-0.484342	144.5594	-0.565504	144.5573	-0.594514	144.5593	-0.542409	144.5568	-0.521761	144.5657	-0.63282	144.5861	-1.031727
143.5299	-0.500803	143.5672	-0.58375	143.5469	-0.612023	143.5546	-0.56149	143.5621	-0.545342	143.5546	-0.666516	143.5796	-1.083347
142.5186	-0.518137	142.545	-0.602824	142.524	-0.628115	142.5384	-0.581596	142.5683	-0.57074	142.549	-0.700568	142.5683	-1.133819
141.523	-0.532998	141.5768	-0.620422	141.5347	-0.641677	141.5615	-0.598762	141.5698	-0.592004	141.569	-0.728324	141.5624	-1.17995
140.5229	-0.54731	140.5633	-0.638485	140.5357	-0.657791	140.5477	-0.615197	140.5462	-0.613661	140.5705	-0.757745	140.5612	-1.224603
139.5495	-0.561289	139.5716	-0.657283	139.5467	-0.672159	139.5398	-0.632985	139.5631	-0.63502	139.6014	-0.788633	139.5779	-1.269389
138.5463	-0.574588	138.5854	-0.675683	138.5676	-0.688706	138.5357	-0.650412	138.5759	-0.657779	138.5928	-0.820601	138.5654	-1.316564
137.535	-0.587839	137.5786	-0.691347	137.5656	-0.704256	137.4969	-0.66878	137.5799	-0.681011	137.5751	-0.855114	137.5806	-1.365273
136.5552	-0.600072	136.5797	-0.704227	136.5811	-0.715827	136.5095	-0.684496	136.5882	-0.702064	136.5535	-0.886595	136.5877	-1.409657
135.5441	-0.612713	135.5779	-0.716916	135.577	-0.730556	135.5143	-0.699423	135.5858	-0.72397	135.536	-0.918221	135.5807	-1.456698
134.5394	-0.623714	134.5725	-0.727395	134.5635	-0.743974	134.5308	-0.713435	134.5708	-0.743082	134.5383	-0.946657	134.5915	-1.500261
133.579	-0.633639	133.5707	-0.737266	133.5743	-0.754217	133.5721	-0.723379	133.5731	-0.759598	133.5446	-0.972003	133.5905	-1.536755
132.5494	-0.647308	132.5645	-0.752327	132.5519	-0.770896	132.5758	-0.740088	132.5784	-0.782081	132.5436	-1.001351	132.5598	-1.583373
131.5384	-0.658626	131.5621	-0.76403	131.553	-0.783279	131.5757	-0.754284	131.5711	-0.801033	131.5356	-1.026516	131.5476	-1.62353
130.5362	-0.67009	130.5822	-0.77581	130.5715	-0.792965	130.5563	-0.7657	130.5835	-0.819265	130.5488	-1.049358	130.5529	-1.660835
129.5133	-0.683204	129.5812	-0.789383	129.555	-0.807979	129.5574	-0.779929	129.5842	-0.838424	129.5692	-1.075954	129.5591	-1.703702
128.5316	-0.692693	128.6068	-0.797138	128.5658	-0.815218	128.5711	-0.78779	128.5992	-0.852223	128.591	-1.095785	128.5994	-1.737567
127.5556	-0.701441	127.6113	-0.803894	127.5788	-0.823088	127.6009	-0.79651	127.6389	-0.864127	127.6077	-1.117751	127.6232	-1.770754
126.5539	-0.710864	126.6115	-0.813145	126.5796	-0.832749	126.6065	-0.808535	126.6332	-0.879138	126.5932	-1.142774	126.6331	-1.808282
125.5465	-0.719463	125.6161	-0.822471	125.5941	-0.840461	125.5987	-0.819517	125.6482	-0.892905	125.572	-1.166933	125.647	-1.844899
124.5648	-0.728026	124.6142	-0.834085	124.6143	-0.851177	124.596	-0.833322	124.6204	-0.9096	124.5475	-1.191514	124.6263	-1.882623
123.5851	-0.737745	123.5974	-0.845882	123.6109	-0.860614	123.5551	-0.845047	123.5769	-0.925509	123.5472	-1.213162	123.6096	-1.919641
122.571	-0.747068	122.5908	-0.857131	122.5837	-0.870971	122.5607	-0.855334	122.5807	-0.940353	122.5477	-1.232131	122.6076	-1.952333
121.59	-0.75517	121.5924	-0.866862	121.5796	-0.880661	121.5511	-0.866085	121.5542	-0.954667	121.5588	-1.2495	121.5694	-1.982622
120.5874	-0.762405	120.5958	-0.872812	120.5627	-0.885739	120.5419	-0.873384	120.5682	-0.96549	120.5816	-1.265752	120.5774	-2.008421
119.5659	-0.770704	119.6109	-0.881065	119.5617	-0.893406	119.5583	-0.883446	119.5805	-0.979823	119.5701	-1.286557	119.5756	-2.035608
118.5816	-0.777165	118.6174	-0.886872	118.564	-0.899231	118.554	-0.891859	118.569	-0.992289	118.5709	-1.306058	118.5532	-2.064058
117.5979	-0.782325	117.6059	-0.889766	117.59	-0.902105	117.571	-0.897807	117.5935	-1.002066	117.5741	-1.322274	117.5811	-2.088022
116.6018	-0.789387	116.5828	-0.896327	116.5909	-0.910545	116.5763	-0.905621	116.5828	-1.012654	116.5819	-1.341947	116.5733	-2.116524
115.614	-0.793461	115.5849	-0.900132	115.593	-0.91597	115.5886	-0.908942	115.5836	-1.019886	115.5723	-1.356407	115.5635	-2.141468
114.6315	-0.797599	114.5968	-0.903388	114.6381	-0.918755	114.6183	-0.913193	114.5927	-1.02562	114.5971	-1.369307	114.587	-2.161816
113.6172	-0.804634	113.6091	-0.911528	113.6243	-0.927311	113.6131	-0.920159	113.5853	-1.037557	113.5847	-1.387074	113.585	-2.188159
112.6216	-0.809726	112.6153	-0.917034	112.6305	-0.931461	112.6035	-0.924396	112.5992	-1.046903	112.5609	-1.399934	112.573	-2.209177
111.5971	-0.814712	111.6091	-0.9236	111.6281	-0.937796	111.5958	-0.931025	111.5909	-1.057786	111.5631	-1.412126	111.5696	-2.229807
110.5862	-0.819957	110.5964	-0.928129	110.6084	-0.944151	110.5873	-0.935186	110.6054	-1.067836	110.5387	-1.425509	110.5454	-2.250777
109.5876	-0.823359	109.5997	-0.928727	109.5867	-0.946861	109.579	-0.939111	109.5829	-1.07429	109.5437	-1.433335	109.5413	-2.265429
108.5874	-0.825834	108.5871	-0.928989	108.5777	-0.950693	108.5887	-0.9432	108.5861	-1.079869	108.5714	-1.442264	108.575	-2.279923
107.611	-0.827508	107.6094	-0.929912	107.5765	-0.952674	107.5857	-0.946118	107.6019	-1.083988	107.5859	-1.45098	107.5962	-2.293982
106.6178	-0.828761	106.6061	-0.933567	106.5785	-0.954111	106.5724	-0.951763	106.5884	-1.088055	106.6131	-1.461315	106.607	-2.307711
105.6212	-0.831518	105.6163	-0.938077	105.591	-0.956411	105.5807	-0.955399	105.6273	-1.092607	105.6151	-1.472024	105.6236	-2.322624
104.6267	-0.833454	104.6563	-0.941079	104.638	-0.956072	104.5971	-0.957859	104.6318	-1.096162	104.6141	-1.478889	104.6073	-2.334978
103.6136	-0.83732	103.6329	-0.944496	103.6479	-0.956731	103.6121	-0.961067	103.6449	-1.10086	103.6173	-1.48568	103.6295	-2.348905
102.6148	-0.839865	102.6335	-0.946084	102.6586	-0.958808	102.6408	-0.962874	102.6662	-1.105099	102.6193	-1.49055	102.6465	-2.358988
101.6323	-0.840015	101.6211	-0.946281	101.6766	-0.957188	101.6513	-0.963368	101.6593	-1.107217	101.6476	-1.493384	101.636	-2.365338
100.6206	-0.8421	100.6092	-0.950497	100.644	-0.959993	100.6537	-0.966652	100.6388	-1.113172	100.6646	-1.502938	100.6451	-2.376522
99.62967	-0.842933	99.60034	-0.951655	99.65758	-0.962357	99.64721	-0.970225	99.62422	-1.117488	99.67252	-1.511456	99.6133	-2.384398
98.62497	-0.843088	98.60345	-0.952005	98.64964	-0.963064	98.61449	-0.971685	98.61763	-1.120989	98.65508	-1.517729	98.60724	-2.392952
97.60223	-0.844147	97.60348	-0.953277	97.64408	-0.968239	97.61181	-0.974994	97.60034	-1.126225	97.63678	-1.526939	97.59363	-2.404794
96.60783	-0.843897	96.61021	-0.951783	96.64749	-0.967508	96.5976	-0.974157	96.62115	-1.126337	96.59108	-1.52992	96.58633	-2.407514
95.60483	-0.843466	95.61729	-0.949972	95.64813	-0.966383	95.59056	-0.973206	95.6236	-1.126576	95.56773	-1.533126	95.60368	-2.410833
94.58703	-0.844768	94.61336	-0.950223	94.64291	-0.96667	94.60211	-0.973755	94.60754	-1.127646	94.55974	-1.536059	94.58937	-2.416478
93.60126	-0.845781	93.61837	-0.950563	93.6283	-0.964475	93.60494	-0.971248	93.6189	-1.127193	93.56003	-1.538647	93.59406	-2.418104
92.58601	-0.847496	92.58865	-0.950881	92.61711	-0.9646	92.60143	-0.971338	92.61659	-1.128957	92.55867	-1.540699	92.58377	-2.424838
91.58105	-0.847953	91.58758	-0.949832	91.60155	-0.965023	91.60307	-0.96954	91.61071	-1.129706	91.57455	-1.5406	91.58176	-2.428285
90.61731	-0.847601	90.58098	-0.946527	90.58216	-0.962835	90.61356	-0.967441	90.59459	-1.130717	90.58752	-1.539201	90.60652	-2.427697
89.60069	-0.84573	89.56796	-0.944599	89.58201	-0.961307	89.61398	-0.967993	89.58487	-1.130996	89.5936	-1.538083	89.59697	-2.427615
88.63073	-0.84199	88.60569	-0.94085	88.58744	-0.959009	88.64142	-0.966893	88.56117	-1.130229	88.61655	-1.535355	88.61689	-2.42394
87.64607	-0.840441	87.60662	-0.940354	87.59602	-0.957299	87.64919	-0.968827	87.56439	-1.129311	87.60115	-1.536682	87.5862	-2.421964
86.62912	-0.838866	86.60888	-0.940076	86.60127	-0.957019	86.64255	-0.968858	86.57834	-1.128156	86.57913	-1.538162	86.55409	-2.421708
85.63918	-0.83676	85.59715	-0.938819	85.5951	-0.954872	85.63743	-0.966159	85.5851	-1.125426	85.58364	-1.535995	85.56476	-2.418949
84.62279	-0.835865	84.56127	-0.939195	84.59602	-0.954394	84.60517	-0.965425	84.58591	-1.125207	84.56602	-1.536265	84.54982	-2.419384
83.60313	-0.833207	83.57312	-0.936091	83.5869	-0.951911	83.60748	-0.960483	83.56868	-1.123947	83.57529	-1.534001	83.56535	-2.417913
82.6025	-0.830554	82.56656	-0.933613	82.58967	-0.949049	82.61621	-0.957473	82.58192	-1.122694	82.57068	-1.530628	82.56174	-2.41219
81.56857	-0.830404	81.58095	-0.930517	81.59708	-0.949309	81.6029	-0.956794	81.57619	-1.123065	81.55687	-1.530128	81.56688	-2.409665
80.56451	-0.828141	80.60663	-0.925478	80.59914	-0.946985	80.6032	-0.954355	80.59248	-1.12134	80.56283	-1.527933	80.57103	-2.402867
79.56052	-0.826643	79.61198	-0.92316	79.59592	-0.945433	79.59702	-0.952889	79.59462	-1.119372	79.56793	-1.524978	79.58704	-2.395226
