Funcionalizado APTES 1mM	Funcionalizado APTES 1mM
	-574.4927	-1.946885
	-574.5266	-1.959248
	-574.6461	-1.969938
	-574.744	-1.981643
	-574.8436	-1.99134
	-574.9216	-2.001347
	-575.0592	-2.007071
	-575.156	-2.024556
	-575.263	-2.038441
	-575.3931	-2.041651
	-575.4568	-2.057219
	-575.5518	-2.068595
	-575.636	-2.078763
	-575.7219	-2.087643
	-575.8307	-2.094448
	-575.978	-2.104517
	-576.0563	-2.113239
	-576.1711	-2.125047
	-576.2313	-2.131905
	-576.3641	-2.138842
	-576.4431	-2.156374
	-576.5598	-2.16671
	-576.6621	-2.183213
	-576.7539	-2.195666

-572.3259	-1.310943
	-572.4475	-1.755892
	-572.5579	-1.793014
	-572.6474	-1.812033
	-572.7509	-1.831764
	-572.8638	-1.850647
	-572.9496	-1.862234
	-573.0356	-1.874746
	-573.1307	-1.890201
	-573.2331	-1.893495
	-573.3948	-1.915849
	-573.4842	-1.925181
	-573.5372	-1.936608
	-573.6343	-1.946745
	-573.7374	-1.958928
	-573.8597	-1.96735
	-573.9188	-1.977847
	-574.0614	-1.986137
	-574.1526	-1.998874
	-574.2491	-2.014162
	-574.3918	-2.019183
	-574.4713	-2.031071
	-574.563	-2.043285
	-574.6384	-2.054426
	-574.7377	-2.060535
	-574.8312	-2.069566
	-574.9783	-2.080583
	-575.0364	-2.086602
	-575.1722	-2.098126
	-575.2824	-2.106232
	-575.3816	-2.115163
	-575.4441	-2.12841
	-575.5729	-2.140313
	-575.6642	-2.154613
	-575.7612	-2.167789

-571.343	-1.300353
	-571.4495	-1.738936
	-571.5591	-1.773489
	-571.6479	-1.793995
	-571.7544	-1.811677
	-571.864	-1.830741
	-571.9495	-1.842812
	-572.0352	-1.854483
	-572.1408	-1.8701
	-572.2589	-1.874028
	-572.4092	-1.895678
	-572.4593	-1.904132
	-572.5338	-1.916939
	-572.6539	-1.925144
	-572.7305	-1.935978
	-572.8801	-1.945949
	-572.9159	-1.955027
	-573.0493	-1.963809
	-573.1519	-1.973238
	-573.2452	-1.98904
	-573.392	-1.99542
	-573.4435	-2.006397
	-573.5505	-2.017984
	-573.6656	-2.030076
	-573.7457	-2.033668
	-573.8403	-2.043981
	-573.9846	-2.0549
	-574.0409	-2.058619
	-574.1998	-2.071815
	-574.2928	-2.080284
	-574.3758	-2.087726
	-574.4368	-2.100029
	-574.589	-2.113553
	-574.6478	-2.126183
	-574.7678	-2.139441

-570.354	-1.291175
	-570.4356	-1.720313
	-570.5316	-1.755315
	-570.6359	-1.776475
	-570.7541	-1.791366
	-570.8535	-1.811293
	-570.9395	-1.824545
	-571.0177	-1.833246
	-571.1508	-1.849109
	-571.2492	-1.855368
	-571.3922	-1.873639
	-571.4518	-1.882812
	-571.5422	-1.896932
	-571.6405	-1.902897
	-571.7478	-1.913048
	-571.8849	-1.923627
	-571.9542	-1.932258
	-572.0632	-1.941166
	-572.1508	-1.950132
	-572.2602	-1.965245
	-572.3896	-1.973514
	-572.4337	-1.983086
	-572.5503	-1.993616
	-572.675	-2.005838
	-572.7671	-2.008816
	-572.84	-2.019075
	-572.9642	-2.029141
	-573.0533	-2.033556
	-573.1719	-2.045821
	-573.277	-2.054726
	-573.3671	-2.061696
	-573.4263	-2.071055
	-573.6045	-2.086722
	-573.6233	-2.096971
	-573.7607	-2.110572

-569.3659	-1.281656
	-569.4567	-1.703187
	-569.5359	-1.737168
	-569.6535	-1.759652
	-569.7616	-1.773129
	-569.8605	-1.792421
	-569.9462	-1.806873
	-570.0108	-1.811981
	-570.1276	-1.828204
	-570.2413	-1.837136
	-570.3656	-1.85273
	-570.4421	-1.863014
	-570.5394	-1.87668
	-570.6531	-1.88126
	-570.7566	-1.891457
	-570.8705	-1.903015
	-570.952	-1.908118
	-571.048	-1.919768
	-571.1405	-1.92831
	-571.2479	-1.941215
	-571.3735	-1.94983
	-571.4319	-1.958594
	-571.5498	-1.968173
	-571.6684	-1.981446
	-571.781	-1.98444
	-571.8442	-1.995403
	-571.9562	-2.004733
	-572.0354	-2.008158
	-572.2067	-2.01921
	-572.3008	-2.029366
	-572.3942	-2.036719
	-572.4147	-2.044106
	-572.6023	-2.060083
	-572.6301	-2.069683
	-572.7621	-2.083462

-568.3445	-1.271298
	-568.458	-1.685646
	-568.527	-1.718989
	-568.6417	-1.741643
	-568.7778	-1.755499
	-568.8824	-1.773649
	-568.9555	-1.787034
	-569.0352	-1.792287
	-569.1479	-1.806806
	-569.256	-1.817145
	-569.3861	-1.833377
	-569.442	-1.843696
	-569.5494	-1.856791
	-569.6683	-1.860376
	-569.7635	-1.871138
	-569.8633	-1.882424
	-569.9555	-1.886347
	-570.0516	-1.898765
	-570.1395	-1.907913
	-570.2631	-1.917556
	-570.364	-1.927391
	-570.462	-1.936852
	-570.5352	-1.94419
	-570.6624	-1.95607
	-570.7549	-1.961082
	-570.8401	-1.968421
	-570.9531	-1.980136
	-571.0407	-1.983824
	-571.2076	-1.992892
	-571.2739	-2.002439
	-571.3901	-2.010013
	-571.428	-2.018536
	-571.599	-2.033947
	-571.6345	-2.0439
	-571.762	-2.055575

-567.3289	-1.259925
	-567.4476	-1.667895
	-567.5231	-1.701487
	-567.6346	-1.723272
	-567.7609	-1.738332
	-567.8608	-1.754868
	-567.9365	-1.768522
	-568.0098	-1.772928
	-568.1257	-1.786116
	-568.2406	-1.796583
	-568.3563	-1.813451
	-568.4574	-1.823786
	-568.5685	-1.835019
	-568.6547	-1.839147
	-568.7589	-1.850147
	-568.8373	-1.860749
	-568.9694	-1.864823
	-569.0505	-1.877078
	-569.1565	-1.887325
	-569.2635	-1.894861
	-569.3656	-1.90617
	-569.4673	-1.91623
	-569.563	-1.920303
	-569.6703	-1.932323
	-569.7665	-1.939762
	-569.8445	-1.943776
	-569.9509	-1.956225
	-570.0479	-1.960794
	-570.192	-1.967283
	-570.2714	-1.975942
	-570.3942	-1.983196
	-570.4346	-1.992029
	-570.5829	-2.006494
	-570.658	-2.017904
	-570.7313	-2.027747

-566.3093	-1.248078
	-566.4507	-1.652909
	-566.5329	-1.683674
	-566.6324	-1.706496
	-566.7567	-1.721411
	-566.8471	-1.73598
	-566.9537	-1.749471
	-566.9854	-1.755439
	-567.121	-1.766742
	-567.2513	-1.775874
	-567.3619	-1.79451
	-567.4635	-1.803174
	-567.5497	-1.813447
	-567.6421	-1.818739
	-567.7485	-1.828873
	-567.8213	-1.841152
	-567.924	-1.843134
	-568.0375	-1.855257
	-568.1487	-1.86539
	-568.2457	-1.872359
	-568.3538	-1.882213
	-568.4502	-1.892946
	-568.5573	-1.898275
	-568.6652	-1.907863
	-568.7463	-1.916004
	-568.8497	-1.919734
	-568.9649	-1.932812
	-569.0447	-1.936294
	-569.1931	-1.941889
	-569.28	-1.94989
	-569.4001	-1.959846
	-569.4404	-1.966549
	-569.5861	-1.981031
	-569.6679	-1.994167
	-569.7526	-2.001583

-565.3055	-1.236659
	-565.4384	-1.637453
	-565.5207	-1.66579
	-565.6281	-1.689465
	-565.751	-1.704298
	-565.8472	-1.716293
	-565.9587	-1.730761
	-565.9888	-1.738215
	-566.1205	-1.748241
	-566.2462	-1.757136
	-566.3591	-1.776282
	-566.4433	-1.781335
	-566.5389	-1.79249
	-566.6195	-1.799326
	-566.731	-1.808947
	-566.8145	-1.82043
	-566.9184	-1.822419
	-567.0281	-1.833062
	-567.1365	-1.843481
	-567.2263	-1.851445
	-567.3394	-1.858827
	-567.4381	-1.871348
	-567.5463	-1.876951
	-567.647	-1.88394
	-567.7297	-1.89156
	-567.8351	-1.896014
	-567.9474	-1.90822
	-568.0449	-1.911003
	-568.1545	-1.917864
	-568.2656	-1.923445
	-568.3748	-1.934289
	-568.452	-1.941596
	-568.5714	-1.954268
	-568.6776	-1.968955
	-568.7332	-1.974618

-564.3005	-1.225386
	-564.4214	-1.622234
	-564.5357	-1.649398
	-564.6608	-1.672594
	-564.7234	-1.687467
	-564.8404	-1.698285
	-564.9521	-1.712783
	-564.9634	-1.72018
	-565.1082	-1.730491
	-565.2371	-1.738671
	-565.3422	-1.757852
	-565.4398	-1.76121
	-565.5245	-1.77225
	-565.596	-1.780359
	-565.7329	-1.788731
	-565.7997	-1.799282
	-565.8834	-1.801838
	-566.0228	-1.810025
	-566.1281	-1.821425
	-566.198	-1.831472
	-566.3324	-1.836252
	-566.3901	-1.849409
	-566.5536	-1.854678
	-566.6356	-1.860994
	-566.7305	-1.868401
	-566.8298	-1.874598
	-566.9287	-1.883191
	-567.0375	-1.887478
	-567.1339	-1.894417
	-567.2614	-1.89935
	-567.348	-1.909448
	-567.4506	-1.916834
	-567.5503	-1.927728
	-567.6644	-1.943643
	-567.7089	-1.949579

-563.2874	-1.215232
	-563.4141	-1.605375
	-563.5486	-1.633954
	-563.6765	-1.65584
	-563.7484	-1.669587
	-563.8593	-1.68198
	-563.9609	-1.694024
	-563.9824	-1.703203
	-564.0947	-1.713449
	-564.2412	-1.720846
	-564.3493	-1.739508
	-564.4281	-1.742655
	-564.514	-1.753038
	-564.6078	-1.761708
	-564.7497	-1.768987
	-564.7891	-1.778206
	-564.8764	-1.782426
	-565.0105	-1.79004
	-565.1069	-1.800912
	-565.2057	-1.811122
	-565.3325	-1.813408
	-565.3708	-1.826894
	-565.5258	-1.833406
	-565.6022	-1.837927
	-565.7009	-1.845672
	-565.8163	-1.852422
	-565.9327	-1.859351
	-566.0059	-1.864458
	-566.1351	-1.871865
	-566.2442	-1.87518
	-566.3358	-1.887096
	-566.4394	-1.89389
	-566.5333	-1.903359
	-566.65	-1.918121
	-566.7224	-1.926103

-562.2881	-1.20449
	-562.4274	-1.589657
	-562.5498	-1.618976
	-562.6833	-1.638539
	-562.7572	-1.652499
	-562.8733	-1.665815
	-562.9581	-1.676875
	-563.0024	-1.685862
	-563.1082	-1.696244
	-563.248	-1.703552
	-563.3471	-1.721656
	-563.4202	-1.724761
	-563.5387	-1.734365
	-563.6384	-1.741854
	-563.7718	-1.751158
	-563.7938	-1.757533
	-563.8982	-1.763705
	-564.022	-1.77024
	-564.116	-1.780208
	-564.2119	-1.791889
	-564.3322	-1.793264
	-564.376	-1.806812
	-564.5218	-1.811638
	-564.5804	-1.816494
	-564.689	-1.824449
	-564.8079	-1.830836
	-564.9078	-1.836402
	-565.0042	-1.841711
	-565.153	-1.849752
	-565.2355	-1.852735
	-565.3295	-1.863003
	-565.444	-1.871448
	-565.5187	-1.877392
	-565.6395	-1.892124
	-565.6928	-1.901833

-561.2918	-1.19279
	-561.4449	-1.573795
	-561.5667	-1.60357
	-561.6697	-1.621405
	-561.7662	-1.635531
	-561.8947	-1.650564
	-561.9769	-1.659336
	-562.0199	-1.669047
	-562.1398	-1.679665
	-562.2676	-1.684466
	-562.3583	-1.703494
	-562.4229	-1.708498
	-562.5349	-1.71534
	-562.6576	-1.722222
	-562.784	-1.732073
	-562.7993	-1.737304
	-562.9113	-1.745333
	-563.025	-1.750826
	-563.14	-1.760306
	-563.2261	-1.77077
	-563.3243	-1.773622
	-563.394	-1.785373
	-563.5256	-1.789605
	-563.6052	-1.795573
	-563.7141	-1.803465
	-563.8324	-1.808905
	-563.9152	-1.81484
	-564.0099	-1.820167
	-564.1505	-1.826904
	-564.2325	-1.830422
	-564.3212	-1.840113
	-564.4329	-1.84775
	-564.5383	-1.853802
	-564.6375	-1.867453
	-564.7115	-1.878666

-560.2973	-1.180792
	-560.4581	-1.557218
	-560.5602	-1.587137
	-560.6501	-1.604826
	-560.7753	-1.617485
	-560.8837	-1.633792
	-560.9644	-1.64112
	-561.05	-1.651158
	-561.1497	-1.663171
	-561.2659	-1.665566
	-561.3684	-1.68472
	-561.4284	-1.690882
	-561.5552	-1.697132
	-561.6758	-1.702951
	-561.7915	-1.713485
	-561.8245	-1.717737
	-561.9348	-1.725752
	-562.0435	-1.732379
	-562.1512	-1.740513
	-562.2515	-1.749821
	-562.3574	-1.753902
	-562.4028	-1.763848
	-562.5304	-1.768827
	-562.6229	-1.774994
	-562.7295	-1.78248
	-562.8469	-1.787705
	-562.9354	-1.794011
	-563.0323	-1.797763
	-563.1689	-1.805299
	-563.2463	-1.808563
	-563.3297	-1.816745
	-563.443	-1.824477
	-563.5546	-1.83205
	-563.6527	-1.843617
	-563.7312	-1.855413

-559.3211	-1.170151
	-559.4667	-1.542521
	-559.5491	-1.570766
	-559.6398	-1.589534
	-559.7642	-1.601011
	-559.8757	-1.615671
	-559.967	-1.62474
	-560.0497	-1.632991
	-560.1575	-1.645376
	-560.2438	-1.647288
	-560.3599	-1.664454
	-560.4522	-1.672612
	-560.5534	-1.678123
	-560.6705	-1.683881
	-560.7844	-1.693859
	-560.8286	-1.698969
	-560.9404	-1.705925
	-561.0651	-1.712971
	-561.165	-1.720582
	-561.2404	-1.72918
	-561.3644	-1.735007
	-561.431	-1.742725
	-561.5592	-1.747763
	-561.6464	-1.755469
	-561.7622	-1.759345
	-561.8842	-1.766384
	-561.9333	-1.773406
	-562.0611	-1.774711
	-562.1746	-1.783082
	-562.2635	-1.788
	-562.3513	-1.793558
	-562.4674	-1.800883
	-562.5811	-1.809547
	-562.6421	-1.820372
	-562.7313	-1.831724

-558.3276	-1.160562
	-558.4747	-1.527043
	-558.5535	-1.554297
	-558.6425	-1.574992
	-558.7616	-1.584881
	-558.894	-1.599949
	-558.9774	-1.607766
	-559.0494	-1.615647
	-559.1435	-1.627815
	-559.2375	-1.630101
	-559.3608	-1.646103
	-559.4708	-1.655891
	-559.5602	-1.660319
	-559.6451	-1.666788
	-559.7575	-1.674802
	-559.8402	-1.680091
	-559.9368	-1.686292
	-560.0553	-1.694128
	-560.1573	-1.701494
	-560.2365	-1.707067
	-560.358	-1.714174
	-560.4402	-1.720914
	-560.5624	-1.726179
	-560.6621	-1.735142
	-560.762	-1.736499
	-560.9048	-1.744755
	-560.9615	-1.751718
	-561.0502	-1.752713
	-561.1594	-1.760531
	-561.2877	-1.764643
	-561.353	-1.769739
	-561.4691	-1.778131
	-561.5984	-1.789549
	-561.6639	-1.798314
	-561.7483	-1.807549

-557.3416	-1.15138
	-557.4495	-1.509778
	-557.557	-1.538514
	-557.651	-1.560138
	-557.7673	-1.567472
	-557.8881	-1.582631
	-557.9498	-1.591975
	-558.0428	-1.598098
	-558.1184	-1.60969
	-558.2267	-1.614449
	-558.3615	-1.627605
	-558.4852	-1.637868
	-558.5675	-1.643406
	-558.6656	-1.648998
	-558.7679	-1.655909
	-558.8492	-1.661622
	-558.9379	-1.666644
	-559.0594	-1.675392
	-559.1558	-1.683114
	-559.2643	-1.687144
	-559.3766	-1.69461
	-559.4265	-1.70167
	-559.5557	-1.705879
	-559.6399	-1.714493
	-559.7436	-1.716405
	-559.8896	-1.723596
	-559.972	-1.730292
	-560.0468	-1.731819
	-560.1524	-1.738541
	-560.2914	-1.741741
	-560.3518	-1.746747
	-560.4817	-1.755339
	-560.5822	-1.767345
	-560.6584	-1.775599
	-560.7458	-1.783139

-556.3475	-1.142226
	-556.4658	-1.495213
	-556.5751	-1.524238
	-556.6576	-1.545887
	-556.7921	-1.551375
	-556.9005	-1.567381
	-556.9775	-1.577114
	-557.0464	-1.582531
	-557.1144	-1.591526
	-557.2301	-1.598265
	-557.3396	-1.609077
	-557.4797	-1.619893
	-557.5718	-1.625973
	-557.6612	-1.631043
	-557.7506	-1.636514
	-557.8577	-1.643284
	-557.946	-1.647732
	-558.059	-1.656521
	-558.1718	-1.664293
	-558.2644	-1.667065
	-558.3685	-1.674644
	-558.4485	-1.681867
	-558.5582	-1.685271
	-558.6248	-1.693514
	-558.7408	-1.695677
	-558.8894	-1.702477
	-558.9751	-1.709205
	-559.0397	-1.711157
	-559.1537	-1.716997
	-559.3004	-1.72047
	-559.3523	-1.725559
	-559.4822	-1.734011
	-559.5768	-1.744519
	-559.6551	-1.753963
	-559.7425	-1.759622

-555.3628	-1.131417
	-555.4826	-1.480537
	-555.5981	-1.509519
	-555.6636	-1.529463
	-555.7864	-1.535025
	-555.9098	-1.551688
	-555.9843	-1.561538
	-556.0634	-1.566742
	-556.1092	-1.574438
	-556.2583	-1.581129
	-556.3661	-1.59395
	-556.4716	-1.602141
	-556.5621	-1.608675
	-556.6715	-1.613408
	-556.7343	-1.619264
	-556.8869	-1.625871
	-556.9503	-1.630123
	-557.0447	-1.637836
	-557.1689	-1.646165
	-557.2704	-1.646596
	-557.3528	-1.653701
	-557.4576	-1.663612
	-557.5511	-1.664872
	-557.6187	-1.671991
	-557.7297	-1.676707
	-557.8642	-1.681058
	-557.9801	-1.688522
	-558.0402	-1.692141
	-558.16	-1.694809
	-558.311	-1.698858
	-558.3431	-1.705625
	-558.4933	-1.71211
	-558.5808	-1.723025
	-558.6738	-1.73255
	-558.7495	-1.736707

-554.3632	-1.119941
	-554.456	-1.465307
	-554.6098	-1.494334
	-554.6696	-1.513116
	-554.7808	-1.518604
	-554.884	-1.535124
	-554.9607	-1.545608
	-555.0699	-1.550685
	-555.1072	-1.557706
	-555.2568	-1.564021
	-555.3669	-1.576988
	-555.4534	-1.582994
	-555.5562	-1.590424
	-555.7003	-1.595474
	-555.7557	-1.601441
	-555.8749	-1.606653
	-555.9655	-1.612469
	-556.0568	-1.618201
	-556.1863	-1.627505
	-556.2648	-1.628117
	-556.36	-1.634383
	-556.4727	-1.645885
	-556.5552	-1.645809
	-556.6208	-1.651688
	-556.7438	-1.658141
	-556.8533	-1.66048
	-556.9825	-1.667657
	-557.0502	-1.671917
	-557.1823	-1.67413
	-557.2952	-1.677526
	-557.3307	-1.685516
	-557.4901	-1.688767
	-557.5718	-1.699619
	-557.6794	-1.711172
	-557.7448	-1.714585

-553.346	-1.109388
	-553.4719	-1.452524
	-553.608	-1.478348
	-553.6891	-1.498132
	-553.7566	-1.504741
	-553.8738	-1.519227
	-553.9715	-1.529324
	-554.0769	-1.534709
	-554.1158	-1.540264
	-554.2479	-1.547439
	-554.3656	-1.560601
	-554.465	-1.5648
	-554.5594	-1.571825
	-554.6816	-1.575708
	-554.7349	-1.582183
	-554.8721	-1.587619
	-554.9583	-1.595147
	-555.0457	-1.59823
	-555.1847	-1.607601
	-555.2496	-1.609784
	-555.3583	-1.613944
	-555.4864	-1.625371
	-555.5687	-1.626953
	-555.6456	-1.631036
	-555.7436	-1.638367
	-555.8625	-1.640583
	-556.011	-1.647105
	-556.0597	-1.651538
	-556.2192	-1.653778
	-556.3071	-1.65791
	-556.3353	-1.66587
	-556.4925	-1.667767
	-556.5897	-1.679063
	-556.6878	-1.691071
	-556.7489	-1.69331

-552.3421	-1.098745
	-552.4573	-1.438557
	-552.5768	-1.461795
	-552.6984	-1.481144
	-552.7161	-1.490054
	-552.8542	-1.502981
	-552.9636	-1.512346
	-553.093	-1.518547
	-553.1162	-1.522413
	-553.2518	-1.531029
	-553.3707	-1.54532
	-553.4969	-1.547421
	-553.5526	-1.554085
	-553.6877	-1.558107
	-553.7451	-1.563784
	-553.8414	-1.569409
	-553.9583	-1.577835
	-554.0309	-1.579346
	-554.1766	-1.589179
	-554.2388	-1.591843
	-554.3445	-1.594016
	-554.4763	-1.606021
	-554.5707	-1.607866
	-554.6364	-1.611384
	-554.7576	-1.619022
	-554.8491	-1.620421
	-555.0082	-1.62738
	-555.0504	-1.631421
	-555.1993	-1.632651
	-555.2896	-1.636694
	-555.3373	-1.645242
	-555.4855	-1.645945
	-555.6049	-1.657856
	-555.6995	-1.669068
	-555.7708	-1.672372

-551.335	-1.088945
	-551.4413	-1.424394
	-551.5544	-1.446835
	-551.7025	-1.465652
	-551.7336	-1.475686
	-551.8422	-1.487527
	-551.944	-1.496318
	-552.0896	-1.502173
	-552.1318	-1.505767
	-552.233	-1.515334
	-552.3756	-1.528937
	-552.4974	-1.530563
	-552.5618	-1.536808
	-552.6886	-1.538149
	-552.757	-1.545264
	-552.8351	-1.549752
	-552.946	-1.560268
	-553.0391	-1.559977
	-553.176	-1.569654
	-553.2363	-1.575705
	-553.3595	-1.575916
	-553.4628	-1.586168
	-553.5665	-1.590474
	-553.6359	-1.591636
	-553.7434	-1.600926
	-553.856	-1.602086
	-554.0131	-1.607278
	-554.0498	-1.611179
	-554.1837	-1.613588
	-554.2819	-1.614987
	-554.3396	-1.6242
	-554.4592	-1.6253
	-554.5963	-1.63551
	-554.6868	-1.646839
	-554.7663	-1.651094

-550.3466	-1.080099
	-550.4759	-1.410516
	-550.5629	-1.432801
	-550.6939	-1.449938
	-550.743	-1.460751
	-550.8669	-1.473396
	-550.9541	-1.479904
	-551.0931	-1.485964
	-551.1531	-1.490352
	-551.2433	-1.499192
	-551.3673	-1.512504
	-551.496	-1.515728
	-551.562	-1.520418
	-551.6824	-1.522122
	-551.7553	-1.52743
	-551.8396	-1.533415
	-551.9275	-1.542289
	-552.0362	-1.542552
	-552.1725	-1.550261
	-552.2501	-1.558032
	-552.3794	-1.5576
	-552.4658	-1.567082
	-552.5833	-1.57218
	-552.6245	-1.570961
	-552.7236	-1.582164
	-552.8502	-1.583719
	-553.0026	-1.588067
	-553.0329	-1.591392
	-553.1646	-1.59453
	-553.2877	-1.595454
	-553.3677	-1.604241
	-553.4556	-1.607384
	-553.5948	-1.614351
	-553.6877	-1.62482
	-553.78	-1.631562

-549.3604	-1.068745
	-549.4821	-1.396277
	-549.5509	-1.42039
	-549.6866	-1.433482
	-549.7732	-1.445254
	-549.8606	-1.459267
	-549.9597	-1.463752
	-550.106	-1.469806
	-550.1528	-1.475416
	-550.2549	-1.482672
	-550.3705	-1.495678
	-550.4965	-1.500838
	-550.5551	-1.50475
	-550.692	-1.507451
	-550.7793	-1.512795
	-550.8301	-1.516163
	-550.9543	-1.525198
	-551.064	-1.526814
	-551.1609	-1.532429
	-551.2444	-1.53988
	-551.3856	-1.540239
	-551.449	-1.549559
	-551.5809	-1.553228
	-551.6139	-1.552082
	-551.739	-1.563468
	-551.8605	-1.564738
	-551.9748	-1.569749
	-552.0297	-1.570942
	-552.1415	-1.57507
	-552.2813	-1.575389
	-552.384	-1.584054
	-552.4544	-1.587822
	-552.5701	-1.592844
	-552.6807	-1.602735
	-552.7814	-1.611944

-548.3649	-1.057392
	-548.4791	-1.381965
	-548.5609	-1.407416
	-548.6771	-1.418266
	-548.7891	-1.430698
	-548.887	-1.444935
	-548.9485	-1.448312
	-549.071	-1.453138
	-549.1448	-1.461827
	-549.2681	-1.466529
	-549.3886	-1.478958
	-549.4748	-1.485645
	-549.5651	-1.486864
	-549.6796	-1.490125
	-549.7866	-1.498001
	-549.8567	-1.498149
	-549.9507	-1.507744
	-550.0784	-1.509975
	-550.163	-1.514506
	-550.2551	-1.521734
	-550.3831	-1.524065
	-550.4597	-1.531539
	-550.5804	-1.535972
	-550.6285	-1.534852
	-550.7295	-1.54469
	-550.8767	-1.547036
	-550.9871	-1.551483
	-551.0397	-1.551231
	-551.1626	-1.55643
	-551.2619	-1.556573
	-551.3734	-1.563888
	-551.4663	-1.569071
	-551.5536	-1.572857
	-551.6762	-1.583194
	-551.7607	-1.590554

-547.3626	-1.046567
	-547.4908	-1.36676
	-547.5587	-1.392536
	-547.6591	-1.404612
	-547.7803	-1.416041
	-547.8988	-1.430496
	-547.9568	-1.432673
	-548.0619	-1.437565
	-548.138	-1.446919
	-548.2692	-1.451144
	-548.3525	-1.461707
	-548.4706	-1.470519
	-548.5786	-1.470021
	-548.6735	-1.476073
	-548.8033	-1.482098
	-548.8473	-1.482768
	-548.9405	-1.490175
	-549.0952	-1.493818
	-549.1609	-1.496805
	-549.269	-1.503107
	-549.3962	-1.507418
	-549.4689	-1.513148
	-549.5814	-1.516967
	-549.6234	-1.518505
	-549.76	-1.525383
	-549.8837	-1.528025
	-549.9897	-1.533809
	-550.0482	-1.531789
	-550.1743	-1.53729
	-550.2654	-1.538295
	-550.3788	-1.544612
	-550.4738	-1.550475
	-550.5539	-1.55455
	-550.6733	-1.564611
	-550.7717	-1.570827

-546.3693	-1.036451
	-546.459	-1.352749
	-546.5479	-1.378362
	-546.6627	-1.39137
	-546.7834	-1.402203
	-546.8884	-1.414018
	-546.9656	-1.418907
	-547.0781	-1.422873
	-547.1471	-1.43042
	-547.2615	-1.436723
	-547.3677	-1.445101
	-547.4916	-1.453887
	-547.5773	-1.453765
	-547.6789	-1.458342
	-547.7908	-1.465883
	-547.8502	-1.46553
	-547.9534	-1.47364
	-548.1015	-1.477581
	-548.1495	-1.479798
	-548.2864	-1.485497
	-548.3958	-1.490946
	-548.439	-1.493489
	-548.583	-1.497877
	-548.6414	-1.502226
	-548.7767	-1.507094
	-548.893	-1.508322
	-549.0046	-1.516541
	-549.0604	-1.513038
	-549.1859	-1.51739
	-549.2593	-1.520112
	-549.3577	-1.525168
	-549.485	-1.53089
	-549.5534	-1.537114
	-549.6898	-1.54445
	-549.7581	-1.550254

-545.3663	-1.028969
	-545.4584	-1.338636
	-545.5631	-1.364565
	-545.6647	-1.378825
	-545.7805	-1.388258
	-545.891	-1.398175
	-545.9662	-1.405933
	-546.0645	-1.408192
	-546.1532	-1.415953
	-546.2457	-1.422448
	-546.3744	-1.429908
	-546.4734	-1.437879
	-546.5822	-1.437724
	-546.6689	-1.440954
	-546.7705	-1.448615
	-546.8502	-1.449949
	-546.9232	-1.455964
	-547.088	-1.460631
	-547.144	-1.462944
	-547.298	-1.468808
	-547.3804	-1.473591
	-547.4483	-1.47499
	-547.5806	-1.479732
	-547.6472	-1.484949
	-547.7972	-1.488502
	-547.8856	-1.49014
	-548.0225	-1.49826
	-548.0754	-1.495321
	-548.1852	-1.49886
	-548.2638	-1.502274
	-548.3498	-1.50562
	-548.4909	-1.512316
	-548.5643	-1.518859
	-548.7116	-1.524803
	-548.7513	-1.529788

-544.3704	-1.021118
	-544.472	-1.32462
	-544.5665	-1.350574
	-544.6791	-1.366433
	-544.7848	-1.373872
	-544.8845	-1.384085
	-544.9886	-1.393048
	-545.078	-1.394015
	-545.1642	-1.401126
	-545.2484	-1.409664
	-545.3555	-1.413396
	-545.4683	-1.421335
	-545.5588	-1.423937
	-545.6725	-1.425537
	-545.7843	-1.432992
	-545.8372	-1.435172
	-545.9333	-1.439333
	-546.0827	-1.443327
	-546.1426	-1.447116
	-546.3035	-1.452389
	-546.3804	-1.455489
	-546.4315	-1.458264
	-546.5878	-1.461869
	-546.6485	-1.466907
	-546.8021	-1.472038
	-546.8657	-1.471046
	-547.0135	-1.479202
	-547.0638	-1.47853
	-547.1725	-1.480671
	-547.2755	-1.483689
	-547.3706	-1.486927
	-547.4668	-1.493061
	-547.5627	-1.500229
	-547.6927	-1.50489
	-547.7465	-1.510871

-543.3633	-1.01265
	-543.4761	-1.312218
	-543.5875	-1.337597
	-543.7122	-1.35265
	-543.7949	-1.359266
	-543.8544	-1.369253
	-543.9824	-1.379326
	-544.0867	-1.379172
	-544.154	-1.387138
	-544.249	-1.395622
	-544.3793	-1.397696
	-544.4645	-1.404982
	-544.5554	-1.409172
	-544.6711	-1.409176
	-544.7983	-1.417551
	-544.8508	-1.41858
	-544.9536	-1.422283
	-545.072	-1.4267
	-545.1484	-1.431571
	-545.3162	-1.434631
	-545.3723	-1.437193
	-545.4344	-1.442216
	-545.5956	-1.445298
	-545.6606	-1.448735
	-545.8057	-1.455871
	-545.8634	-1.453695
	-546.0032	-1.460727
	-546.0602	-1.462026
	-546.1735	-1.462373
	-546.2964	-1.465369
