Funcionalizado DHDP 3mM	Funcionalizado DHDP 3mM
	-584.7058	-3.568092

-579.3221	-2.951598
	-579.447	-3.667464
	-579.5225	-3.638223
	-579.6202	-3.615757
	-579.7169	-3.604497
	-579.8701	-3.590171
	-579.9398	-3.58224
	-580.0419	-3.579612
	-580.1474	-3.569792
	-580.2315	-3.565442
	-580.3582	-3.563748
	-580.4424	-3.556128
	-580.5233	-3.556814
	-580.6505	-3.552704
	-580.7328	-3.549289
	-580.8571	-3.550119
	-580.9348	-3.551028
	-581.0514	-3.544158
	-581.155	-3.546595
	-581.2383	-3.544015
	-581.3095	-3.545015
	-581.4808	-3.543161
	-581.5308	-3.542205
	-581.6628	-3.542073
	-581.7611	-3.543911
	-581.8641	-3.546769
	-581.9526	-3.540312
	-582.0806	-3.542867
	-582.1077	-3.543366
	-582.2423	-3.545101
	-582.3381	-3.546075
	-582.4551	-3.54392
	-582.5558	-3.542137
	-582.6406	-3.541479
	-582.7369	-3.539007
	-582.8492	-3.541193
	-582.9503	-3.53918
	-583.0406	-3.537888
	-583.1583	-3.535847
	-583.2248	-3.537462
	-583.3237	-3.537307
	-583.4191	-3.533178
	-583.5349	-3.532425
	-583.6348	-3.536124
	-583.7065	-3.532681

-578.302	-2.933327
	-578.4653	-3.638174
	-578.5179	-3.606952
	-578.6246	-3.586469
	-578.7085	-3.576088
	-578.8596	-3.562282
	-578.9234	-3.553361
	-579.0446	-3.549814
	-579.1349	-3.541615
	-579.2214	-3.534307
	-579.3477	-3.53447
	-579.4359	-3.525896
	-579.5266	-3.524878
	-579.6409	-3.521857
	-579.7349	-3.520981
	-579.8159	-3.518893
	-579.9294	-3.520036
	-580.0389	-3.514614
	-580.1384	-3.5169
	-580.2284	-3.512427
	-580.2958	-3.514193
	-580.4585	-3.512145
	-580.5218	-3.511654
	-580.6574	-3.511079
	-580.7596	-3.511685
	-580.8533	-3.515208
	-580.9401	-3.509077
	-581.0614	-3.510662
	-581.1252	-3.511495
	-581.236	-3.513681
	-581.3256	-3.512761
	-581.4692	-3.511608
	-581.5544	-3.508182
	-581.6376	-3.507783
	-581.7593	-3.50745
	-581.8522	-3.50907
	-581.9529	-3.50597
	-582.0319	-3.504647
	-582.1676	-3.503461
	-582.2303	-3.504737
	-582.3292	-3.505219
	-582.4182	-3.50119
	-582.5599	-3.500114
	-582.6364	-3.502232
	-582.6948	-3.499527

-577.2947	-2.915034
	-577.448	-3.609279
	-577.5319	-3.579118
	-577.6398	-3.558827
	-577.7133	-3.547668
	-577.8527	-3.534925
	-577.9175	-3.524068
	-578.046	-3.519421
	-578.1277	-3.514226
	-578.2186	-3.503675
	-578.3221	-3.506104
	-578.4125	-3.498464
	-578.5106	-3.493349
	-578.6395	-3.491548
	-578.7402	-3.492802
	-578.8117	-3.48863
	-578.9253	-3.489898
	-579.0443	-3.485787
	-579.1084	-3.486123
	-579.212	-3.483542
	-579.2874	-3.484684
	-579.4408	-3.480914
	-579.5269	-3.479905
	-579.6375	-3.48054
	-579.7545	-3.480426
	-579.8399	-3.483054
	-579.9271	-3.478914
	-580.0449	-3.479135
	-580.1288	-3.480577
	-580.2291	-3.482803
	-580.3192	-3.480755
	-580.471	-3.48085
	-580.5626	-3.476522
	-580.6312	-3.475631
	-580.7637	-3.475761
	-580.8345	-3.476326
	-580.9565	-3.472787
	-581.0369	-3.470896
	-581.1427	-3.471876
	-581.2425	-3.471152
	-581.3499	-3.472192
	-581.4089	-3.469255
	-581.5536	-3.467832
	-581.617	-3.468766
	-581.7003	-3.4649

-576.2906	-2.897216
	-576.4274	-3.581364
	-576.5375	-3.55142
	-576.6464	-3.529917
	-576.7463	-3.518819
	-576.8464	-3.506625
	-576.8993	-3.497002
	-577.035	-3.489697
	-577.1218	-3.485663
	-577.2258	-3.475427
	-577.3405	-3.477478
	-577.4104	-3.469797
	-577.5248	-3.464488
	-577.6553	-3.464104
	-577.7342	-3.465209
	-577.8071	-3.460452
	-577.9189	-3.460158
	-578.0376	-3.456835
	-578.1091	-3.456131
	-578.2319	-3.453785
	-578.2905	-3.4559
	-578.4297	-3.448714
	-578.5304	-3.450321
	-578.6222	-3.450644
	-578.7458	-3.450391
	-578.8231	-3.450925
	-578.9232	-3.449375
	-579.019	-3.447588
	-579.126	-3.449832
	-579.2169	-3.452457
	-579.304	-3.448214
	-579.4534	-3.44936
	-579.5379	-3.446309
	-579.6357	-3.442973
	-579.7502	-3.443971
	-579.8207	-3.444794
	-579.9634	-3.440505
	-580.038	-3.439079
	-580.1437	-3.44116
	-580.226	-3.438707
	-580.3685	-3.438802
	-580.3987	-3.43845
	-580.5613	-3.436801
	-580.612	-3.436629
	-580.7247	-3.433681

-575.3043	-2.881112
	-575.4241	-3.554658
	-575.5471	-3.523167
	-575.645	-3.503175
	-575.7456	-3.490818
	-575.8545	-3.478547
	-575.9109	-3.470365
	-576.0609	-3.461398
	-576.1013	-3.457657
	-576.2327	-3.447526
	-576.3464	-3.449187
	-576.4158	-3.441013
	-576.5448	-3.434867
	-576.6565	-3.43538
	-576.7463	-3.437108
	-576.8102	-3.432785
	-576.9185	-3.430901
	-577.0274	-3.428683
	-577.1208	-3.427925
	-577.2264	-3.425001
	-577.3106	-3.427013
	-577.4271	-3.419042
	-577.5317	-3.421496
	-577.6115	-3.422179
	-577.6841	-3.421237
	-577.811	-3.419905
	-577.9122	-3.418996
	-578.0011	-3.418458
	-578.1177	-3.420218
	-578.2203	-3.422235
	-578.324	-3.417405
	-578.4328	-3.418652
	-578.5114	-3.417171
	-578.6248	-3.410202
	-578.7496	-3.412115
	-578.7952	-3.413289
	-578.9333	-3.409783
	-579.019	-3.408386
	-579.1246	-3.410652
	-579.2102	-3.406266
	-579.3558	-3.406836
	-579.3929	-3.407132
	-579.5542	-3.405122
	-579.6074	-3.405111
	-579.7195	-3.40418

-574.3119	-2.863477
	-574.426	-3.526456
	-574.5314	-3.496723
	-574.6499	-3.477526
	-574.7582	-3.463317
	-574.8478	-3.451364
	-574.9533	-3.442909
	-575.0685	-3.433493
	-575.1145	-3.42985
	-575.2527	-3.421615
	-575.3424	-3.421782
	-575.4269	-3.414479
	-575.5602	-3.407652
	-575.6641	-3.406994
	-575.756	-3.408688
	-575.8378	-3.406164
	-575.9407	-3.40219
	-576.0466	-3.399799
	-576.1318	-3.400634
	-576.2137	-3.396182
	-576.3242	-3.398074
	-576.4481	-3.389919
	-576.5479	-3.391376
	-576.6196	-3.392946
	-576.6908	-3.392358
	-576.8352	-3.389212
	-576.9039	-3.389676
	-577.0083	-3.389486
	-577.0977	-3.391196
	-577.2316	-3.392588
	-577.3187	-3.388174
	-577.4252	-3.388936
	-577.5049	-3.388193
	-577.6011	-3.381181
	-577.7452	-3.383052
	-577.7994	-3.382488
	-577.9429	-3.379845
	-578.0143	-3.378585
	-578.1195	-3.37987
	-578.1935	-3.375061
	-578.3567	-3.376433
	-578.4125	-3.3768
	-578.5359	-3.373483
	-578.5837	-3.374853
	-578.7292	-3.373721

-573.3137	-2.845435
	-573.4105	-3.499997
	-573.5284	-3.468929
	-573.6254	-3.450916
	-573.7373	-3.435525
	-573.8459	-3.423745
	-573.9647	-3.416598
	-574.0432	-3.407266
	-574.1281	-3.402655
	-574.2562	-3.396407
	-574.3639	-3.393359
	-574.4329	-3.386606
	-574.5734	-3.381853
	-574.6633	-3.378231
	-574.7546	-3.380368
	-574.8512	-3.378357
	-574.9392	-3.373659
	-575.0524	-3.371775
	-575.1521	-3.373631
	-575.2183	-3.367084
	-575.3381	-3.368777
	-575.4568	-3.363019
	-575.548	-3.363121
	-575.6228	-3.364396
	-575.7	-3.365391
	-575.8421	-3.360518
	-575.9175	-3.360621
	-575.9984	-3.361613
	-576.1172	-3.361416
	-576.2036	-3.362903
	-576.3245	-3.359192
	-576.4087	-3.357797
	-576.5135	-3.358079
	-576.6149	-3.351871
	-576.7626	-3.351695
	-576.7859	-3.352144
	-576.9457	-3.350408
	-577.0125	-3.349193
	-577.1138	-3.349738
	-577.1859	-3.345572
	-577.3552	-3.347489
	-577.4205	-3.345448
	-577.541	-3.342757
	-577.5829	-3.344132
	-577.7049	-3.34396

-572.3167	-2.828863
	-572.4297	-3.474066
	-572.5267	-3.442594
	-572.6262	-3.425173
	-572.7193	-3.410201
	-572.8421	-3.397268
	-572.9704	-3.389698
	-573.0493	-3.381565
	-573.1274	-3.376677
	-573.2412	-3.369318
	-573.3542	-3.365204
	-573.4357	-3.359267
	-573.5438	-3.353617
	-573.6409	-3.349257
	-573.7625	-3.352307
	-573.8555	-3.350083
	-573.9412	-3.345294
	-574.0555	-3.344099
	-574.1473	-3.346174
	-574.2227	-3.338216
	-574.3409	-3.338797
	-574.4725	-3.336927
	-574.5489	-3.334979
	-574.6324	-3.337066
	-574.7054	-3.337215
	-574.8539	-3.332613
	-574.9125	-3.331104
	-575.0404	-3.334792
	-575.123	-3.331865
	-575.2104	-3.333314
	-575.344	-3.333132
	-575.4141	-3.328397
	-575.5253	-3.329483
	-575.6158	-3.324212
	-575.7744	-3.3229
	-575.7861	-3.322128
	-575.9414	-3.322453
	-576.0092	-3.318846
	-576.1123	-3.320559
	-576.1832	-3.316532
	-576.3343	-3.316849
	-576.41	-3.314644
	-576.535	-3.313291
	-576.5778	-3.313653
	-576.7051	-3.313652

-571.3128	-2.810888
	-571.4269	-3.448588
	-571.5117	-3.417685
	-571.6465	-3.399072
	-571.7349	-3.386013
	-571.8465	-3.371272
	-571.9618	-3.363237
	-572.0399	-3.355901
	-572.1531	-3.350974
	-572.2545	-3.343498
	-572.3718	-3.338928
	-572.4336	-3.333217
	-572.5201	-3.327906
	-572.6498	-3.322808
	-572.7444	-3.324326
	-572.8493	-3.322689
	-572.9543	-3.318022
	-573.0502	-3.316872
	-573.1415	-3.318039
	-573.2335	-3.310445
	-573.3197	-3.310569
	-573.4506	-3.308497
	-573.5236	-3.30566
	-573.6356	-3.30879
	-573.7421	-3.309098
	-573.8535	-3.303317
	-573.9144	-3.30376
	-574.0524	-3.306838
	-574.1154	-3.302597
	-574.2087	-3.304077
	-574.3214	-3.305275
	-574.4348	-3.300199
	-574.5344	-3.300507
	-574.6288	-3.297215
	-574.7701	-3.295348
	-574.8091	-3.292575
	-574.9514	-3.294534
	-575.0198	-3.287848
	-575.1014	-3.290004
	-575.1968	-3.288948
	-575.3535	-3.286721
	-575.4075	-3.285713
	-575.54	-3.285274
	-575.576	-3.283916
	-575.7192	-3.284333

-570.2928	-2.792081
	-570.4245	-3.422964
	-570.5422	-3.39214
	-570.6478	-3.372559
	-570.7415	-3.360459
	-570.835	-3.344103
	-570.9432	-3.336718
	-571.0283	-3.330372
	-571.1567	-3.324
	-571.2504	-3.31769
	-571.3756	-3.312039
	-571.4183	-3.305197
	-571.5175	-3.302671
	-571.649	-3.295733
	-571.7354	-3.297273
	-571.8286	-3.293981
	-571.9418	-3.292548
	-572.056	-3.29023
	-572.1413	-3.289083
	-572.2476	-3.284534
	-572.3464	-3.282567
	-572.4332	-3.282089
	-572.51	-3.279208
	-572.6287	-3.281053
	-572.7391	-3.283078
	-572.8195	-3.276414
	-572.8944	-3.276125
	-573.0441	-3.279058
	-573.1193	-3.274876
	-573.1857	-3.274999
	-573.3111	-3.276758
	-573.4271	-3.271071
	-573.5386	-3.272206
	-573.6327	-3.26871
	-573.7676	-3.265486
	-573.8024	-3.262981
	-573.9268	-3.266175
	-574.0356	-3.25816
	-574.1003	-3.260418
	-574.2095	-3.260974
	-574.3576	-3.257586
	-574.4141	-3.255795
	-574.5522	-3.255797
	-574.5894	-3.255111
	-574.7323	-3.254396

-569.301	-2.775561
	-569.45	-3.398779
	-569.5334	-3.367557
	-569.6655	-3.347769
	-569.7561	-3.336027
	-569.8229	-3.318098
	-569.9315	-3.310746
	-570.0514	-3.305171
	-570.1617	-3.296614
	-570.2395	-3.291446
	-570.3515	-3.286325
	-570.4075	-3.278506
	-570.5012	-3.27674
	-570.6439	-3.270314
	-570.7146	-3.270789
	-570.8074	-3.266898
	-570.9325	-3.267539
	-571.0415	-3.26339
	-571.1277	-3.261046
	-571.2464	-3.258692
	-571.348	-3.255756
	-571.4418	-3.254955
	-571.5139	-3.252745
	-571.6221	-3.2535
	-571.7482	-3.255242
	-571.8188	-3.249862
	-571.8997	-3.249344
	-572.0394	-3.250954
	-572.1138	-3.2474
	-572.1881	-3.246481
	-572.3171	-3.249437
	-572.418	-3.244412
	-572.53	-3.245914
	-572.6251	-3.240831
	-572.7465	-3.238491
	-572.8082	-3.236299
	-572.9123	-3.238173
	-573.0227	-3.230803
	-573.0952	-3.2321
	-573.1979	-3.232256
	-573.3417	-3.227996
	-573.4249	-3.226844
	-573.5416	-3.227048
	-573.5949	-3.225962
	-573.7435	-3.225262

-568.3098	-2.756625
	-568.4335	-3.374012
	-568.5457	-3.341309
	-568.6654	-3.322345
	-568.7645	-3.310479
	-568.8243	-3.293278
	-568.9258	-3.284778
	-569.0457	-3.280466
	-569.1667	-3.269471
	-569.2451	-3.265968
	-569.3451	-3.262429
	-569.4175	-3.253941
	-569.5351	-3.252288
	-569.6404	-3.245606
	-569.7018	-3.245145
	-569.7889	-3.241216
	-569.9292	-3.243707
	-570.0231	-3.237285
	-570.1415	-3.235226
	-570.2396	-3.234109
	-570.3661	-3.228279
	-570.4159	-3.228639
	-570.515	-3.226203
	-570.6118	-3.224772
	-570.7528	-3.227656
	-570.8201	-3.224047
	-570.908	-3.221818
	-571.0021	-3.221924
	-571.1169	-3.220635
	-571.1892	-3.218713
	-571.2971	-3.220431
	-571.4106	-3.218727
	-571.538	-3.217561
	-571.6426	-3.213792
	-571.736	-3.211613
	-571.807	-3.208026
	-571.9092	-3.210166
	-572.0215	-3.204298
	-572.1086	-3.203287
	-572.2205	-3.20512
	-572.3436	-3.202189
	-572.4461	-3.199486
	-572.5212	-3.199046
	-572.5932	-3.198307
	-572.7374	-3.197214

-567.3076	-2.738121
	-567.4478	-3.348798
	-567.5402	-3.315754
	-567.636	-3.297432
	-567.7275	-3.283851
	-567.8013	-3.268486
	-567.9091	-3.25938
	-568.0354	-3.25439
	-568.1557	-3.242672
	-568.2212	-3.239614
	-568.3255	-3.237609
	-568.4147	-3.2281
	-568.5386	-3.225882
	-568.6292	-3.22022
	-568.702	-3.220029
	-568.7847	-3.213909
	-568.9288	-3.218433
	-569.0153	-3.211013
	-569.1593	-3.210309
	-569.2546	-3.209055
	-569.3826	-3.20153
	-569.4214	-3.203628
	-569.5507	-3.201056
	-569.6158	-3.197006
	-569.7565	-3.201525
	-569.8116	-3.198812
	-569.9177	-3.193598
	-569.9876	-3.1951
	-570.117	-3.194865
	-570.1829	-3.191034
	-570.2911	-3.191983
	-570.4082	-3.192011
	-570.5261	-3.188572
	-570.6454	-3.186906
	-570.7264	-3.183891
	-570.7855	-3.179687
	-570.9144	-3.182371
	-571.0156	-3.17924
	-571.1179	-3.176098
	-571.2108	-3.176644
	-571.3186	-3.176186
	-571.4734	-3.169824
	-571.5304	-3.170446
	-571.5866	-3.172374
	-571.713	-3.167402

-566.3113	-2.722215
	-566.4287	-3.325217
	-566.5229	-3.289508
	-566.6133	-3.272099
	-566.7039	-3.258697
	-566.7986	-3.245299
	-566.9028	-3.234406
	-567.0269	-3.229562
	-567.1263	-3.218822
	-567.2108	-3.213089
	-567.3152	-3.212035
	-567.389	-3.203469
	-567.5465	-3.199578
	-567.6107	-3.194905
	-567.6977	-3.195811
	-567.7893	-3.188159
	-567.9222	-3.191997
	-567.9862	-3.185504
	-568.14	-3.185386
	-568.25	-3.181768
	-568.3511	-3.176335
	-568.4144	-3.176994
	-568.5596	-3.176259
	-568.5997	-3.170845
	-568.7382	-3.173222
	-568.8315	-3.17215
	-568.9469	-3.16631
	-568.996	-3.167912
	-569.12	-3.16823
	-569.1934	-3.165213
	-569.3159	-3.165765
	-569.4173	-3.165749
	-569.5092	-3.161637
	-569.6618	-3.160318
	-569.7216	-3.156987
	-569.7614	-3.153585
	-569.9092	-3.155718
	-569.9969	-3.152771
	-570.1248	-3.149861
	-570.2064	-3.14827
	-570.3044	-3.148301
	-570.449	-3.141461
	-570.5297	-3.143989
	-570.59	-3.144456
	-570.7136	-3.139562

-565.2748	-2.703792
	-565.4104	-3.29917
	-565.4885	-3.265073
	-565.5902	-3.246759
	-565.6783	-3.23403
	-565.8138	-3.221343
	-565.8937	-3.209509
	-566.0058	-3.20473
	-566.097	-3.196784
	-566.1915	-3.188766
	-566.3241	-3.188666
	-566.3857	-3.179956
	-566.5488	-3.173147
	-566.592	-3.170809
	-566.7142	-3.170563
	-566.7887	-3.162555
	-566.91	-3.166131
	-566.9572	-3.16083
	-567.1299	-3.160306
	-567.2444	-3.15583
	-567.3251	-3.15148
	-567.4159	-3.151025
	-567.5581	-3.149437
	-567.5847	-3.145181
	-567.7108	-3.146049
	-567.8218	-3.145265
	-567.9319	-3.14026
	-568.0057	-3.141946
	-568.118	-3.142207
	-568.1923	-3.13975
	-568.2894	-3.138648
	-568.4235	-3.139467
	-568.5037	-3.132977
	-568.6637	-3.133651
	-568.7138	-3.130773
	-568.7894	-3.125872
	-568.9103	-3.128881
	-569.0049	-3.125647
	-569.1308	-3.12217
	-569.2122	-3.121851
	-569.3088	-3.122647
	-569.4196	-3.115611
	-569.5369	-3.117324
	-569.5916	-3.118465
	-569.7104	-3.112506

-564.2525	-2.688003
	-564.428	-3.274644
	-564.4781	-3.242601
	-564.5892	-3.223466
	-564.6677	-3.209092
	-564.812	-3.198217
	-564.8839	-3.185966
	-565.0048	-3.179456
	-565.0985	-3.173661
	-565.1904	-3.163231
	-565.3195	-3.162984
	-565.3773	-3.155275
	-565.5329	-3.147913
	-565.6116	-3.146698
	-565.7118	-3.146456
	-565.7878	-3.135508
	-565.902	-3.140376
	-565.9767	-3.136562
	-566.103	-3.134287
	-566.2197	-3.130986
	-566.283	-3.127804
	-566.4272	-3.125366
	-566.5324	-3.123995
	-566.5558	-3.121248
	-566.6727	-3.121005
	-566.8049	-3.118921
	-566.9375	-3.116133
	-567.007	-3.115789
	-567.0975	-3.116019
	-567.1884	-3.114967
	-567.2794	-3.113157
	-567.4175	-3.112953
	-567.4924	-3.107768
	-567.6298	-3.106587
	-567.7078	-3.102827
	-567.7756	-3.100078
	-567.9131	-3.101818
	-568.0051	-3.099133
	-568.0981	-3.096514
	-568.2111	-3.094375
	-568.3065	-3.095702
	-568.4297	-3.089026
	-568.549	-3.091235
	-568.6075	-3.091621
	-568.7076	-3.086048

-563.2754	-2.673472
	-563.4141	-3.250772
	-563.4825	-3.218818
	-563.6083	-3.20063
	-563.6935	-3.185438
	-563.8278	-3.174485
	-563.9052	-3.163423
	-564.0184	-3.155873
	-564.078	-3.150831
	-564.208	-3.140407
	-564.3005	-3.138974
	-564.3743	-3.131963
	-564.5235	-3.123911
	-564.602	-3.123415
	-564.7166	-3.123642
	-564.7961	-3.11193
	-564.8749	-3.115592
	-564.9936	-3.111625
	-565.0747	-3.110709
	-565.1904	-3.105564
	-565.2522	-3.104615
	-565.4175	-3.100443
	-565.4915	-3.098555
	-565.5453	-3.097994
	-565.6677	-3.095469
	-565.8003	-3.094204
	-565.9188	-3.093295
	-566.0233	-3.089549
	-566.0915	-3.089928
	-566.1884	-3.090495
	-566.262	-3.087762
	-566.3945	-3.085982
	-566.501	-3.08445
	-566.6027	-3.079073
	-566.7164	-3.076715
	-566.7692	-3.07666
	-566.9022	-3.073585
	-567.0031	-3.073064
	-567.0809	-3.071295
	-567.2085	-3.06789
	-567.3093	-3.069103
	-567.4064	-3.064906
	-567.5315	-3.063954
	-567.5984	-3.063825
	-567.694	-3.061723

-562.3029	-2.658815
	-562.422	-3.227836
	-562.484	-3.199019
	-562.6145	-3.179642
	-562.6979	-3.162627
	-562.8595	-3.151658
	-562.9122	-3.140588
	-563.012	-3.131725
	-563.1074	-3.127698
	-563.2219	-3.119107
	-563.321	-3.116161
	-563.3958	-3.108793
	-563.5129	-3.101273
	-563.6066	-3.100737
	-563.7313	-3.099523
	-563.792	-3.089647
	-563.8831	-3.092445
	-564.0035	-3.088112
	-564.0869	-3.086928
	-564.1985	-3.08193
	-564.266	-3.081651
	-564.4261	-3.076709
	-564.4904	-3.072678
	-564.5586	-3.07528
	-564.6794	-3.072221
	-564.7809	-3.070695
	-564.8953	-3.068304
	-565.0184	-3.065472
	-565.0823	-3.064201
	-565.195	-3.066101
	-565.2519	-3.061541
	-565.3804	-3.060551
	-565.5135	-3.059479
	-565.5957	-3.053208
	-565.7141	-3.052717
	-565.7698	-3.051898
	-565.9048	-3.04652
	-566.0068	-3.048524
	-566.0863	-3.045836
	-566.1917	-3.043312
	-566.3078	-3.044036
	-566.3889	-3.040361
	-566.4987	-3.036952
	-566.5893	-3.037391
	-566.6788	-3.037686

-561.318	-2.644723
	-561.4271	-3.20611
	-561.5255	-3.176677
	-561.6296	-3.158043
	-561.7092	-3.140212
	-561.8597	-3.12931
	-561.9127	-3.118833
	-562.0273	-3.106947
	-562.1135	-3.104808
	-562.2513	-3.095623
	-562.3151	-3.091556
	-562.3929	-3.085666
	-562.5081	-3.079573
	-562.6318	-3.077084
	-562.7286	-3.075928
	-562.7952	-3.067644
	-562.8916	-3.069064
	-563.0354	-3.063917
	-563.0973	-3.063851
	-563.1998	-3.059004
	-563.3021	-3.057271
	-563.395	-3.053604
	-563.5005	-3.048433
	-563.5768	-3.052014
	-563.696	-3.049284
	-563.7927	-3.04742
	-563.9182	-3.044324
	-564.0314	-3.041375
	-564.083	-3.039253
	-564.2266	-3.041706
	-564.2583	-3.036987
	-564.3766	-3.035361
	-564.5177	-3.036443
	-564.5921	-3.029017
	-564.7216	-3.026593
	-564.7507	-3.027303
	-564.9076	-3.021691
	-564.9804	-3.023682
	-565.0848	-3.021497
	-565.1855	-3.018661
	-565.3002	-3.017195
	-565.3977	-3.014352
	-565.4818	-3.013182
	-565.5861	-3.011389
	-565.6748	-3.012992

-560.3321	-2.629043
	-560.4066	-3.184249
	-560.5229	-3.15333
	-560.6314	-3.135418
	-560.7159	-3.117039
	-560.8552	-3.105397
	-560.918	-3.096344
	-561.0313	-3.084004
	-561.1203	-3.08223
	-561.2729	-3.074525
	-561.3264	-3.067444
	-561.4019	-3.062094
	-561.5189	-3.05713
	-561.616	-3.052653
	-561.7499	-3.052083
	-561.813	-3.0468
	-561.901	-3.044892
	-562.0223	-3.0407
	-562.1065	-3.041587
	-562.2227	-3.034717
	-562.3327	-3.03415
	-562.3986	-3.031204
	-562.5176	-3.025101
	-562.6075	-3.028952
	-562.7254	-3.025556
	-562.8137	-3.023695
	-562.9071	-3.020573
	-563.0309	-3.019076
	-563.0834	-3.016064
	-563.2169	-3.017657
	-563.2667	-3.013453
	-563.3948	-3.009722
	-563.5168	-3.012223
	-563.6283	-3.004864
	-563.7157	-3.003207
	-563.7612	-3.004177
	-563.8892	-2.997854
	-563.9893	-2.999032
	-564.0993	-2.996738
	-564.176	-2.994509
	-564.2989	-2.991285
	-564.3647	-2.989331
	-564.4744	-2.989119
	-564.5727	-2.98617
	-564.6776	-2.988358

-559.3099	-2.612436
	-559.4288	-3.164429
	-559.5173	-3.131511
	-559.6269	-3.113844
	-559.7259	-3.09506
	-559.847	-3.083142
	-559.9092	-3.073081
	-560.0322	-3.061755
	-560.1362	-3.059792
	-560.2739	-3.051332
	-560.3298	-3.043681
	-560.4122	-3.038416
	-560.5472	-3.035246
	-560.6282	-3.028347
	-560.7617	-3.026791
	-560.819	-3.023726
	-560.9123	-3.021741
	-561.0261	-3.017452
	-561.1114	-3.017443
	-561.2403	-3.011733
	-561.3636	-3.010941
	-561.4238	-3.010093
	-561.5358	-3.001002
	-561.6237	-3.005161
	-561.7299	-3.002446
	-561.8114	-2.998321
	-561.9168	-2.996105
	-562.0191	-2.996914
	-562.0784	-2.992081
	-562.2153	-2.994606
	-562.2887	-2.991362
	-562.4078	-2.986288
	-562.5181	-2.988179
	-562.6424	-2.981625
	-562.73	-2.977951
	-562.7714	-2.979906
	-562.8912	-2.975339
	-562.9916	-2.973629
	-563.1019	-2.972158
	-563.1917	-2.970096
	-563.3195	-2.96707
	-563.3557	-2.965389
	-563.485	-2.96464
	-563.5773	-2.96181
	-563.6952	-2.963144

-558.3215	-2.596901
	-558.4417	-3.140935
	-558.5206	-3.108549
	-558.6442	-3.091876
	-558.7362	-3.073145
	-558.8385	-3.060921
	-558.9249	-3.05099
	-559.0577	-3.040597
	-559.1307	-3.03647
	-559.2742	-3.027973
	-559.3114	-3.022086
	-559.411	-3.015768
	-559.5451	-3.013073
	-559.657	-3.006729
	-559.7603	-3.004153
	-559.8059	-2.999859
	-559.9155	-2.998287
	-560.0354	-2.995644
	-560.1169	-2.995441
	-560.2283	-2.988194
	-560.3469	-2.9859
	-560.4326	-2.985982
	-560.5283	-2.977126
	-560.6315	-2.980473
	-560.7441	-2.978205
	-560.8173	-2.97331
	-560.9324	-2.97289
	-561.0146	-2.97331
	-561.0874	-2.969164
	-561.199	-2.970887
	-561.2952	-2.968894
	-561.4283	-2.961812
	-561.5118	-2.964727
	-561.649	-2.958376
	-561.7392	-2.952677
	-561.8082	-2.956112
	-561.8788	-2.952317
	-562.0101	-2.948962
	-562.1069	-2.948063
	-562.2129	-2.946021
	-562.3309	-2.942626
	-562.3676	-2.941665
	-562.5092	-2.942291
	-562.5896	-2.937942
	-562.705	-2.938543

-557.3307	-2.580221
	-557.4291	-3.119355
	-557.5115	-3.085123
	-557.6423	-3.068849
	-557.7521	-3.051255
	-557.8295	-3.038193
	-557.9432	-3.028894
	-558.0624	-3.019587
	-558.1346	-3.01343
	-558.2689	-3.007295
	-558.3178	-3.001372
	-558.4313	-2.992985
	-558.553	-2.990563
	-558.6426	-2.985268
	-558.7595	-2.982732
	-558.8076	-2.977073
	-558.9319	-2.975886
	-559.0489	-2.97364
	-559.131	-2.973306
	-559.2539	-2.965261
	-559.3209	-2.963908
	-559.4609	-2.963024
	-559.5195	-2.955661
	-559.6428	-2.957783
	-559.7316	-2.954352
	-559.8272	-2.950063
	-559.9246	-2.949695
	-560.0127	-2.949715
	-560.0849	-2.946175
	-560.1702	-2.947193
	-560.2986	-2.945111
	-560.4431	-2.937625
	-560.509	-2.939846
	-560.6548	-2.934294
	-560.7346	-2.928819
	-560.8126	-2.932202
	-560.8544	-2.928344
	-561.0261	-2.925204
	-561.1161	-2.923576
	-561.2349	-2.921823
	-561.3281	-2.919579
	-561.3799	-2.917085
	-561.5178	-2.917251
	-561.6037	-2.913697
	-561.7079	-2.913884

-556.3308	-2.565629
	-556.4561	-3.097323
	-556.521	-3.064009
	-556.6364	-3.047492
