Sin Funcionlizar	Sin Funcionlizar
mV	uA
Primeros 45	Primeros 45
-428.2494	-0.8989722
-427.3014	-0.8708182
-426.2846	-0.8433291
-425.2959	-0.8171388
-424.2953	-0.7880516
-423.2647	-0.7588525
-422.275	-0.7287404
-421.2664	-0.6974683
-420.2557	-0.6660415
-419.2642	-0.6339867
-418.2657	-0.6009246
-417.2786	-0.5664636
-416.2679	-0.529211
-415.2672	-0.4932482
-414.2574	-0.4560955
-413.2248	-0.4180604
-412.213	-0.3825176
-411.1923	-0.3436862
-410.1864	-0.3036909
-409.2014	-0.2652146
-408.2152	-0.2234551
-407.2325	-0.1806828
-406.238	-0.137509
-405.2511	-0.09081627
-404.2575	-0.04429615
-403.251	0.002294237
-402.2677	0.04952385
-401.2751	0.09709907
-400.268	0.1470991
-399.2682	0.1971344
-398.2826	0.2491334
-397.2549	0.303759
-396.2827	0.3563024
-395.2997	0.4134521
-394.2818	0.4720844
-393.2999	0.5293437
-392.2787	0.5906952
-391.2743	0.6507756
-390.2816	0.7103247
-389.2705	0.7732362
-388.2809	0.8362238
-387.287	0.901497
-386.2815	0.9677979
-385.2979	1.034553
-384.3087	1.103705
-383.3166	1.174573
-382.3297	1.246644
-381.338	1.321957
-380.3293	1.393584
-379.3342	1.466957
-378.3332	1.543887
-377.3193	1.61883
-376.3148	1.700101
-375.3015	1.782346
-374.3029	1.865741
-373.3112	1.950241
-372.322	2.033339
-371.3305	2.116531
-370.3119	2.199665
-369.3194	2.286057
-368.3195	2.376324
-367.3305	2.466674
-366.3479	2.558607
-365.3291	2.65647
-364.3162	2.750152
-363.3132	2.848082
-362.3049	2.949399
-361.3137	3.044827
-360.3218	3.142314
-359.2956	3.23949
-358.2878	3.334921
-357.2876	3.433963
-356.2955	3.536163
-355.3096	3.641832
-354.3303	3.747087
-353.3409	3.851487
-352.3422	3.958229
-351.3461	4.061528
-350.3406	4.166241
-349.3303	4.277122
-348.326	4.383729
-347.3295	4.492887
-346.3325	4.603898
-345.355	4.711948
-344.3549	4.824943
-343.3468	4.939011
-342.3346	5.052534
-341.3143	5.165666
-340.3329	5.276299
-339.3362	5.386247
-338.3561	5.496644
-337.3507	5.608091
-336.3197	5.725181
-335.3116	5.839859
-334.3057	5.953853
-333.3065	6.070142
-332.3107	6.178739
-331.3277	6.290522
-330.3229	6.40442
-329.3499	6.513411
-328.3774	6.625117
-327.3761	6.735444
-326.3879	6.842103
-325.377	6.951508
-324.3553	7.065575
-323.3228	7.180948
-322.3179	7.294819
-321.3312	7.404652
-320.3329	7.510769
-319.3609	7.609411
-318.3561	7.711335
-317.3287	7.820704
-316.3232	7.922582
-315.3055	8.027781
-314.3066	8.133928
-313.3239	8.229829
-312.312	8.331135
-311.3008	8.433298
-310.2596	8.529664
-309.2454	8.623333
-308.2507	8.710775
-307.2578	8.794651
-306.3103	8.876325
-305.3131	8.959844
-304.3035	9.048126
-303.3145	9.130916
-302.2883	9.210347
-301.2714	9.291061
-300.2809	9.360147
-299.2874	9.429335
-298.2917	9.502035
-297.2968	9.56662
-296.3046	9.633871
-295.2922	9.699428
-294.2831	9.758813
-293.3025	9.819018
-292.2997	9.875957
-291.3083	9.930878
-290.3174	9.980628
-289.3238	10.02405
-288.3314	10.06713
-287.3333	10.10527
-286.3421	10.14312
-285.3191	10.1873
-284.3174	10.22161
-283.322	10.25351
-282.3242	10.28277
-281.34	10.29815
-280.3565	10.31605
-279.3522	10.33201
-278.3595	10.34363
-277.3816	10.35446
-276.3684	10.36032
-275.3766	10.36328
-274.3707	10.3658
-273.3478	10.3664
-272.3308	10.36917
-271.3251	10.36455
-270.332	10.35177
-269.3361	10.33663
-268.3521	10.30985
-267.3468	10.28592
-266.3337	10.26557
-265.3301	10.23898
-264.3293	10.21443
-263.3464	10.18491
-262.351	10.14802
-261.3452	10.11235
-260.334	10.07311
-259.311	10.03074
-258.3111	9.983429
-257.3216	9.930854
-256.3328	9.877275
-255.3463	9.820259
-254.3286	9.765308
-253.3187	9.712551
-252.3089	9.651423
-251.2952	9.589552
-250.3074	9.52458
-249.3109	9.451445
-248.3336	9.383162
-247.336	9.31516
-246.3245	9.243975
-245.3214	9.174844
-244.3083	9.102566
-243.3115	9.026432
-242.3169	8.951167
-241.3131	8.873591
-240.3132	8.796728
-239.3248	8.716686
-238.3345	8.633938
-237.3612	8.553344
-236.3757	8.468182
-235.3704	8.38779
-234.3578	8.310184
-233.3239	8.225199
-232.3233	8.145135
-231.3169	8.060509
-230.3476	7.972977
-229.3616	7.890807
-228.3613	7.806201
-227.3709	7.723197
-226.3426	7.639559
-225.3429	7.55445
-224.3369	7.471209
-223.3332	7.389317
-222.3486	7.309473
-221.3325	7.233444
-220.3149	7.152644
-219.3261	7.070966
-218.3344	6.991017
-217.338	6.908099
-216.3429	6.830265
-215.329	6.754371
-214.3088	6.67731
-213.3246	6.601196
-212.3273	6.527864
-211.3175	6.454099
-210.31	6.381991
-209.3057	6.310098
-208.299	6.238767
-207.2955	6.165557
-206.2986	6.092966
-205.2717	6.023373
-204.2842	5.952422
-203.2878	5.885988
-202.286	5.821041
-201.3038	5.754597
-200.2809	5.689648
-199.3024	5.6249
-198.3211	5.559982
-197.3317	5.498608
-196.3644	5.437931
-195.3485	5.379414
-194.3254	5.322687
-193.3273	5.264052
-192.3208	5.207932
-191.3284	5.151779
-190.3433	5.096798
-189.3259	5.044864
-188.3232	4.990688
-187.3265	4.936856
-186.33	4.884315
-185.3335	4.830477
-184.3367	4.781425
-183.3212	4.734207
-182.3035	4.686751
-181.3113	4.640917
-180.298	4.594136
-179.3015	4.547758
-178.3244	4.504089
-177.3346	4.461026
-176.3454	4.41836
-175.3597	4.374954
-174.3488	4.331468
-173.3503	4.290018
-172.34	4.248316
-171.3385	4.209648
-170.3264	4.172002
-169.3161	4.132249
-168.3392	4.094498
-167.3384	4.05701
-166.3633	4.019404
-165.3493	3.985251
-164.3314	3.95126
-163.3071	3.91699
-162.2868	3.88263
-161.2975	3.848275
-160.3021	3.815611
-159.3336	3.783004
-158.3485	3.751992
-157.3385	3.721387
-156.3372	3.689494
-155.313	3.659389
-154.3002	3.629706
-153.3305	3.599252
-152.3186	3.571038
-151.3297	3.543211
-150.3437	3.514503
-149.3564	3.487519
-148.3856	3.460682
-147.4022	3.434589
-146.4109	3.409462
-145.3911	3.384525
-144.3616	3.361404
-143.3458	3.337192
-142.3424	3.312762
-141.351	3.290141
-140.3889	3.265076
-139.4059	3.242486
-138.4034	3.221276
-137.3919	3.197153
-136.3634	3.175421
-135.3499	3.153145
-134.3544	3.131497
-133.3623	3.112373
-132.3655	3.092342
-131.3422	3.072632
-130.3484	3.05227
-129.3415	3.031617
-128.3463	3.014027
-127.368	2.995094
-126.3598	2.977221
-125.3725	2.96062
-124.3869	2.93939
-123.3999	2.920313
-122.4158	2.902033
-121.4176	2.883549
-120.3976	2.867898
-119.3898	2.852089
-118.3667	2.835712
-117.3515	2.819671
-116.3584	2.804576
-115.3601	2.791016
-114.3692	2.775359
-113.371	2.759211
-112.3717	2.743859
-111.3577	2.725578
-110.352	2.710796
-109.3295	2.697628
-108.32	2.682566
-107.3295	2.670337
-106.3241	2.65781
-105.3334	2.644084
-104.3146	2.631433
-103.3121	2.618605
-102.3013	2.604383
-101.315	2.591289
-100.3152	2.577788
-99.30855	2.564317
-98.31557	2.552034
-97.32498	2.539566
-96.36242	2.528609
-95.37596	2.517055
-94.36455	2.50681
-93.32477	2.496768
-92.29678	2.484945
-91.28207	2.474406
-90.31292	2.463209
-89.33833	2.451154
-88.35262	2.440493
-87.38132	2.429539
-86.35712	2.418002
-85.35795	2.408602
-84.35037	2.399401
-83.3258	2.390076
-82.34786	2.381172
-81.3334	2.371866
-80.32559	2.361841
-79.34307	2.35126
-78.33998	2.343011
-77.36208	2.333735
-76.381	2.324575
-75.38121	2.316088
-74.37762	2.307665
-73.37517	2.297202
-72.37689	2.288881
-71.37483	2.281025
-70.38926	2.270522
-69.38547	2.263124
-68.38202	2.255568
-67.36108	2.248173
-66.33493	2.242042
-65.34535	2.236148
-64.35085	2.227039
-63.37521	2.218872
-62.38445	2.209558
-61.35838	2.202662
-60.34609	2.194817
-59.33369	2.187835
-58.3448	2.1824
-57.36765	2.1733
-56.38203	2.168771
-55.35458	2.163597
-54.32252	2.157681
-53.30906	2.152476
-52.28809	2.145066
-51.3014	2.137199
-50.31481	2.128989
-49.31639	2.121206
-48.32613	2.115486
-47.33909	2.108982
-46.34158	2.103783
-45.33626	2.100275
-44.33836	2.094139
-43.34113	2.088852
-42.32323	2.084913
-41.31285	2.077702
-40.31393	2.073019
-39.30828	2.068028
-38.3335	2.06103
-37.35646	2.056594
-36.35524	2.050812
-35.35243	2.046087
-34.34432	2.041759
-33.34497	2.037021
-32.34728	2.033045
-31.34675	2.027516
-30.34391	2.021724
-29.33445	2.017042
-28.33023	2.012163
-27.3393	2.008899
-26.35421	2.006032
-25.35685	2.00059
-24.36892	1.996765
-23.36759	1.991899
-22.36407	1.986976
-21.36232	1.982932
-20.34501	1.978133
-19.33588	1.973243
-18.32892	1.96905
-17.34059	1.965494
-16.32364	1.963329
-15.31695	1.961198
-14.30353	1.957806
-13.30127	1.954133
-12.29379	1.947289
-11.29234	1.942893
-10.29046	1.939236
-9.286726	1.934617
-8.309475	1.932425
-7.303809	1.928847
-6.310555	1.925456
-5.275841	1.924735
-4.266136	1.923072
-3.301399	1.917388
-2.323003	1.913393
-1.356189	1.907952
-0.3843393	1.902421
0.6037955	1.900975
1.592512	1.897656
2.591083	1.896189
3.570593	1.893158
4.58186	1.89106
5.58982	1.889748
6.559525	1.886571
7.579384	1.886238
8.569413	1.883848
9.555803	1.882275
10.55407	1.880075
11.53327	1.875699
12.51727	1.872846
13.51544	1.868787
14.52258	1.866177
15.54025	1.866321
16.55947	1.864274
17.57807	1.862582
18.56164	1.861454
19.53428	1.856982
20.53205	1.855921
21.52235	1.855564
22.5494	1.853035
23.55684	1.851747
24.55205	1.849337
25.55304	1.845281
26.52777	1.843351
27.52906	1.841341
28.5233	1.839345
29.5068	1.836965
30.52569	1.833755
31.51554	1.831917
32.50794	1.829013
33.50874	1.82912
34.51133	1.830852
35.54243	1.82871
36.54711	1.827543
37.54756	1.824225
38.52036	1.818815
39.4948	1.816861
40.48484	1.815356
41.47012	1.813563
42.47993	1.812542
43.48855	1.811871
44.51012	1.810921
45.5332	1.81018
46.54342	1.809384
47.56077	1.808154
48.57315	1.804779
49.55268	1.800946
50.55412	1.798718
51.5292	1.795139
52.5046	1.794224
53.52808	1.794856
54.52013	1.793074
55.52225	1.793098
56.52705	1.792301
57.51073	1.789528
58.50742	1.788763
59.50713	1.787034
60.50796	1.785761
61.51707	1.784439
62.51416	1.780848
63.50498	1.778305
64.49008	1.775557
65.47447	1.773898
66.46372	1.774856
67.4696	1.772895
68.46683	1.770661
69.47364	1.768594
70.47426	1.765387
71.48534	1.766339
72.52109	1.766119
73.52589	1.764233
74.54707	1.762445
75.52261	1.758046
76.49763	1.753377
77.46844	1.7505
78.46405	1.747877
79.47127	1.746817
80.4713	1.745649
81.47767	1.744431
82.46001	1.743936
83.46255	1.742303
84.43853	1.743053
85.46616	1.743438
86.48766	1.740262
87.48872	1.735971
88.5074	1.732381
89.47566	1.728618
90.46619	1.727938
91.46718	1.727828
92.48642	1.726728
93.51006	1.724798
94.50615	1.724032
95.51547	1.723673
96.50642	1.722081
97.51556	1.721987
98.55507	1.720003
99.09386	1.663487
99.1237	1.598825
98.66988	1.526824
97.66965	1.447253
96.6676	1.418591
95.66447	1.39454
94.64293	1.373127
93.64474	1.35515
92.63211	1.337654
91.65091	1.320751
90.6554	1.304038
89.65579	1.288268
88.66272	1.273964
87.65211	1.259255
86.63336	1.247572
85.63369	1.237972
84.62811	1.225474
83.60454	1.214811
82.62395	1.204307
81.63073	1.191466
80.62982	1.181318
79.63738	1.171639
78.62154	1.161447
77.6058	1.152911
76.62261	1.144918
75.63331	1.137399
74.65556	1.128871
73.67193	1.120214
72.66344	1.113212
71.66691	1.104546
70.65942	1.097095
69.65581	1.09097
68.65363	1.082879
67.6321	1.077924
66.62816	1.073026
65.62991	1.066308
64.61787	1.059628
63.66643	1.051132
62.66289	1.042412
61.65574	1.034313
60.68256	1.027024
59.6649	1.020676
58.66477	1.015218
57.6762	1.010264
56.6571	1.006119
55.64838	1.001647
54.659	0.996531
53.65539	0.9925969
52.67404	0.9864449
51.68223	0.9803734
50.70978	0.9754755
49.71131	0.9691015
48.68672	0.9652635
47.69925	0.9603895
46.6711	0.9550682
45.66648	0.9502324
44.6817	0.9443659
43.65664	0.9390386
42.65854	0.9332981
41.64059	0.9275385
40.64541	0.9228654
39.65099	0.917832
38.64996	0.9134319
37.65862	0.9092335
36.64172	0.9034952
35.63087	0.8993939
34.6252	0.8950834
33.62418	0.8902945
32.63417	0.887628
31.64173	0.8841373
30.64959	0.8803403
29.6697	0.8782314
28.67354	0.8740756
27.68848	0.8696005
26.67976	0.8654572
25.66997	0.859651
24.66074	0.8553246
23.66056	0.8500427
22.65549	0.8458353
21.66553	0.8423982
20.66598	0.8367648
19.6637	0.8341549
18.68464	0.8309509
17.68037	0.8264322
16.68966	0.8238746
15.69136	0.820748
14.70374	0.8163984
13.7109	0.8135839
12.72406	0.8105847
11.74354	0.8059175
10.73051	0.8016254
9.718859	0.7963479
8.703005	0.792613
7.670999	0.787457
6.678925	0.7842852
5.70352	0.7831987
4.716614	0.778984
3.738716	0.7775866
2.733798	0.7752584
1.733266	0.7709872
0.7476901	0.7680666
-0.2490362	0.7639491
-1.220271	0.7615399
-2.206195	0.7578593
-3.179972	0.7539546
-4.153167	0.7512549
-5.148797	0.7460617
-6.159166	0.7430019
-7.157006	0.7404887
-8.165015	0.7361755
-9.180155	0.7320997
-10.1583	0.7290614
-11.17381	0.7247432
-12.16259	0.7216378
-13.13402	0.7195984
-14.14604	0.7151116
-15.15298	0.7123049
-16.14732	0.7100769
-17.17067	0.7061183
-18.15586	0.7039078
-19.15313	0.7009687
-20.15765	0.698405
-21.15953	0.6958766
-22.16181	0.692861
-23.17208	0.6927236
-24.18187	0.6900604
-25.17597	0.6876522
-26.17352	0.6842778
-27.15897	0.6775334
-28.1608	0.6726
-29.15395	0.6695997
-30.16711	0.666039
-31.16771	0.6639662
-32.15631	0.6609831
-33.16043	0.6573675
-34.16405	0.6553524
-35.18911	0.6543119
-36.21961	0.6528377
-37.2392	0.651127
-38.23161	0.6479472
-39.20191	0.6437058
-40.18287	0.6401241
-41.16645	0.6368037
-42.17798	0.6354328
-43.18564	0.632623
-44.17063	0.631075
-45.17406	0.6293586
-46.16589	0.6252127
-47.17437	0.6238558
-48.20562	0.6215938
-49.18559	0.6178087
-50.1781	0.6158017
-51.16404	0.6129845
-52.14469	0.6092923
-53.15647	0.6062379
-54.17359	0.603889
-55.18237	0.6015297
-56.18252	0.5989395
-57.1832	0.5971333
-58.17743	0.5957434
-59.17557	0.5921758
-60.17811	0.5915189
-61.18599	0.5911384
-62.18355	0.5881579
-63.17995	0.5872133
-64.18813	0.583666
-65.18527	0.578113
-66.18916	0.5741985
-67.18211	0.5696537
-68.17395	0.5663096
-69.18446	0.5638465
-70.19273	0.5621148
-71.20485	0.5609767
-72.21603	0.5583681
-73.21639	0.5571396
-74.21043	0.5561504
-75.20664	0.5534845
-76.18066	0.5523866
-77.16166	0.5509218
-78.14882	0.5464364
-79.15771	0.5441785
-80.18024	0.542092
-81.19548	0.5390019
-82.20937	0.5378216
-83.20437	0.5348008
-84.19448	0.5317432
-85.18913	0.528401
-86.19358	0.5248182
-87.19254	0.5232145
-88.23423	0.5203703
-89.22453	0.5186681
-90.1898	0.5166888
-91.19455	0.5119817
-92.15799	0.5089173
-93.15219	0.5059094
-94.19832	0.5030999
-95.18953	0.5024671
-96.18582	0.500949
-97.19343	0.4987158
-98.15822	0.4966239
-99.16355	0.4938467
-100.1568	0.4913252
-101.1505	0.4886566
-102.1427	0.4862624
-103.1164	0.4829805
-104.1231	0.4790893
-105.1368	0.4754185
-106.1493	0.4723497
-107.1725	0.4687248
-108.1718	0.465713
-109.1563	0.4634111
-110.1791	0.4586436
-111.1816	0.4561316
-112.2015	0.4529998
-113.2248	0.4494196
-114.2111	0.448526
-115.207	0.4454741
-116.2113	0.4428573
-117.2013	0.4394529
-118.2004	0.4334303
-119.2137	0.4294168
-120.1993	0.4242392
-121.2029	0.4203634
-122.216	0.4181331
-123.1976	0.4136585
-124.2016	0.4106804
-125.2174	0.4072788
-126.2022	0.4029886
-127.2213	0.3999433
-128.2068	0.3962935
-129.1792	0.3904212
-130.1808	0.3851282
-131.1829	0.3784755
-132.2005	0.3725771
-133.2033	0.3679107
-134.2185	0.3635183
-135.2019	0.3604628
-136.2049	0.3544911
-137.2288	0.3488155
-138.2156	0.3421663
-139.2352	0.3342814
-140.2103	0.3280274
-141.193	0.3223719
-142.2038	0.3148284
-143.1885	0.3083496
-144.2025	0.3022452
-145.208	0.2942511
-146.1924	0.2882413
-147.1891	0.2814366
-148.194	0.2736412
-149.1933	0.2654012
-150.1973	0.2565825
-151.2021	0.2481257
-152.1954	0.2395046
-153.1736	0.2328131
-154.1518	0.2261214
-155.1517	0.2157087
-156.1544	0.2049329
-157.1627	0.1924223
-158.1889	0.1782216
-159.2006	0.1658313
-160.1966	0.154049
-161.2211	0.1418066
-162.2264	0.1304822
-163.2267	0.1184426
-164.205	0.1066963
-165.1748	0.09477507
-166.1697	0.08122224
-167.1483	0.06911112
-168.1646	0.05265675
-169.1864	0.03525182
-170.1757	0.01978747
-171.1888	0.002719379
-172.1938	-0.01167861
-173.1839	-0.02633206
-174.2001	-0.04429788
-175.2057	-0.06411624
-176.1859	-0.08531454
-177.1979	-0.1069805
-178.1853	-0.1267357
-179.1702	-0.1474429
-180.1794	-0.1683287
-181.1692	-0.1911776
-182.1767	-0.2161235
-183.1708	-0.2391914
-184.1852	-0.2640448
-185.2005	-0.2903872
-186.2012	-0.3132641
-187.2153	-0.3412008
-188.2233	-0.3700095
-189.204	-0.3973138
-190.2004	-0.4290534
-191.2003	-0.457217
-192.1764	-0.4851425
-193.1924	-0.5173298
-194.1938	-0.5512112
-195.183	-0.5872943
-196.1846	-0.6238908
-197.1835	-0.6593892
-198.1894	-0.6958902
-199.1897	-0.7328497
-200.1871	-0.7743906
-201.165	-0.814855
-202.1534	-0.8536924
-203.158	-0.897024
-204.169	-0.9363053
-205.1507	-0.9775292
-206.1213	-1.023684
-207.1134	-1.06992
-208.1058	-1.120248
-209.113	-1.173519
-210.1205	-1.225336
-211.132	-1.278541
-212.1229	-1.333373
-213.1588	-1.389194
-214.2115	-1.447393
-215.2016	-1.503637
-216.2055	-1.561983
-217.163	-1.620332
-218.1167	-1.677239
-219.1347	-1.743356
-220.1519	-1.809952
-221.1804	-1.876885
-222.2053	-1.948463
-223.2037	-2.01555
-224.2144	-2.081528
-225.2258	-2.151207
-226.2198	-2.22075
-227.2041	-2.293343
-228.1801	-2.367769
-229.1629	-2.444775
-230.1535	-2.522163
-231.1419	-2.598892
-232.1364	-2.681912
-233.1515	-2.765295
-234.1468	-2.847015
-235.1687	-2.933712
-236.1637	-3.018044
-237.1522	-3.101201
-238.168	-3.192482
-239.1873	-3.283775
-240.1945	-3.376385
-241.1944	-3.471146
-242.1803	-3.562281
-243.1713	-3.653125
-244.1689	-3.744456
-245.1601	-3.83842
-246.1603	-3.936557
-247.1315	-4.033535
-248.1551	-4.134535
-249.1486	-4.235673
-250.1537	-4.332845
-251.1748	-4.438093
-252.1511	-4.541226
-253.1598	-4.643055
-254.1493	-4.747565
-255.1217	-4.84585
-256.1302	-4.942965
-257.1233	-5.045756
-258.1275	-5.151794
-259.1404	-5.263776
-260.1434	-5.37904
-261.1678	-5.491944
-262.177	-5.602945
-263.1874	-5.708821
-264.1889	-5.815969
-265.1723	-5.923523
-266.1604	-6.027493
-267.1487	-6.138011
-268.1476	-6.24568
-269.1355	-6.350449
-270.1389	-6.465261
-271.1394	-6.575804
-272.1474	-6.687026
-273.1734	-6.799896
-274.1895	-6.903489
-275.205	-7.006145
-276.205	-7.107887
-277.1873	-7.211805
-278.1774	-7.319775
-279.1465	-7.424876
-280.1458	-7.53387
-281.1521	-7.638544
-282.1447	-7.734352
-283.1609	-7.838297
-284.1526	-7.937385
-285.15	-8.037174
-286.1522	-8.144512
-287.1543	-8.244797
-288.144	-8.34361
-289.1477	-8.445309
-290.1428	-8.544702
-291.1513	-8.643999
-292.1629	-8.741889
-293.1448	-8.833845
-294.1617	-8.921634
-295.139	-9.005906
-296.131	-9.093929
-297.1426	-9.182357
-298.1133	-9.268914
-299.1414	-9.361612
-300.1441	-9.447811
-301.1337	-9.527273
-302.1481	-9.611152
-303.1357	-9.68795
-304.1197	-9.763235
-305.1177	-9.842016
-306.1039	-9.914219
-307.0798	-9.985011
-308.068	-10.05633
-309.0749	-10.13105
-310.0837	-10.20844
-311.0933	-10.28161
-312.1106	-10.35465
-313.1162	-10.4202
-314.1175	-10.4766
-315.1288	-10.53733
-316.1461	-10.59368
-317.1381	-10.64772
-318.1557	-10.70807
-319.1518	-10.76215
-320.1401	-10.81327
-321.1545	-10.86551
-322.136	-10.91563
-323.1478	-10.96554
-324.1589	-11.01172
-325.1455	-11.0547
-326.1546	-11.09396
-327.1279	-11.1282
-328.1174	-11.16722
-329.1373	-11.20649
-330.1396	-11.23881
-331.1549	-11.27385
-332.1543	-11.30242
-333.1326	-11.32328
-334.1207	-11.34872
-335.1185	-11.37092
-336.1132	-11.39549
-337.1145	-11.42085
-338.1205	-11.44318
-339.0981	-11.46288
-340.1011	-11.47375
-341.109	-11.48211
-342.1212	-11.49439
-343.1404	-11.50424
-344.1494	-11.51898
-345.1449	-11.53036
-346.1429	-11.53253
-347.1409	-11.53767
-348.1334	-11.54011
-349.1407	-11.54051
-350.1328	-11.54472
-351.1466	-11.53647
-352.1391	-11.52789
-353.1301	-11.51698
-354.1111	-11.5007
-355.1183	-11.49079
-356.126	-11.47556
-357.1385	-11.45584
-358.1489	-11.43541
-359.1132	-11.41309
-360.1046	-11.39871
-361.0841	-11.39476
-362.0873	-11.38742
-363.1041	-11.38201
-364.1154	-11.36266
-365.1262	-11.32831
-366.1251	-11.29263
-367.1211	-11.26077
-368.1218	-11.23667
-369.1427	-11.22031
-370.1322	-11.20285
-371.1326	-11.17273
-372.1314	-11.13866
-373.118	-11.10151
-374.127	-11.06767
-375.1417	-11.03477
-376.1393	-10.98987
-377.1393	-10.9434
-378.1522	-10.89274
-379.1509	-10.84566
-380.158	-10.81036
-381.1718	-10.77653
-382.1528	-10.74503
-383.1339	-10.70657
-384.1098	-10.66578
-385.0826	-10.62583
-386.0892	-10.57561
-387.1024	-10.51654
-388.1193	-10.45809
-389.1235	-10.4055
-390.1173	-10.36408
-391.1148	-10.33111
-392.0991	-10.29739
-393.0956	-10.25629
-394.0973	-10.21119
-395.1047	-10.17008
-396.111	-10.11663
-397.1106	-10.05643
-398.118	-10.00171
-399.1108	-9.945601
-400.1089	-9.90013
-401.1073	-9.858356
-402.0915	-9.809021
-403.0785	-9.755722
-404.0694	-9.696854
-405.0509	-9.638488
-406.0544	-9.58129
-407.0483	-9.522654
-408.0526	-9.46829
-409.0681	-9.413961
-410.0562	-9.358469
-411.0604	-9.309665
-412.0689	-9.266269
-413.0705	-9.227791
-414.0977	-9.190666
-415.1087	-9.147417
-416.1168	-9.098398
-417.1285	-9.044704
-418.1158	-8.98899
-419.1029	-8.931522
-420.0926	-8.872672
-421.1011	-8.813513
-422.113	-8.756031
-423.1111	-8.700397
-424.1332	-8.648499
-425.1212	-8.596384
-426.1234	-8.544383
-427.1507	-8.493831
-428.1392	-8.440444
-429.1341	-8.386499
-430.1168	-8.334293
-431.1299	-8.280198
-432.1465	-8.227873
-433.153	-8.177393
-434.1448	-8.126606
-435.1228	-8.077797
-436.1108	-8.028725
-437.1032	-7.980275
-438.1321	-7.932744
-439.1287	-7.883283
-440.133	-7.8346
-441.1396	-7.786315
-442.1294	-7.736271
-443.1442	-7.689805
-444.1434	-7.643695
-445.1401	-7.596873
-446.1552	-7.551405
-447.1347	-7.504325
-448.1198	-7.457724
-449.1457	-7.411398
-450.1316	-7.36661
-451.1411	-7.322177
-452.1516	-7.277455
-453.1232	-7.234889
-454.1164	-7.191286
-455.1109	-7.147187
-456.1045	-7.104726
-457.1104	-7.06142
-458.1106	-7.017584
-459.1205	-6.975085
-460.1213	-6.931399
-461.096	-6.886771
-462.0993	-6.845428
-463.0831	-6.804261
-464.0675	-6.76392
-465.0923	-6.725555
-466.0974	-6.685548
-467.1228	-6.646413
-468.1336	-6.605901
-469.122	-6.565618
-470.12	-6.526549
-471.1112	-6.487276
-472.1259	-6.45018
-473.1409	-6.412838
-474.137	-6.37511
-475.1277	-6.338701
-476.1243	-6.302292
-477.1212	-6.266738
-478.1484	-6.231123
-479.1619	-6.194582
-480.135	-6.158133
-481.1411	-6.122175
-482.1227	-6.08726
-483.1222	-6.052835
-484.1342	-6.019941
-485.1212	-5.986529
-486.1232	-5.953321
