VvsRef	A	VvsRef1	A1	VvsRef2	A2	VvsRef3	A3	VvsRef4	A4	VvsRef5	A5	VvsRef6	A6	VvsRef7	A7	VvsRef8	A8	VvsRef9	A9
Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_100.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_200.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_500.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_1000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_2000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_5000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_10000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_20000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_50000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt	Ru_1mM_F127_100000.DTA-Ciclo-1.txt
-0.463981	-4.74876e-06	-0.463989	-5.9553e-06	-0.463955	-7.71317e-06	-0.463965	-9.88734e-06	-0.464011	-1.41426e-05	-0.464005	-2.28492e-05	-0.464275	-3.51211e-05	-0.464425	-5.35289e-05	-0.469712	-9.78781e-05	-0.464305	-0.000147942
-0.465983	-4.72507e-06	-0.465982	-5.8453e-06	-0.465959	-7.63004e-06	-0.465972	-9.83803e-06	-0.466072	-1.41093e-05	-0.466067	-2.27493e-05	-0.466027	-3.47215e-05	-0.466328	-5.31966e-05	-0.465406	-0.000111228	-0.478823	-0.000141267
-0.467976	-4.7027e-06	-0.467982	-5.90783e-06	-0.467972	-7.69039e-06	-0.467995	-9.80623e-06	-0.468024	-1.40427e-05	-0.46793	-2.2696e-05	-0.46788	-3.49713e-05	-0.467729	-5.25321e-05	-0.463604	-9.78781e-05	-0.482327	-0.000161292
-0.469977	-4.68208e-06	-0.469979	-5.80254e-06	-0.469971	-7.74025e-06	-0.469973	-9.79858e-06	-0.470019	-1.40621e-05	-0.470233	-2.28692e-05	-0.469982	-3.45883e-05	-0.470032	-5.35289e-05	-0.479424	-9.78781e-05	-0.467008	-0.000171305
-0.471972	-4.66337e-06	-0.471969	-5.86905e-06	-0.471961	-7.72074e-06	-0.471938	-9.85539e-06	-0.472038	-1.39789e-05	-0.471855	-2.26627e-05	-0.471985	-3.42553e-05	-0.472035	-5.28644e-05	-0.470312	-0.000101216	-0.455994	-0.000147942
-0.473973	-4.64401e-06	-0.473983	-5.76515e-06	-0.473988	-7.61038e-06	-0.473953	-9.7972e-06	-0.474049	-1.40149e-05	-0.473857	-2.26227e-05	-0.474388	-3.45217e-05	-0.474538	-5.31966e-05	-0.470613	-0.000111228	-0.478222	-0.000134591
-0.475979	-4.62824e-06	-0.475996	-5.83735e-06	-0.475974	-7.5376e-06	-0.475976	-9.804e-06	-0.476026	-1.39955e-05	-0.47604	-2.26294e-05	-0.47584	-3.45383e-05	-0.47594	-5.18676e-05	-0.472615	-0.000101216	-0.477121	-0.000147942
-0.477961	-4.61234e-06	-0.47798	-5.73943e-06	-0.477987	-7.61476e-06	-0.477983	-9.79497e-06	-0.478062	-1.40149e-05	-0.477842	-2.23896e-05	-0.477992	-3.41887e-05	-0.478243	-5.31966e-05	-0.478423	-9.78781e-05	-0.483429	-0.000151279
-0.47997	-4.59861e-06	-0.479981	-5.81468e-06	-0.479979	-7.67518e-06	-0.47996	-9.75955e-06	-0.480015	-1.39483e-05	-0.479985	-2.22165e-05	-0.479845	-3.35559e-05	-0.480045	-5.18676e-05	-0.479424	-0.000101216	-0.480225	-0.000141267
-0.481967	-4.58619e-06	-0.481979	-5.71884e-06	-0.481969	-7.66963e-06	-0.481988	-9.68483e-06	-0.482075	-1.40177e-05	-0.482007	-2.2383e-05	-0.482148	-3.35559e-05	-0.482148	-5.18676e-05	-0.48453	-0.000114566	-0.485932	-0.000147942
-0.48398	-4.57554e-06	-0.483989	-5.79676e-06	-0.48398	-7.57066e-06	-0.483969	-9.7165e-06	-0.484053	-1.39761e-05	-0.48403	-2.21299e-05	-0.48405	-3.34061e-05	-0.48415	-5.21999e-05	-0.479123	-9.78781e-05	-0.498548	-0.000154617
-0.485963	-4.56586e-06	-0.485975	-5.70365e-06	-0.485972	-7.5076e-06	-0.485964	-9.69608e-06	-0.48603	-1.39456e-05	-0.486173	-2.22897e-05	-0.486153	-3.34227e-05	-0.486253	-5.12031e-05	-0.483629	-9.12029e-05	-0.482528	-0.000171305
-0.487995	-4.55925e-06	-0.48799	-5.78907e-06	-0.487972	-7.59886e-06	-0.487991	-9.69427e-06	-0.488033	-1.39705e-05	-0.488055	-2.21698e-05	-0.488455	-3.38556e-05	-0.487554	-5.12031e-05	-0.490638	-9.12029e-05	-0.472315	-0.000144604
-0.489986	-4.55284e-06	-0.489982	-5.70001e-06	-0.489996	-7.67365e-06	-0.489981	-9.72302e-06	-0.490035	-1.39095e-05	-0.489977	-2.20433e-05	-0.490358	-3.34394e-05	-0.490057	-5.15354e-05	-0.501952	-0.000117904	-0.490738	-0.000134591
-0.491999	-4.54699e-06	-0.491977	-5.78393e-06	-0.491994	-7.68428e-06	-0.491988	-9.80123e-06	-0.492038	-1.39789e-05	-0.49206	-2.19234e-05	-0.49186	-3.35726e-05	-0.492661	-5.08709e-05	-0.481526	-0.000104553	-0.490438	-0.000141267
-0.493993	-4.54386e-06	-0.49398	-5.70265e-06	-0.494001	-7.60087e-06	-0.493978	-9.78011e-06	-0.494066	-1.38928e-05	-0.494143	-2.20633e-05	-0.493912	-3.30064e-05	-0.494363	-5.02064e-05	-0.493441	-9.78781e-05	-0.501552	-0.000141267
-0.495981	-4.54192e-06	-0.495981	-5.79365e-06	-0.495993	-7.55628e-06	-0.495989	-9.82886e-06	-0.49606	-1.39123e-05	-0.495985	-2.20899e-05	-0.495815	-3.33228e-05	-0.495665	-5.05387e-05	-0.510263	-9.12029e-05	-0.498047	-0.000144604
-0.497972	-4.54021e-06	-0.497965	-5.71659e-06	-0.497985	-7.66101e-06	-0.497958	-9.85359e-06	-0.497987	-1.3879e-05	-0.498088	-2.20366e-05	-0.498368	-3.32395e-05	-0.497767	-5.12031e-05	-0.502553	-9.78781e-05	-0.503554	-0.000147942
-0.499999	-4.54102e-06	-0.5	-5.80954e-06	-0.499992	-7.74262e-06	-0.499985	-9.85984e-06	-0.500015	-1.39622e-05	-0.50011	-2.17569e-05	-0.49997	-3.279e-05	-0.50007	-5.08709e-05	-0.504355	-0.000107891	-0.514067	-0.000167967
-0.501998	-4.54316e-06	-0.502003	-5.73782e-06	-0.501998	-7.77158e-06	-0.502001	-9.82845e-06	-0.502051	-1.39178e-05	-0.502012	-2.19833e-05	-0.502423	-3.3123e-05	-0.502473	-5.05387e-05	-0.486733	-0.000101216	-0.504956	-0.000171305
-0.503985	-4.54677e-06	-0.503989	-5.83424e-06	-0.503974	-7.70803e-06	-0.50397	-9.89373e-06	-0.504061	-1.39594e-05	-0.504015	-2.197e-05	-0.504025	-3.3073e-05	-0.504175	-4.95419e-05	-0.501051	-9.45405e-05	-0.490037	-0.000157954
-0.505995	-4.55069e-06	-0.50598	-5.76548e-06	-0.505985	-7.6831e-06	-0.505997	-9.91512e-06	-0.506047	-1.40149e-05	-0.505957	-2.20166e-05	-0.505877	-3.26401e-05	-0.505877	-4.98742e-05	-0.513767	-9.78781e-05	-0.496846	-0.000137929
-0.50799	-4.55666e-06	-0.507982	-5.86527e-06	-0.507987	-7.79526e-06	-0.507983	-9.95762e-06	-0.508058	-1.40177e-05	-0.50794	-2.18368e-05	-0.50808	-3.28399e-05	-0.50768	-4.95419e-05	-0.514768	-0.000111228	-0.517972	-0.000144604
-0.509981	-4.56368e-06	-0.509988	-5.80051e-06	-0.509981	-7.89832e-06	-0.509965	-1.00208e-05	-0.510077	-1.41232e-05	-0.510083	-2.18635e-05	-0.509882	-3.24736e-05	-0.510583	-5.05387e-05	-0.495244	-9.78781e-05	-0.506458	-0.000144604
-0.511984	-4.57255e-06	-0.51198	-5.90416e-06	-0.511963	-7.94506e-06	-0.511963	-1.0144e-05	-0.51203	-1.41176e-05	-0.512105	-2.19101e-05	-0.512235	-3.24736e-05	-0.511685	-4.88774e-05	-0.50856	-9.12029e-05	-0.522178	-0.000144604
-0.513981	-4.57983e-06	-0.513991	-5.8451e-06	-0.51397	-7.89554e-06	-0.513982	-1.01686e-05	-0.514049	-1.42592e-05	-0.514068	-2.17968e-05	-0.514188	-3.24736e-05	-0.514188	-4.98742e-05	-0.519775	-9.45405e-05	-0.516771	-0.000137929
-0.516001	-4.59052e-06	-0.516002	-5.95052e-06	-0.515997	-7.89006e-06	-0.516006	-1.02521e-05	-0.516026	-1.4323e-05	-0.51593	-2.18568e-05	-0.51584	-3.22405e-05	-0.516391	-4.95419e-05	-0.522278	-0.000107891	-0.519875	-0.000141267
-0.518	-4.60028e-06	-0.518008	-5.89519e-06	-0.517981	-8.01402e-06	-0.517996	-1.03238e-05	-0.518062	-1.44423e-05	-0.518073	-2.21832e-05	-0.518193	-3.24236e-05	-0.518193	-4.88774e-05	-0.513667	-0.000107891	-0.533592	-0.000154617
-0.519997	-4.61172e-06	-0.520009	-6.00303e-06	-0.520009	-8.13584e-06	-0.519994	-1.03765e-05	-0.520048	-1.44867e-05	-0.520075	-2.21632e-05	-0.519895	-3.27567e-05	-0.520195	-4.92097e-05	-0.509362	-0.000104553	-0.518974	-0.00016463
-0.521982	-4.62169e-06	-0.521984	-5.94941e-06	-0.521999	-8.19987e-06	-0.52198	-1.0395e-05	-0.522034	-1.46671e-05	-0.522078	-2.21632e-05	-0.522148	-3.274e-05	-0.522598	-4.88774e-05	-0.52428	-7.78526e-05	-0.507259	-0.000147942
-0.523993	-4.63456e-06	-0.523997	-6.05584e-06	-0.523978	-8.16528e-06	-0.523978	-1.05113e-05	-0.524045	-1.47171e-05	-0.52408	-2.20899e-05	-0.524	-3.25568e-05	-0.5239	-4.85452e-05	-0.535394	-0.000101216	-0.529387	-0.000134591
-0.526003	-4.64532e-06	-0.526005	-6.0047e-06	-0.52602	-8.1691e-06	-0.52601	-1.05775e-05	-0.526089	-1.48309e-05	-0.526003	-2.23563e-05	-0.525752	-3.27733e-05	-0.526003	-4.88774e-05	-0.517472	-9.45405e-05	-0.526283	-0.000137929
-0.528014	-4.65826e-06	-0.528004	-6.11254e-06	-0.528012	-8.30467e-06	-0.528004	-1.06557e-05	-0.528067	-1.49391e-05	-0.528045	-2.24429e-05	-0.527955	-3.25735e-05	-0.528205	-4.88774e-05	-0.518173	-9.45405e-05	-0.538298	-0.000144604
-0.530007	-4.6692e-06	-0.530017	-6.06106e-06	-0.529992	-8.4346e-06	-0.530011	-1.07643e-05	-0.530061	-1.49863e-05	-0.530048	-2.24429e-05	-0.530258	-3.25069e-05	-0.530308	-4.88774e-05	-0.529687	-8.45278e-05	-0.535094	-0.000134591
-0.532014	-4.68129e-06	-0.532011	-6.16618e-06	-0.531992	-8.51065e-06	-0.532017	-1.09202e-05	-0.53208	-1.51555e-05	-0.53191	-2.25828e-05	-0.532361	-3.26068e-05	-0.532511	-4.85452e-05	-0.537397	-9.45405e-05	-0.534293	-0.000137929
-0.533993	-4.69248e-06	-0.533999	-6.11587e-06	-0.533987	-8.48822e-06	-0.53397	-1.09832e-05	-0.534091	-1.51972e-05	-0.534153	-2.2656e-05	-0.534213	-3.28066e-05	-0.533812	-4.88774e-05	-0.534994	-8.78654e-05	-0.545907	-0.000144604
-0.535991	-4.70318e-06	-0.535993	-6.22257e-06	-0.535993	-8.50121e-06	-0.536002	-1.1102e-05	-0.536035	-1.53221e-05	-0.536035	-2.28625e-05	-0.536215	-3.29232e-05	-0.535915	-4.85452e-05	-0.531089	-9.78781e-05	-0.540501	-0.000157954
-0.538001	-4.71375e-06	-0.537998	-6.17001e-06	-0.537992	-8.63747e-06	-0.537967	-1.12206e-05	-0.538063	-1.54136e-05	-0.538038	-2.29291e-05	-0.537918	-3.29898e-05	-0.538118	-4.85452e-05	-0.533592	-9.12029e-05	-0.521477	-0.000144604
-0.540019	-4.72291e-06	-0.540002	-6.27324e-06	-0.540021	-8.76935e-06	-0.539994	-1.13133e-05	-0.540057	-1.5594e-05	-0.54	-2.3049e-05	-0.53992	-3.29232e-05	-0.540421	-4.8213e-05	-0.550213	-9.12029e-05	-0.546108	-0.000131254
-0.542014	-4.73119e-06	-0.542005	-6.21757e-06	-0.541997	-8.84547e-06	-0.541997	-1.13681e-05	-0.542059	-1.56468e-05	-0.542123	-2.32155e-05	-0.542123	-3.30064e-05	-0.542123	-4.88774e-05	-0.549011	-9.78781e-05	-0.546208	-0.000137929
-0.544005	-4.73964e-06	-0.544005	-6.32027e-06	-0.544003	-8.82442e-06	-0.543987	-1.15093e-05	-0.544087	-1.58105e-05	-0.544085	-2.33887e-05	-0.544226	-3.3123e-05	-0.544526	-4.85452e-05	-0.537096	-9.45405e-05	-0.530288	-0.000134591
-0.546003	-4.74454e-06	-0.54601	-6.26418e-06	-0.546008	-8.82963e-06	-0.545968	-1.16009e-05	-0.546106	-1.59715e-05	-0.546068	-2.34287e-05	-0.546078	-3.32229e-05	-0.545928	-4.8213e-05	-0.54831	-9.12029e-05	-0.551915	-0.000137929
-0.547997	-4.74911e-06	-0.548009	-6.36108e-06	-0.547994	-8.96165e-06	-0.547983	-1.17004e-05	-0.548033	-1.60575e-05	-0.548131	-2.34819e-05	-0.548131	-3.37724e-05	-0.54793	-4.92097e-05	-0.556821	-0.000101216	-0.547509	-0.000127916
-0.549995	-4.75319e-06	-0.550001	-6.29885e-06	-0.550015	-9.08389e-06	-0.549994	-1.1823e-05	-0.550078	-1.62629e-05	-0.550113	-2.39415e-05	-0.550133	-3.3506e-05	-0.549933	-4.85452e-05	-0.552015	-8.78654e-05	-0.560326	-0.000131254
-0.552022	-4.75382e-06	-0.552022	-6.39497e-06	-0.552015	-9.14986e-06	-0.552005	-1.19825e-05	-0.552097	-1.63628e-05	-0.552136	-2.40681e-05	-0.552035	-3.35393e-05	-0.552236	-4.78807e-05	-0.551915	-9.45405e-05	-0.567535	-0.000151279
-0.554009	-4.75475e-06	-0.554016	-6.32897e-06	-0.554006	-9.1168e-06	-0.553983	-1.20583e-05	-0.554083	-1.66014e-05	-0.553998	-2.40015e-05	-0.554038	-3.36392e-05	-0.554138	-4.85452e-05	-0.551715	-9.12029e-05	-0.54781	-0.000154617
-0.556015	-4.75269e-06	-0.556011	-6.42156e-06	-0.556016	-9.11055e-06	-0.555998	-1.21843e-05	-0.556068	-1.67374e-05	-0.556201	-2.43744e-05	-0.556141	-3.37557e-05	-0.55604	-4.8213e-05	-0.558123	-8.78654e-05	-0.543204	-0.000144604
-0.558005	-4.74934e-06	-0.557999	-6.34944e-06	-0.557998	-9.22348e-06	-0.557996	-1.23008e-05	-0.558038	-1.69317e-05	-0.558023	-2.45276e-05	-0.558143	-3.40221e-05	-0.558443	-4.88774e-05	-0.567535	-8.78654e-05	-0.567034	-0.000117904
-0.559999	-4.74409e-06	-0.560004	-6.439e-06	-0.560021	-9.33592e-06	-0.559982	-1.23879e-05	-0.560082	-1.70566e-05	-0.559865	-2.4521e-05	-0.560196	-3.41054e-05	-0.560045	-4.78807e-05	-0.565332	-9.45405e-05	-0.564531	-0.000134591
-0.561993	-4.73734e-06	-0.561993	-6.35808e-06	-0.561999	-9.38634e-06	-0.561993	-1.24404e-05	-0.562051	-1.72702e-05	-0.561888	-2.51004e-05	-0.562048	-3.43552e-05	-0.562449	-4.92097e-05	-0.557622	-9.12029e-05	-0.557222	-0.000144604
-0.564011	-4.7289e-06	-0.564008	-6.44592e-06	-0.564018	-9.33098e-06	-0.563987	-1.25543e-05	-0.564079	-1.74062e-05	-0.564451	-2.53202e-05	-0.564151	-3.46715e-05	-0.564251	-4.8213e-05	-0.570238	-8.78654e-05	-0.570338	-0.000127916
-0.566004	-4.72031e-06	-0.565997	-6.36052e-06	-0.566006	-9.30682e-06	-0.565989	-1.26243e-05	-0.566089	-1.75561e-05	-0.566213	-2.49939e-05	-0.566003	-3.46382e-05	-0.566153	-4.88774e-05	-0.572941	-0.000101216	-0.569237	-0.000124579
-0.568036	-4.70906e-06	-0.56802	-6.44031e-06	-0.568023	-9.4046e-06	-0.568054	-1.26924e-05	-0.568109	-1.77087e-05	-0.568036	-2.49939e-05	-0.567955	-3.49713e-05	-0.568256	-4.88774e-05	-0.559424	-9.45405e-05	-0.570438	-0.000121241
-0.570024	-4.69688e-06	-0.570021	-6.3485e-06	-0.570034	-9.4969e-06	-0.570024	-1.27871e-05	-0.570086	-1.78114e-05	-0.570138	-2.51537e-05	-0.570058	-3.47548e-05	-0.570058	-4.92097e-05	-0.576145	-8.78654e-05	-0.587159	-0.000127916
-0.572034	-4.6837e-06	-0.572015	-6.42472e-06	-0.572045	-9.52079e-06	-0.572034	-1.29118e-05	-0.572105	-1.80251e-05	-0.57176	-2.58464e-05	-0.572211	-3.51045e-05	-0.57196	-4.88774e-05	-0.570038	-9.12029e-05	-0.578348	-0.000147942
-0.574009	-4.66865e-06	-0.574024	-6.32683e-06	-0.574022	-9.44759e-06	-0.574008	-1.29475e-05	-0.574083	-1.80723e-05	-0.573783	-2.60396e-05	-0.574363	-3.53875e-05	-0.574263	-4.92097e-05	-0.576546	-8.45278e-05	-0.557122	-0.000137929
-0.576008	-4.65367e-06	-0.575999	-6.40272e-06	-0.576006	-9.4021e-06	-0.576031	-1.30245e-05	-0.57606	-1.82055e-05	-0.575965	-2.60329e-05	-0.576166	-3.5604e-05	-0.576066	-4.92097e-05	-0.583455	-8.78654e-05	-0.580651	-0.000124579
-0.578014	-4.63837e-06	-0.578033	-6.29708e-06	-0.578007	-9.48405e-06	-0.578025	-1.3101e-05	-0.57808	-1.82971e-05	-0.578308	-2.6306e-05	-0.578068	-3.60536e-05	-0.578168	-4.95419e-05	-0.577848	-9.45405e-05	-0.584055	-0.000131254
-0.580033	-4.62184e-06	-0.580026	-6.36569e-06	-0.580009	-9.55232e-06	-0.580011	-1.31346e-05	-0.58009	-1.84664e-05	-0.580191	-2.66457e-05	-0.580021	-3.5654e-05	-0.580171	-4.95419e-05	-0.582253	-8.78654e-05	-0.575144	-0.000134591
-0.582021	-4.60495e-06	-0.582014	-6.25485e-06	-0.582001	-9.55836e-06	-0.582018	-1.31383e-05	-0.58206	-1.85135e-05	-0.581993	-2.65524e-05	-0.581673	-3.5987e-05	-0.582173	-4.98742e-05	-0.585657	-8.78654e-05	-0.582053	-0.000127916
-0.584024	-4.58793e-06	-0.584031	-6.32274e-06	-0.58401	-9.46426e-06	-0.584016	-1.3187e-05	-0.58412	-1.86356e-05	-0.584116	-2.69254e-05	-0.584226	-3.62867e-05	-0.584276	-4.92097e-05	-0.580751	-8.78654e-05	-0.586559	-0.000134591
-0.58602	-4.57042e-06	-0.586021	-6.20612e-06	-0.586023	-9.40189e-06	-0.586023	-1.31991e-05	-0.586056	-1.873e-05	-0.586078	-2.71385e-05	-0.585928	-3.632e-05	-0.586278	-4.98742e-05	-0.594268	-7.78526e-05	-0.603079	-0.000131254
-0.588015	-4.55331e-06	-0.588005	-6.2733e-06	-0.588019	-9.46231e-06	-0.588017	-1.32058e-05	-0.588075	-1.88271e-05	-0.588121	-2.71585e-05	-0.588031	-3.65531e-05	-0.588081	-4.98742e-05	-0.58746	-9.78781e-05	-0.598774	-0.000147942
-0.590025	-4.53618e-06	-0.590036	-6.15357e-06	-0.590026	-9.51079e-06	-0.590024	-1.32428e-05	-0.590086	-1.89825e-05	-0.590123	-2.73117e-05	-0.590083	-3.71026e-05	-0.590384	-5.02064e-05	-0.588761	-9.45405e-05	-0.572341	-0.000131254
-0.592015	-4.51754e-06	-0.592015	-6.21938e-06	-0.592016	-9.49787e-06	-0.591997	-1.33037e-05	-0.592064	-1.90186e-05	-0.592146	-2.74449e-05	-0.591986	-3.69861e-05	-0.592086	-4.98742e-05	-0.591164	-8.45278e-05	-0.58806	-0.000124579
-0.594032	-4.5014e-06	-0.594038	-6.09795e-06	-0.59402	-9.38515e-06	-0.594008	-1.32909e-05	-0.594083	-1.91824e-05	-0.594048	-2.77979e-05	-0.593938	-3.71193e-05	-0.594389	-5.05387e-05	-0.605783	-9.45405e-05	-0.61189	-0.000127916
-0.596034	-4.48342e-06	-0.596038	-6.16643e-06	-0.596021	-9.298e-06	-0.596023	-1.3307e-05	-0.596085	-1.9249e-05	-0.596111	-2.78312e-05	-0.595991	-3.68029e-05	-0.596091	-4.98742e-05	-0.589062	-9.78781e-05	-0.591665	-0.000137929
-0.598026	-4.46687e-06	-0.598027	-6.04059e-06	-0.598021	-9.34515e-06	-0.598	-1.33158e-05	-0.598088	-1.93683e-05	-0.598193	-2.80777e-05	-0.597943	-3.72192e-05	-0.598193	-5.12031e-05	-0.597572	-8.78654e-05	-0.59527	-0.000131254
-0.600018	-4.45031e-06	-0.600027	-6.10787e-06	-0.600024	-9.37717e-06	-0.60002	-1.32921e-05	-0.600091	-1.93877e-05	-0.600096	-2.78912e-05	-0.600196	-3.70693e-05	-0.600096	-5.05387e-05	-0.59597	-8.45278e-05	-0.605883	-0.000121241
