Tension	Intensidad
mv	uA
Au	Control
605.9652	4.362805
606.9905	4.360498
608.0115	4.354787
609.0127	4.347415
610.0366	4.343142
611.0397	4.337681
612.0225	4.333022
613.0264	4.327965
613.9953	4.32045
614.9679	4.315376
615.9783	4.311545
616.9706	4.309373
617.976	4.30871
618.9882	4.304908
619.9851	4.301288
620.9743	4.295384
621.9624	4.288271
622.9585	4.284853
623.9464	4.279111
624.9485	4.274124
625.9605	4.271565
626.9397	4.267392
627.9458	4.265125
628.949	4.263157
629.9514	4.259289
630.9624	4.25569
631.9512	4.251058
632.942	4.246044
633.9465	4.241238
634.9486	4.234926
635.9555	4.23144
636.9664	4.228713
637.9484	4.225796
638.9642	4.224366
639.9766	4.220144
640.955	4.215636
641.9739	4.213663
642.9491	4.212111
643.9086	4.211003
644.922	4.207401
645.9126	4.201173
646.9346	4.196634
647.9674	4.19254
648.9768	4.191265
649.9745	4.190163
650.9567	4.186266
651.9435	4.182018
652.9409	4.176916
653.9418	4.173861
654.9308	4.171794
655.9421	4.168708
656.9453	4.165389
657.9537	4.161664
658.9705	4.156751
659.9662	4.154541
660.9736	4.152997
661.98	4.148818
662.9834	4.14649
663.9733	4.143195
664.9576	4.139721
665.9354	4.137756
666.9279	4.135399
667.9347	4.132479
668.9326	4.128374
669.9335	4.125242
670.932	4.121366
671.9357	4.117842
672.9349	4.116336
673.9391	4.114635
674.936	4.112783
675.9416	4.112173
676.9449	4.110656
677.9448	4.108088
678.9323	4.10605
679.9366	4.102974
680.9343	4.099813
681.9445	4.0963
682.9645	4.092913
683.9604	4.089705
684.9622	4.087594
685.9452	4.086651
