Tension	Intensidad
mV	uA
SOlucion	Fe
444.9252	3.294323
445.9149	3.282907
446.9147	3.270847
447.9241	3.258475
448.9205	3.244455
449.9421	3.233138
450.9381	3.222293
451.9279	3.211275
452.9284	3.202054
453.9244	3.189208
454.9359	3.177308
455.9325	3.165384
456.9391	3.152661
457.9688	3.141824
458.9709	3.130196
459.9608	3.118845
460.9418	3.108573
461.894	3.098707
462.888	3.091702
463.9019	3.081839
464.8968	3.071014
465.9186	3.060081
466.9164	3.046088
467.9008	3.036316
468.9236	3.028555
469.9339	3.018365
470.9467	3.008355
471.9622	2.997352
472.9449	2.984687
473.9291	2.975263
474.9052	2.96823
475.9109	2.961309
476.913	2.953878
477.8917	2.945019
478.9163	2.934839
479.9049	2.92361
480.9211	2.913839
481.9533	2.906053
482.9319	2.896624
483.9195	2.888635
484.8941	2.882047
485.8719	2.871871
486.8639	2.863407
487.8736	2.856277
488.8945	2.84614
489.8933	2.839057
490.8976	2.831839
491.8966	2.824409
492.8874	2.818212
493.8962	2.81071
494.9197	2.805106
495.926	2.796727
496.9163	2.788411
497.9242	2.781334
498.9257	2.771015
499.9116	2.764886
500.9286	2.759652
501.908	2.752129
502.9135	2.746124
503.9272	2.73725
504.9186	2.728481
505.9448	2.722348
506.9309	2.715305
507.9473	2.710844
508.9785	2.704578
509.9736	2.697081
510.9756	2.691277
511.9708	2.684393
512.9431	2.680193
513.9361	2.675785
514.9146	2.669636
515.9054	2.662536
516.9281	2.654156
517.9226	2.64582
518.9481	2.640111
519.9536	2.633758
520.9379	2.627741
521.9359	2.621318
522.9171	2.614347
523.8923	2.609803
524.8915	2.606696
525.9091	2.603456
526.9283	2.600455
527.9454	2.594693
528.9259	2.586856
529.9114	2.580565
530.8865	2.573046
531.8839	2.569124
532.9124	2.565011
533.9238	2.560165
534.9267	2.556992
535.9161	2.551734
536.8974	2.546592
537.8755	2.54261
538.8898	2.536983
539.8863	2.532339
540.868	2.528581
541.8738	2.523487
542.8452	2.520188
543.8457	2.515436
544.8632	2.511495
