-322.3076	-1.304334	-222.3692	1.395785	-322.2716	-1.607504	-222.3665	1.317597
-321.3254	-1.298161	-221.3503	1.465349	-321.2885	-1.600104	-221.3429	1.386366
-320.3386	-1.292955	-220.3207	1.525455	-320.2982	-1.592045	-220.3127	1.447063
-319.3436	-1.288519	-219.2867	1.588561	-319.312	-1.585315	-219.2881	1.509146
-318.3352	-1.281647	-218.2777	1.651127	-318.3058	-1.578237	-218.2864	1.571037
-317.3343	-1.27501	-217.295	1.704126	-317.2756	-1.569725	-217.2837	1.62397
-316.3291	-1.270236	-216.3072	1.765795	-316.2784	-1.564365	-216.2877	1.685237
-315.3189	-1.262969	-215.3139	1.830066	-315.2941	-1.557776	-215.289	1.748883
-314.3239	-1.256332	-214.3266	1.892166	-314.2785	-1.548566	-214.2876	1.80872
-313.296	-1.250669	-213.3316	1.957551	-313.2875	-1.541776	-213.3021	1.87481
-312.2906	-1.241554	-212.3253	2.021067	-312.2916	-1.532787	-212.3074	1.939644
-311.294	-1.232908	-211.3248	2.085816	-311.2684	-1.524085	-211.3081	2.005137
-310.2775	-1.225001	-210.2884	2.151698	-310.2668	-1.516357	-210.2996	2.071694
