Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 1 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Ciclado - 20 ciclos 2 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 1 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 2 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 3 - 0.315mM	Adsorbido 4 - 0.315mM	Adsorbido 4 - 0.315mM	Ru 0.315mM - Au Desnudo	Ru 0.315mM - Au Desnudo
-452.712	-0.676768	-452.752	-0.646563	-452.72	-1.078368	-452.7026	-0.076014	-452.6963	0.197773	-452.6878	0.039703	-452.7361	-0.779726
-451.6998	-0.670983	-451.7325	-0.637241	-451.6951	-1.054123	-451.6887	-0.057769	-451.6842	0.210115	-451.6973	0.055866	-451.7266	-0.775448
-450.6993	-0.666221	-450.7281	-0.628954	-450.6664	-1.030569	-450.6946	-0.039205	-450.6877	0.221541	-450.6971	0.072305	-450.7276	-0.77141
-449.7119	-0.661306	-449.7258	-0.620517	-449.6531	-1.00834	-449.6879	-0.021306	-449.6934	0.232284	-449.7193	0.086915	-449.7449	-0.767716
-448.7119	-0.655384	-448.7275	-0.611355	-448.6497	-0.985646	-448.705	-9.62E-4	-448.6906	0.244456	-448.7253	0.104136	-448.7431	-0.764591
-447.7397	-0.650604	-447.7483	-0.603676	-447.6852	-0.963223	-447.6969	0.019363	-447.6989	0.254945	-447.7279	0.120836	-447.7658	-0.761415
-446.75	-0.644389	-446.7573	-0.594778	-446.6814	-0.938657	-446.6925	0.041337	-446.6931	0.268765	-446.7064	0.138483	-446.7814	-0.759265
-445.7401	-0.63851	-445.7389	-0.584695	-445.6855	-0.912185	-445.6959	0.065439	-445.6687	0.285247	-445.6898	0.15922	-445.7732	-0.756528
-444.7523	-0.634551	-444.7356	-0.576502	-444.6823	-0.887807	-444.6679	0.086089	-444.6596	0.299643	-444.6886	0.17617	-444.7805	-0.754314
-443.7466	-0.63021	-443.7254	-0.567335	-443.6631	-0.862885	-443.6833	0.106675	-443.6646	0.315413	-443.7007	0.194531	-443.7619	-0.75305
-442.7359	-0.625707	-442.7183	-0.558157	-442.6711	-0.837267	-442.6701	0.127472	-442.6747	0.331136	-442.7248	0.213439	-442.7683	-0.749379
-441.748	-0.621667	-441.7433	-0.55081	-441.6797	-0.813304	-441.6801	0.14733	-441.6963	0.343293	-441.7256	0.229913	-441.7739	-0.746265
-440.7534	-0.616235	-440.7242	-0.541361	-440.6754	-0.785496	-440.6895	0.171836	-440.7056	0.358494	-440.7191	0.251132	-440.7668	-0.741953
-439.7555	-0.610759	-439.7116	-0.531421	-439.6703	-0.757122	-439.6989	0.198232	-439.7188	0.375968	-439.6997	0.272031	-439.7518	-0.738028
-438.7561	-0.606012	-438.7007	-0.522599	-438.665	-0.730835	-438.6903	0.224104	-438.7061	0.392007	-438.6889	0.292922	-438.7273	-0.734748
-437.7687	-0.600789	-437.7016	-0.512867	-437.6534	-0.702489	-437.6771	0.252319	-437.6983	0.410537	-437.6767	0.316362	-437.7237	-0.731485
-436.7645	-0.596751	-436.7047	-0.503818	-436.6549	-0.675221	-436.694	0.27848	-436.7005	0.428083	-436.689	0.338039	-436.737	-0.729453
-435.7615	-0.592622	-435.7322	-0.494629	-435.6645	-0.646738	-435.6868	0.304004	-435.6797	0.443768	-435.6924	0.360111	-435.7614	-0.726077
-434.7674	-0.588256	-434.7481	-0.485768	-434.6767	-0.615707	-434.6991	0.331382	-434.71	0.460666	-434.6916	0.383757	-434.7762	-0.723696
-433.7486	-0.58409	-433.7593	-0.476424	-433.6871	-0.584469	-433.705	0.358085	-433.7345	0.478392	-433.6975	0.406572	-433.7793	-0.721669
-432.7263	-0.578587	-432.7524	-0.466868	-432.6879	-0.551833	-432.6846	0.386992	-432.7457	0.498775	-432.6884	0.431414	-432.7759	-0.718571
-431.7196	-0.574263	-431.7583	-0.458212	-431.6839	-0.520374	-431.6862	0.415308	-431.7472	0.517608	-431.7029	0.455272	-431.7643	-0.715419
-430.7201	-0.569115	-430.7527	-0.448748	-430.6763	-0.488901	-430.7092	0.444327	-430.7369	0.537645	-430.7038	0.479154	-430.7683	-0.712735
-429.7157	-0.5641	-429.7282	-0.439157	-429.6758	-0.454849	-429.7101	0.476645	-429.7173	0.55983	-429.7109	0.506493	-429.7647	-0.708555
-428.7292	-0.559655	-428.7623	-0.43029	-428.6748	-0.422537	-428.7356	0.506749	-428.7181	0.579598	-428.7346	0.531634	-428.7604	-0.705017
-427.7334	-0.554587	-427.7523	-0.420632	-427.6917	-0.387055	-427.7529	0.542393	-427.7228	0.604254	-427.7144	0.562317	-427.7833	-0.702365
-426.7318	-0.55016	-426.7422	-0.409205	-426.6816	-0.347951	-426.7297	0.58014	-426.7053	0.631969	-426.6976	0.596234	-426.7647	-0.697443
-425.7578	-0.54581	-425.7516	-0.399767	-425.6787	-0.31104	-425.7148	0.6147	-425.691	0.657272	-425.7104	0.626437	-425.7573	-0.696024
-424.751	-0.540913	-424.7196	-0.389502	-424.6789	-0.270451	-424.6925	0.65235	-424.6845	0.684589	-424.6994	0.65968	-424.7639	-0.69297
-423.7574	-0.536073	-423.7131	-0.379271	-423.6652	-0.229629	-423.6707	0.688253	-423.6925	0.711269	-423.6973	0.691558	-423.7582	-0.69069
-422.7561	-0.531202	-422.7152	-0.370465	-422.6778	-0.190965	-422.6779	0.722159	-422.7054	0.73469	-422.7021	0.720868	-422.7837	-0.688354
-421.7479	-0.526464	-421.7087	-0.359084	-421.6737	-0.148626	-421.7002	0.760968	-421.7245	0.760402	-421.6738	0.755187	-421.8065	-0.684165
-420.7618	-0.522109	-420.7083	-0.34812	-420.6682	-0.106744	-420.7125	0.801143	-420.7127	0.787229	-420.6654	0.790129	-420.7966	-0.681264
-419.7502	-0.517697	-419.6915	-0.336786	-419.6662	-0.063731	-419.7188	0.842515	-419.7194	0.815921	-419.668	0.826067	-419.7686	-0.675894
-418.7561	-0.513896	-418.6815	-0.325689	-418.6777	-0.020864	-418.7072	0.884927	-418.7309	0.846151	-418.6833	0.862459	-418.7463	-0.672351
-417.7388	-0.509488	-417.6767	-0.315237	-417.6761	0.022175	-417.6912	0.927127	-417.712	0.878006	-417.7122	0.899838	-417.7375	-0.668474
-416.7453	-0.505266	-416.6759	-0.303897	-416.6794	0.068432	-416.6824	0.971557	-416.7129	0.912414	-416.6958	0.938814	-416.7377	-0.664638
-415.7456	-0.501288	-415.6963	-0.292415	-415.692	0.114586	-415.6892	1.015755	-415.6973	0.945852	-415.6858	0.977079	-415.7411	-0.663562
-414.731	-0.496601	-414.6891	-0.280371	-414.6835	0.16533	-414.6749	1.063751	-414.6766	0.982646	-414.6758	1.01936	-414.7306	-0.660103
-413.7309	-0.491776	-413.6589	-0.267441	-413.6643	0.221974	-413.6544	1.116357	-413.6623	1.023938	-413.6254	1.065218	-413.6981	-0.655865
-412.709	-0.487502	-412.6525	-0.255569	-412.6529	0.273667	-412.6543	1.161693	-412.6706	1.058836	-412.6177	1.103411	-412.685	-0.651503
-411.6993	-0.483415	-411.6348	-0.243433	-411.633	0.32664	-411.6505	1.209297	-411.6687	1.094128	-411.6194	1.144188	-411.6893	-0.647289
-410.7003	-0.479572	-410.6404	-0.231016	-410.6118	0.379963	-410.6487	1.258878	-410.6519	1.128385	-410.6054	1.187135	-410.6892	-0.643706
-409.6906	-0.476395	-409.6794	-0.220414	-409.6324	0.427172	-409.6873	1.303781	-409.6768	1.158132	-409.6335	1.224258	-409.7025	-0.643076
-408.7083	-0.472216	-408.7011	-0.207748	-408.6579	0.479858	-408.6959	1.357815	-408.6677	1.194772	-408.6502	1.270366	-408.7029	-0.640399
-407.7166	-0.467537	-407.7089	-0.195051	-407.6621	0.536747	-407.6878	1.415815	-407.6891	1.23579	-407.6655	1.318938	-407.6999	-0.637029
-406.7128	-0.463335	-406.7281	-0.181612	-406.683	0.592944	-406.7192	1.471684	-406.7126	1.278437	-406.6991	1.364133	-406.7127	-0.634431
-405.7256	-0.45877	-405.7205	-0.166703	-405.6853	0.653539	-405.7225	1.531002	-405.7048	1.324518	-405.6975	1.413048	-405.7078	-0.630639
-404.7179	-0.455039	-404.7104	-0.152775	-404.6808	0.714721	-404.7073	1.58934	-404.7074	1.369554	-404.7044	1.461171	-404.7104	-0.629008
-403.7216	-0.451557	-403.7216	-0.137989	-403.6975	0.777317	-403.7234	1.647018	-403.6917	1.414626	-403.7072	1.509856	-403.718	-0.626793
-402.7415	-0.448164	-402.7144	-0.12345	-402.6862	0.841555	-402.712	1.705087	-402.6964	1.460418	-402.702	1.559256	-402.7136	-0.624452
-401.745	-0.444809	-401.7318	-0.107436	-401.683	0.90768	-401.7051	1.766339	-401.7273	1.506484	-401.7008	1.611777	-401.7461	-0.620876
-400.7336	-0.440851	-400.7178	-0.09034	-400.6744	0.979021	-400.7195	1.833773	-400.7273	1.558532	-400.7043	1.671355	-400.7467	-0.616435
-399.7343	-0.437115	-399.7256	-0.074396	-399.6682	1.045104	-399.7146	1.897234	-399.7349	1.606977	-399.7019	1.726717	-399.763	-0.612956
-398.7235	-0.432892	-398.7287	-0.058209	-398.6692	1.112057	-398.7127	1.963992	-398.7337	1.655694	-398.7112	1.785825	-398.7988	-0.60998
-397.7165	-0.429153	-397.7122	-0.041174	-397.665	1.184314	-397.7072	2.037328	-397.7006	1.710029	-397.7122	1.851313	-397.7897	-0.606665
-396.7401	-0.426054	-396.7583	-0.025013	-396.6826	1.250996	-396.7041	2.102871	-396.712	1.759597	-396.7123	1.907081	-396.8031	-0.605087
-395.7448	-0.422335	-395.7514	-0.008175	-395.7206	1.32538	-395.677	2.176045	-395.6979	1.81641	-395.7229	1.969436	-395.7838	-0.60315
-394.7599	-0.418466	-394.7499	0.011583	-394.7375	1.406653	-394.6789	2.254261	-394.7034	1.877401	-394.6977	2.035617	-394.7463	-0.599124
-393.7724	-0.414673	-393.7617	0.029027	-393.7522	1.482902	-393.6971	2.323678	-393.7214	1.93332	-393.7214	2.09324	-393.7523	-0.595629
-392.7558	-0.410793	-392.7446	0.048823	-392.734	1.564312	-392.6909	2.397088	-392.7109	1.992849	-392.7221	2.155701	-392.7545	-0.5909
-391.7521	-0.406694	-391.7414	0.072703	-391.7032	1.646425	-391.722	2.471151	-391.717	2.050632	-391.7149	2.21999	-391.7551	-0.585735
-390.7445	-0.403136	-390.7504	0.096172	-390.7057	1.725431	-390.7331	2.543319	-390.7239	2.106506	-390.7197	2.282045	-390.7806	-0.582802
-389.7322	-0.399032	-389.7522	0.11975	-389.688	1.80992	-389.7254	2.623376	-389.7224	2.169926	-389.7265	2.352086	-389.7795	-0.57887
-388.733	-0.394753	-388.7366	0.142769	-388.6923	1.894842	-388.7333	2.706262	-388.7393	2.23486	-388.7328	2.425209	-388.7786	-0.575137
-387.7518	-0.391178	-387.7325	0.1633	-387.671	1.982373	-387.7186	2.79463	-387.7374	2.303191	-387.7462	2.502281	-387.7967	-0.570336
-386.7441	-0.388151	-386.7278	0.181408	-386.6543	2.069646	-386.7162	2.879194	-386.7018	2.372537	-386.763	2.576836	-386.7715	-0.565625
-385.7508	-0.385252	-385.7182	0.200456	-385.6772	2.156916	-385.7143	2.960008	-385.6938	2.438364	-385.752	2.647657	-385.7605	-0.562574
-384.7661	-0.381955	-384.7469	0.220441	-384.6972	2.248947	-384.7276	3.045901	-384.6812	2.505626	-384.7405	2.721184	-384.7729	-0.559237
-383.7615	-0.378939	-383.7415	0.240879	-383.7323	2.340517	-383.7505	3.126242	-383.7083	2.571305	-383.75	2.789393	-383.7751	-0.55806
-382.7735	-0.374888	-382.7582	0.264054	-382.7427	2.436651	-382.7587	3.21073	-382.7372	2.640111	-382.7423	2.861148	-382.8033	-0.553623
-381.7502	-0.370707	-381.7709	0.28998	-381.7491	2.540362	-381.7485	3.306733	-381.7571	2.715241	-381.7209	2.942933	-381.795	-0.549586
-380.7443	-0.367573	-380.76	0.314348	-380.7377	2.636362	-380.7655	3.393368	-380.772	2.783155	-380.7392	3.016716	-380.7925	-0.54591
-379.7524	-0.363596	-379.7785	0.340203	-379.7431	2.733639	-379.7807	3.484072	-379.7525	2.856179	-379.7393	3.09422	-379.8016	-0.54198
-378.7608	-0.360514	-378.7891	0.366945	-378.7381	2.832703	-378.7827	3.581051	-378.7637	2.931922	-378.7448	3.17821	-378.7852	-0.539742
-377.7866	-0.357859	-377.8022	0.392647	-377.7432	2.926512	-377.7998	3.672509	-377.7668	3.003584	-377.7812	3.256606	-377.8022	-0.537301
-376.8025	-0.354722	-376.8087	0.422653	-376.7587	3.031158	-376.7819	3.774257	-376.7658	3.088493	-376.7776	3.345556	-376.8069	-0.533967
-375.7961	-0.351962	-375.7985	0.454455	-375.7362	3.141068	-375.7673	3.879525	-375.7819	3.175983	-375.7383	3.43762	-375.7965	-0.52991
-374.7886	-0.348413	-374.7754	0.486336	-374.7335	3.253237	-374.7567	3.98315	-374.7736	3.260904	-374.7322	3.526277	-374.7908	-0.52668
-373.7856	-0.344671	-373.7592	0.520279	-373.7245	3.370585	-373.7472	4.08666	-373.767	3.348357	-373.7116	3.615382	-373.796	-0.521672
-372.7649	-0.34091	-372.7328	0.552048	-372.709	3.483489	-372.7231	4.18279	-372.7694	3.428796	-372.7007	3.697309	-372.7825	-0.518644
-371.7578	-0.337757	-371.7377	0.583967	-371.7141	3.595765	-371.712	4.278594	-371.7585	3.504979	-371.7293	3.779041	-371.7697	-0.515821
-370.7689	-0.334447	-370.7491	0.615503	-370.7355	3.707279	-370.7038	4.375855	-370.7671	3.583609	-370.7581	3.861999	-370.7991	-0.513834
-369.7786	-0.33173	-369.7563	0.648359	-369.7431	3.817796	-369.7196	4.475883	-369.7729	3.66534	-369.7858	3.947254	-369.8042	-0.5118
-368.7763	-0.329266	-368.7665	0.685199	-368.7319	3.934529	-368.7144	4.586855	-368.7624	3.755192	-368.8032	4.043243	-368.8101	-0.508288
-367.7758	-0.326981	-367.7866	0.719924	-367.7401	4.048101	-367.7124	4.696333	-367.77	3.844284	-367.8013	4.136924	-367.8207	-0.505412
-366.7607	-0.324704	-366.7743	0.758066	-366.7507	4.163898	-366.7235	4.804718	-366.7628	3.936516	-366.7747	4.228488	-366.7863	-0.501794
-365.7437	-0.321915	-365.7566	0.797704	-365.7267	4.287994	-365.6978	4.919881	-365.7554	4.035732	-365.7334	4.32942	-365.7716	-0.498675
-364.7649	-0.318855	-364.7718	0.834539	-364.7467	4.407778	-364.7229	5.022277	-364.7468	4.124648	-364.7336	4.42029	-364.7654	-0.49631
-363.7524	-0.315269	-363.7474	0.875949	-363.7485	4.538552	-363.7306	5.129274	-363.721	4.221752	-363.7259	4.516297	-363.7699	-0.491606
-362.7452	-0.312344	-362.7516	0.918376	-362.7217	4.675821	-362.7314	5.243534	-362.7048	4.32243	-362.7007	4.617819	-362.7904	-0.485869
-361.7636	-0.309196	-361.7622	0.959304	-361.7233	4.803189	-361.7494	5.347407	-361.7178	4.409285	-361.7292	4.706195	-361.7732	-0.481618
-360.7502	-0.306088	-360.7607	1.001523	-360.7325	4.933884	-360.7577	5.459474	-360.7507	4.501178	-360.7197	4.799655	-360.7496	-0.477523
-359.7599	-0.302799	-359.7615	1.043864	-359.7284	5.057165	-359.7513	5.569685	-359.773	4.590364	-359.7104	4.891297	-359.7333	-0.474036
-358.769	-0.300077	-358.77	1.084722	-358.7475	5.170695	-358.7516	5.67256	-358.7917	4.672633	-358.7443	4.978251	-358.7368	-0.471735
-357.7727	-0.297802	-357.7835	1.129402	-357.7573	5.294852	-357.7428	5.785748	-357.7841	4.766161	-357.7316	5.076475	-357.7546	-0.468131
-356.7811	-0.294789	-356.7912	1.174928	-356.7471	5.418969	-356.7408	5.897831	-356.7773	4.86525	-356.7285	5.173629	-356.782	-0.464511
-355.7694	-0.292032	-355.7842	1.222092	-355.7408	5.548683	-355.7453	6.013946	-355.7647	4.96683	-355.7542	5.27293	-355.7927	-0.461028
-354.7744	-0.288298	-354.788	1.269863	-354.7299	5.683271	-354.7536	6.129657	-354.7501	5.068452	-354.748	5.372128	-354.8091	-0.457536
-353.8015	-0.285032	-353.7949	1.317649	-353.7545	5.816371	-353.7778	6.239252	-353.758	5.166727	-353.7828	5.464858	-353.8262	-0.4524
-352.8086	-0.282124	-352.7943	1.368703	-352.7686	5.954524	-352.7828	6.352511	-352.7538	5.265143	-352.7816	5.558723	-352.8301	-0.447245
-351.8371	-0.279367	-351.81	1.419042	-351.7768	6.089117	-351.799	6.460188	-351.7863	5.356773	-351.7782	5.648608	-351.8387	-0.443054
-350.8335	-0.276649	-350.8015	1.472466	-350.7679	6.227912	-350.815	6.574886	-350.8011	5.453416	-350.7899	5.745079	-350.8557	-0.438877
-349.7781	-0.272954	-349.7794	1.529876	-349.7335	6.372926	-349.8063	6.700868	-349.7774	5.56181	-349.7637	5.852674	-349.8383	-0.434098
-348.7556	-0.271012	-348.7562	1.584282	-348.7106	6.505606	-348.809	6.818142	-348.7592	5.658685	-348.7796	5.953372	-348.8436	-0.431309
-347.7544	-0.268495	-347.7467	1.639625	-347.7192	6.639438	-347.8051	6.939492	-347.7325	5.76016	-347.771	6.060347	-347.8526	-0.427046
-346.7543	-0.266321	-346.7413	1.69664	-346.7533	6.771297	-346.7875	7.058925	-346.7329	5.86698	-346.7635	6.166632	-346.8406	-0.423005
-345.7827	-0.26517	-345.7618	1.750203	-345.7827	6.891258	-345.7854	7.165114	-345.7494	5.959735	-345.7779	6.257694	-345.875	-0.422142
-344.8132	-0.261609	-344.7749	1.808749	-344.7923	7.024822	-344.7876	7.281188	-344.7603	6.063517	-344.7834	6.358889	-344.8812	-0.417757
-343.793	-0.258815	-343.7832	1.872467	-343.7863	7.164331	-343.79	7.399579	-343.7711	6.172024	-343.7919	6.459015	-343.8769	-0.413588
-342.8148	-0.256278	-342.7782	1.934585	-342.7636	7.302707	-342.7898	7.515666	-342.772	6.27238	-342.7884	6.549412	-342.8474	-0.409635
-341.7975	-0.253314	-341.7662	1.999364	-341.7699	7.448933	-341.7956	7.636919	-341.7635	6.374415	-341.7981	6.647892	-341.8224	-0.405123
-340.7918	-0.25088	-340.7664	2.061634	-340.783	7.59124	-340.7946	7.753931	-340.7694	6.471631	-340.8036	6.74228	-340.8254	-0.401738
-339.7964	-0.248157	-339.7712	2.121693	-339.7997	7.730751	-339.7844	7.868114	-339.7833	6.568472	-339.7998	6.835689	-339.8166	-0.397857
-338.7871	-0.245215	-338.7881	2.18433	-338.81	7.873279	-338.7768	7.983878	-338.7691	6.668515	-338.8088	6.93665	-338.8282	-0.394996
-337.8044	-0.24184	-337.7685	2.249795	-337.8205	8.017343	-337.7635	8.105906	-337.7693	6.773742	-337.7983	7.043675	-337.8204	-0.390074
-336.8029	-0.238775	-336.7692	2.321131	-336.8199	8.169773	-336.7315	8.236108	-336.7646	6.891957	-336.7727	7.159169	-336.8112	-0.385068
-335.8222	-0.235959	-335.7581	2.389002	-335.8066	8.31657	-335.7239	8.355713	-335.7384	6.998755	-335.7762	7.262506	-335.8154	-0.383574
-334.8125	-0.233993	-334.7574	2.45637	-334.8002	8.459797	-334.7346	8.470987	-334.7304	7.099237	-334.772	7.362195	-334.8355	-0.37934
-333.8229	-0.231733	-333.7617	2.526689	-333.7715	8.605656	-333.724	8.584686	-333.7489	7.204354	-333.757	7.458484	-333.8405	-0.376406
-332.8212	-0.230029	-332.7887	2.590305	-332.7726	8.732903	-332.7704	8.676959	-332.7625	7.288773	-332.7747	7.533215	-332.8384	-0.375516
-331.8191	-0.227869	-331.8029	2.661212	-331.7667	8.868397	-331.7933	8.779415	-331.7836	7.379665	-331.7831	7.61874	-331.8594	-0.37293
-330.8327	-0.224573	-330.7901	2.736256	-330.7639	9.008898	-330.7868	8.89057	-330.7947	7.479754	-330.7922	7.713617	-330.832	-0.367975
-329.8188	-0.222251	-329.8319	2.806449	-329.7745	9.137712	-329.8163	8.989235	-329.7985	7.568172	-329.8046	7.797239	-329.8454	-0.364164
-328.8175	-0.219566	-328.8044	2.882762	-328.7892	9.278835	-328.803	9.1014	-328.8014	7.666327	-328.7972	7.894114	-328.8789	-0.360383
-327.8219	-0.216716	-327.8074	2.959075	-327.808	9.416648	-327.8053	9.218034	-327.8057	7.767597	-327.7908	7.996904	-327.8522	-0.354455
-326.8104	-0.214115	-326.8368	3.033	-326.8253	9.550163	-326.8155	9.325306	-326.8164	7.866788	-326.7794	8.089929	-326.8695	-0.352917
-325.8184	-0.210931	-325.818	3.112819	-325.8066	9.693589	-325.8091	9.442684	-325.815	7.973867	-325.7766	8.191439	-325.8778	-0.348439
-324.8168	-0.207907	-324.8326	3.192221	-324.7952	9.841486	-324.7973	9.560463	-324.7939	8.080627	-324.7672	8.293029	-324.8403	-0.341167
-323.7989	-0.205129	-323.8155	3.273371	-323.7934	9.993388	-323.7768	9.675604	-323.7806	8.189877	-323.7508	8.391251	-323.8382	-0.335099
-322.8037	-0.20291	-322.8105	3.354269	-322.7549	10.13982	-322.7605	9.780579	-322.7868	8.288914	-322.7535	8.479697	-322.8307	-0.329933
-321.8124	-0.200686	-321.8177	3.432391	-321.7821	10.2769	-321.7595	9.877486	-321.7626	8.376131	-321.7729	8.557495	-321.8033	-0.327938
-320.8221	-0.197399	-320.8171	3.512363	-320.7587	10.404	-320.7604	9.975883	-320.774	8.463602	-320.779	8.63686	-320.8134	-0.324725
-319.8285	-0.195075	-319.8372	3.58924	-319.7521	10.52233	-319.7673	10.06365	-319.7781	8.542663	-319.8036	8.706543	-319.8254	-0.321254
-318.8469	-0.192072	-318.83	3.669632	-318.7854	10.64585	-318.7945	10.16217	-318.7905	8.627392	-318.8183	8.788604	-318.8132	-0.317557
-317.8171	-0.18884	-317.7961	3.756514	-317.7642	10.78235	-317.774	10.27884	-317.7841	8.730917	-317.7773	8.889153	-317.8186	-0.311468
-316.8071	-0.187322	-316.7828	3.838302	-316.7717	10.91083	-316.7862	10.3775	-316.7845	8.826572	-316.7758	8.976249	-316.809	-0.309731
-315.8285	-0.184657	-315.7792	3.922912	-315.7634	11.04596	-315.7979	10.4797	-315.7927	8.92476	-315.7766	9.063652	-315.8123	-0.308471
-314.8093	-0.182199	-314.7571	4.009577	-314.7357	11.18328	-314.7408	10.58661	-314.7485	9.025365	-314.7562	9.153673	-314.8322	-0.304195
-313.8218	-0.180494	-313.7885	4.090593	-313.7513	11.30566	-313.7604	10.67116	-313.7879	9.109075	-313.7828	9.224414	-313.8441	-0.300392
-312.8143	-0.177501	-312.7701	4.178879	-312.7521	11.44	-312.7426	10.76624	-312.7816	9.200934	-312.7962	9.305222	-312.8677	-0.295401
-311.7706	-0.174737	-311.7468	4.269548	-311.7413	11.57176	-311.722	10.86579	-311.7629	9.291183	-311.7729	9.392994	-311.8472	-0.289996
-310.7665	-0.172381	-310.7379	4.357644	-310.7473	11.69334	-310.7468	10.95725	-310.7919	9.374717	-310.774	9.472658	-310.8322	-0.285257
-309.7557	-0.170223	-309.7042	4.446359	-309.7359	11.81392	-309.7267	11.04892	-309.7632	9.457611	-309.7571	9.553466	-309.8174	-0.281203
-308.7712	-0.168419	-308.713	4.530403	-308.733	11.92295	-308.7247	11.13266	-308.7724	9.528138	-308.7431	9.624544	-308.7868	-0.278187
-307.797	-0.166515	-307.7245	4.612999	-307.7366	12.02689	-307.7452	11.21321	-307.7878	9.59618	-307.7432	9.68841	-307.7866	-0.274358
-306.8015	-0.164297	-306.748	4.695446	-306.7467	12.13217	-306.7571	11.28963	-306.7919	9.66647	-306.7517	9.749941	-306.7897	-0.272204
-305.8238	-0.161268	-305.7599	4.778517	-305.749	12.24293	-305.7745	11.36574	-305.8097	9.737615	-305.7508	9.810026	-305.7883	-0.269107
-304.8206	-0.157926	-304.7711	4.868425	-304.7484	12.36188	-304.7685	11.453	-304.8238	9.818388	-304.7551	9.880368	-304.7974	-0.263205
-303.814	-0.155224	-303.7765	4.954216	-303.7513	12.47141	-303.7643	11.52515	-303.804	9.89126	-303.7686	9.93993	-303.8143	-0.259458
-302.8153	-0.152421	-302.803	5.039428	-302.7635	12.57759	-302.7774	11.58917	-302.7914	9.956597	-302.7769	9.997924	-302.8253	-0.256109
-301.8141	-0.149708	-301.8083	5.129359	-301.7637	12.6847	-301.7908	11.6611	-301.7766	10.02479	-301.7898	10.06305	-301.8227	-0.251533
-300.8049	-0.147389	-300.8252	5.209912	-300.7726	12.77123	-300.8199	11.71646	-300.7685	10.07666	-300.8041	10.11574	-300.8381	-0.248699
-299.801	-0.145326	-299.8278	5.296604	-299.7826	12.86622	-299.8261	11.78032	-299.8013	10.13606	-299.7994	10.17953	-299.8407	-0.243989
-298.8024	-0.142516	-298.7951	5.388201	-298.7639	12.97038	-298.8014	11.85892	-298.7985	10.20401	-298.7541	10.24981	-298.8322	-0.238366
-297.7649	-0.141029	-297.7947	5.472484	-297.7728	13.06145	-297.7827	11.92862	-297.8022	10.26196	-297.7475	10.30109	-297.8397	-0.233271
-296.7769	-0.138683	-296.7927	5.560375	-296.7651	13.16417	-296.7741	12.0017	-296.7996	10.32997	-296.7345	10.3518	-296.828	-0.227515
-295.7802	-0.136476	-295.8107	5.6454	-295.7564	13.26502	-295.7567	12.06965	-295.7751	10.39299	-295.7237	10.39559	-295.8174	-0.221407
-294.7827	-0.134291	-294.8307	5.724841	-294.7705	13.35079	-294.7921	12.12423	-294.8012	10.44203	-294.7841	10.42545	-294.8252	-0.215917
-293.8082	-0.13125	-293.8413	5.808828	-293.7774	13.44188	-293.788	12.17788	-293.8148	10.49675	-293.79	10.46663	-293.836	-0.20956
-292.7929	-0.129355	-292.8409	5.89333	-292.8006	13.52941	-292.7841	12.22491	-292.8008	10.54599	-292.7943	10.51389	-292.8439	-0.205767
-291.7815	-0.126726	-291.8185	5.977478	-291.8135	13.61169	-291.7956	12.27379	-291.8021	10.59064	-291.7991	10.56122	-291.8475	-0.200464
-290.7849	-0.124867	-290.8183	6.061153	-290.8197	13.68817	-290.7778	12.32143	-290.796	10.63365	-290.7836	10.60658	-290.8433	-0.192263
-289.8062	-0.122959	-289.8245	6.143549	-289.8032	13.75797	-289.7879	12.35596	-289.7956	10.67103	-289.7979	10.64432	-289.833	-0.187177
-288.8078	-0.120594	-288.8124	6.22623	-288.7903	13.83105	-288.7831	12.39511	-288.7934	10.7107	-288.7726	10.67702	-288.8354	-0.179275
-287.8241	-0.118142	-287.8193	6.306241	-287.7975	13.89803	-287.762	12.43406	-287.8054	10.7498	-287.7973	10.69666	-287.839	-0.173695
-286.839	-0.115282	-286.8067	6.387998	-286.7879	13.97515	-286.7512	12.47541	-286.7974	10.79724	-286.792	10.72153	-286.8485	-0.169207
-285.8089	-0.11128	-285.7851	6.474045	-285.7693	14.06813	-285.7287	12.53416	-285.7831	10.85434	-285.773	10.76043	-285.8416	-0.161918
-284.8124	-0.108409	-284.7849	6.551353	-284.7758	14.13959	-284.7216	12.57661	-284.7827	10.89054	-284.782	10.77973	-284.8255	-0.15684
-283.8148	-0.105832	-283.7984	6.627493	-283.753	14.20754	-283.7324	12.60591	-283.7641	10.92114	-283.77	10.80184	-283.8355	-0.152654
-282.7769	-0.103415	-282.8036	6.702093	-282.7696	14.26588	-282.7592	12.62493	-282.7666	10.93795	-282.7689	10.82587	-282.8406	-0.149678
-281.8077	-0.102536	-281.8258	6.766634	-281.8117	14.29897	-281.7885	12.62158	-281.7881	10.93088	-281.7632	10.82473	-281.8708	-0.147757
