Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 1 -63uM	Ciclado - 20 ciclos 2 - 63uM	Ciclado - 20 ciclos 2 - 63uM	Adsorbido 1 - 63uM	Adsorbido 1 - 63uM	Adsorbido 2 - 63uM	Adsorbido 2 - 63uM	Adsorbido 3 - 63uM	Adsorbido 3 - 63uM	Ru 63uM - Au Desnudo	Ru 63uM - Au Desnudo
-337.7406	-1.600687										
-338.7258	-1.594178										
-339.7146	-1.58995										
-340.7314	-1.585401										
-341.7388	-1.583008										
-342.7444	-1.576364										
-343.741	-1.568988										
-344.7589	-1.562663										
-345.7375	-1.556961										
-346.7235	-1.55264										
-347.7065	-1.547736										
-348.6777	-1.542252										
-349.6921	-1.537237										
-350.6978	-1.534772										
-351.7065	-1.530673										
-352.7212	-1.528674										
-353.7187	-1.523831										
-354.7356	-1.520913										
-355.7434	-1.519451										
-356.7331	-1.513494										
-357.721	-1.510112										
-358.6931	-1.504378										
-359.6776	-1.496776										
-360.6773	-1.495925										
-361.6807	-1.494505										
-362.6891	-1.489602										
-363.7084	-1.48925										
-364.7141	-1.481457										
-365.7133	-1.476599										
-366.7349	-1.474193										
-367.7236	-1.469964										
-368.7188	-1.469669										
-369.7323	-1.465203										
-370.7317	-1.463243										
-371.7368	-1.459162										
-372.7335	-1.456953										
-373.7336	-1.456635										
-374.7277	-1.452529										
-375.7345	-1.45185										
-376.766	-1.448052										
-377.7826	-1.443417										
-378.7694	-1.439938										
-379.7742	-1.44093										
-380.769	-1.438074										
-381.7616	-1.435399										
-382.7573	-1.432632										
-383.7298	-1.42597										
-384.7112	-1.423192										
-385.7111	-1.418205										
-386.7113	-1.415571										
-387.7234	-1.411238										
-388.7076	-1.410449										
-389.6997	-1.411433										
-390.7021	-1.409623										
-391.7014	-1.40631										
-392.7047	-1.404501										
-393.7125	-1.40356										
-394.7157	-1.401007										
-395.7117	-1.400979										
-396.6974	-1.398013										
-397.6517	-1.393475										
-398.6479	-1.393655										
-399.6472	-1.392924										
-400.6588	-1.391582										
-401.6673	-1.390235										
-402.6603	-1.387747										
-403.638	-1.386146										
-404.6433	-1.383782										
-405.6469	-1.384054										
-406.6398	-1.382861										
-407.6521	-1.381804										
-408.6408	-1.383672										
-409.6356	-1.381553										
-410.6227	-1.379327										
-411.631	-1.379517										
-412.6124	-1.378642										
-413.6096	-1.378706										
-414.6264	-1.380183										
-415.6307	-1.376165										
-416.6552	-1.373342										
-417.6533	-1.372802										
-418.6614	-1.370605										
-419.6618	-1.37161										
-420.661	-1.36922										
-421.6834	-1.367299										
-422.6868	-1.36702										
-423.6661	-1.365463										
-424.6628	-1.366733										
-425.6627	-1.366329										
-426.6534	-1.366849										
-427.6584	-1.369212										
-428.6584	-1.36887										
-429.6465	-1.368719										
-430.6586	-1.366273										
-431.6714	-1.365039										
-432.6694	-1.365671										
-433.6816	-1.365851										
-434.6806	-1.366271										
-435.6794	-1.36365										
-436.6577	-1.360161										
-437.65	-1.358953										
-438.6416	-1.35948										
-439.6323	-1.360878										
-440.6578	-1.362166										
-441.6431	-1.361424										
-442.6237	-1.361156										
-443.637	-1.361416										
-444.6436	-1.360852										
-445.6594	-1.361125										
-446.6667	-1.361923										
-447.649	-1.361752										
-448.6414	-1.360955										
-449.6494	-1.360443										
-450.662	-1.358109										
-451.6471	-1.356352										
-452.6775	-1.358083										
-453.6561	-1.357128										
-454.6431	-1.357652										
-455.6675	-1.355301										
-456.6398	-1.3525										
-457.6564	-1.35391										
-458.6628	-1.352926										
-459.6628	-1.355788										
-460.6466	-1.354851										
-461.6178	-1.353979										
-462.6162	-1.356524										
-463.5872	-1.355887										
-464.5893	-1.356981										
-465.5947	-1.357697										
-466.603	-1.358774										
-467.62	-1.35795										
-468.6088	-1.360749										
-469.6095	-1.360591										
-470.6147	-1.358285										
-471.6216	-1.359421										
-472.6286	-1.360154										
-473.6285	-1.35999										
-474.6065	-1.359691										
-475.5949	-1.360143										
-476.6034	-1.356843										
-477.6273	-1.359313										
-478.649	-1.361308										
-479.6606	-1.360469										
-480.6477	-1.362866										
-481.6524	-1.363531										
-482.64	-1.363371										
-483.6411	-1.365317										
-484.6523	-1.364411										
-485.6169	-1.363783										
-486.6187	-1.36572										
-487.5969	-1.366005										
-488.6153	-1.367683										
-489.6419	-1.367722										
-490.6362	-1.366246										
-491.6536	-1.366706										
-492.6488	-1.368322										
-493.6401	-1.369392										
-494.6274	-1.368955										
-495.6325	-1.368217										
-496.6178	-1.36692										
-497.6225	-1.368551										
-498.6344	-1.370817										
-499.6283	-1.372393										
-500.6229	-1.374527										
-501.6068	-1.374869										
-502.6201	-1.3767										
-503.6179	-1.377828										
-504.617	-1.378959										
-505.6195	-1.380896										
-506.5956	-1.380642										
-507.6146	-1.381377										
-508.6071	-1.383262										
-509.6038	-1.382376										
-510.6134	-1.382447										
-511.5774	-1.383412										
-512.572	-1.383766										
-513.5876	-1.384925										
-514.6041	-1.387203										
-515.6235	-1.387854										
-516.6438	-1.388131										
-517.6332	-1.388689										
-518.6335	-1.390975										
-519.645	-1.392567										
-520.6364	-1.392026										
-521.65	-1.393162										
-522.6197	-1.393417										
-523.6223	-1.395251										
-524.621	-1.397251										
-525.6057	-1.395561										
-526.6256	-1.39671										
-527.6285	-1.397931										
-528.6455	-1.39908										
-529.6686	-1.39975										
-530.6755	-1.401298										
-531.6644	-1.401161										
-532.6672	-1.404477										
-533.6466	-1.410064										
-534.6458	-1.413034										
-535.6442	-1.415841										
-536.6409	-1.413945										
-537.6635	-1.415347										
-538.6364	-1.413549										
-539.6364	-1.414291										
-540.6288	-1.417965										
-541.6039	-1.418099										
-542.6285	-1.419732										
-543.6139	-1.419662										
-544.6085	-1.42145										
-545.6053	-1.424149										
-546.6052	-1.426409										
-547.6266	-1.430675										
-548.6135	-1.429624										
-549.6169	-1.430022										
-550.5989	-1.430832										
-551.5725	-1.431784										
-552.5769	-1.435098										
-553.6022	-1.435074										
-554.608	-1.436093										
-555.6173	-1.437707										
-556.6154	-1.440266										
-557.5776	-1.442564										
-558.5688	-1.445417										
-559.5648	-1.447128										
-560.5814	-1.447887										
-561.6143	-1.450246										
-562.6094	-1.450289										
-563.5994	-1.452129										
-564.5745	-1.453586										
-565.5487	-1.457479										
-566.5631	-1.461719										
-567.5657	-1.461993										
-568.5797	-1.465264										
-569.582	-1.463076										
-570.5673	-1.464727										
-571.6051	-1.467822										
-572.626	-1.467782										
-573.6157	-1.471774										
-574.6344	-1.473502										
-575.5991	-1.475889										
-576.5818	-1.478184										
-577.5994	-1.480243										
-578.6026	-1.482294										
-579.6049	-1.484874										
-580.6002	-1.488166										
-581.5892	-1.48946										
-582.5698	-1.490276										
-583.5719	-1.490824										
-584.5723	-1.492728										
-585.5842	-1.495899										
-586.5792	-1.497303										
-587.5758	-1.499921										
-588.5584	-1.500023										
-589.5261	-1.500755										
-590.5264	-1.504705										
-591.528	-1.506729										
-592.5561	-1.509346										
-593.5731	-1.514121										
-594.5815	-1.516478										
-595.5627	-1.518412										
-596.5562	-1.521853										
-597.5394	-1.522838										
-598.5343	-1.52476										
-599.1063	-1.512524										
-599.1629	-1.496419										
-598.7415	-1.476936										
-597.8226	-1.453444										
-596.8173	-1.44341										
-595.8271	-1.434995										
-594.8489	-1.427617										
-593.8353	-1.421303										
-592.8337	-1.414416										
-591.814	-1.408108										
-590.7968	-1.402451										
-589.7885	-1.395258										
-588.8192	-1.389275										
-587.8321	-1.381685										
-586.8177	-1.373376										
-585.8328	-1.369485										
-584.8081	-1.362736										
-583.8107	-1.356639										
-582.8095	-1.349841										
-581.8043	-1.342438										
-580.8126	-1.337933										
-579.8088	-1.333556										
-578.8304	-1.32964										
-577.8299	-1.325524										
-576.854	-1.321539										
-575.8538	-1.316748										
-574.8667	-1.313812										
-573.8735	-1.307097										
-572.8606	-1.30033										
-571.8762	-1.295156										
-570.8776	-1.289641										
-569.8904	-1.286356										
-568.8929	-1.280912										
-567.855	-1.27677										
-566.833	-1.27337										
-565.8083	-1.269829										
-564.8073	-1.266061										
-563.8416	-1.262915										
-562.8632	-1.258353										
-561.8776	-1.255126										
-560.8569	-1.252636										
-559.8492	-1.246805										
-558.8291	-1.243523										
-557.8147	-1.238758										
-556.8245	-1.238276										
-555.826	-1.237779										
-554.8375	-1.234174										
-553.8379	-1.233751										
-552.8397	-1.230129										
-551.8668	-1.229271										
-550.8606	-1.229485										
-549.8908	-1.227928										
-548.8916	-1.225565										
-547.8574	-1.223376										
-546.8625	-1.222151										
-545.8628	-1.220082										
-544.8682	-1.216959										
-543.8801	-1.211723										
-542.8601	-1.208147										
-541.8309	-1.203488										
-540.8401	-1.201973										
-539.845	-1.197785										
-538.8486	-1.19012										
-537.8695	-1.186364										
-536.8777	-1.17909										
-535.8901	-1.176897										
-534.8887	-1.174022										
-533.8914	-1.16831										
-532.892	-1.16733										
-531.871	-1.163336										
-530.89	-1.160803										
-529.8995	-1.158171										
-528.8812	-1.152176										
-527.8752	-1.148828										
-526.8655	-1.142486										
-525.8333	-1.138588										
-524.8202	-1.133334										
-523.8273	-1.130076										
-522.8147	-1.128342										
-521.8104	-1.124926										
-520.8402	-1.123105										
-519.8533	-1.117664										
-518.8724	-1.111061										
-517.8943	-1.109327										
-516.8752	-1.105512										
-515.8402	-1.101465										
-514.8499	-1.10141										
-513.8413	-1.095351										
-512.8394	-1.09193										
-511.8523	-1.08716										
-510.8503	-1.082349										
-509.8686	-1.079798										
-508.8931	-1.077853										
-507.9293	-1.0767										
-506.9409	-1.073884										
-505.9224	-1.068099										
-504.8983	-1.063787										
-503.8621	-1.061596										
-502.8319	-1.053176										
-501.848	-1.043139										
-500.8601	-1.034488										
-499.8674	-1.022257										
-498.8741	-1.019714										
-497.857	-1.021201										
-496.8465	-1.012929										
-495.8499	-1.009589										
-494.8607	-1.002747										
-493.8748	-0.996105										
-492.8902	-0.995194										
-491.882	-0.988444										
-490.8635	-0.983433										
-489.8652	-0.981946										
-488.8552	-0.979558										
-487.8625	-0.97975										
-486.8929	-0.979027										
-485.8947	-0.971839										
