Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 20  ciclos 1 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Ciclado - 6  ciclos 2 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 1 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 2 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 3 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 4 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 5 - 1.575mM	Adsorbido 6 - 1.575mM	Adsorbido 6 - 1.575mM	Ru 1.575mM - Au Desnudo	Ru 1.575mM - Au Desnudo
-498.6973	-4.599524	-498.6534	0.518909	-498.6581	-2.482806	-498.6775	-0.70849	-498.7021	-1.403629	-498.6913	-1.135688	-498.7211	-0.689051	-498.7443	-1.219947	-498.7513	-2.130718
-497.7045	-4.588535	-497.6635	0.530857	-497.6857	-2.462351	-497.6788	-0.693228	-497.7	-1.38455	-497.7056	-1.123004	-497.746	-0.676569	-497.7638	-1.205179	-497.751	-2.125325
-496.6852	-4.577341	-496.6731	0.545163	-496.7073	-2.440853	-496.6714	-0.676036	-496.6945	-1.36411	-496.71	-1.107213	-496.7483	-0.661351	-496.7435	-1.188978	-496.7692	-2.118158
-495.6833	-4.566995	-495.6699	0.562265	-495.7139	-2.419168	-495.6889	-0.660912	-495.6902	-1.344979	-495.713	-1.092134	-495.7251	-0.647949	-495.7371	-1.173987	-495.7687	-2.114239
-494.6921	-4.556387	-494.6891	0.5793	-494.7389	-2.397797	-494.689	-0.645472	-494.6863	-1.326387	-494.7126	-1.076126	-494.7221	-0.634676	-494.7414	-1.159391	-494.7844	-2.108408
-493.6747	-4.544956	-493.6908	0.599627	-493.7249	-2.374867	-493.6833	-0.628095	-493.6826	-1.306628	-493.6838	-1.058669	-493.7119	-0.6206	-493.7155	-1.143157	-493.7714	-2.101822
-492.6745	-4.535156	-492.676	0.614223	-492.7082	-2.354208	-492.6917	-0.613594	-492.6845	-1.289602	-492.692	-1.044295	-492.721	-0.609344	-492.7142	-1.130237	-492.7694	-2.09814
-491.6747	-4.523999	-491.6884	0.62853	-491.7103	-2.332789	-491.6918	-0.597205	-491.6898	-1.271139	-491.7114	-1.027401	-491.7342	-0.596043	-491.7203	-1.115468	-491.7783	-2.089554
-490.6706	-4.512212	-490.6812	0.640901	-490.6826	-2.309539	-490.6869	-0.578973	-490.6665	-1.251503	-490.7039	-1.00968	-490.7082	-0.580774	-490.6994	-1.099426	-490.7581	-2.080298
-489.675	-4.502816	-489.6519	0.641222	-489.6698	-2.289441	-489.6651	-0.563533	-489.6783	-1.234547	-489.7091	-0.994533	-489.6989	-0.567309	-489.7007	-1.0864	-489.7793	-2.074708
-488.6811	-4.491793	-488.6548	0.623083	-488.6764	-2.267836	-488.6551	-0.547273	-488.6776	-1.216253	-488.7076	-0.977233	-488.6973	-0.55412	-488.7135	-1.07131	-488.7648	-2.069036
-487.7025	-4.48178	-487.6618	0.609942	-487.6845	-2.247206	-487.6724	-0.532417	-487.6702	-1.19874	-487.7025	-0.960535	-487.6937	-0.541844	-487.7023	-1.057337	-487.7575	-2.065178
-486.7216	-4.472622	-486.658	0.605948	-486.6829	-2.228456	-486.6934	-0.519326	-486.6963	-1.182467	-486.7057	-0.945126	-486.723	-0.5315	-486.7147	-1.045161	-486.7785	-2.061821
-485.7192	-4.462274	-485.6789	0.619894	-485.7046	-2.206657	-485.7257	-0.503965	-485.7068	-1.164241	-485.7458	-0.929843	-485.7274	-0.51968	-485.7296	-1.030749	-485.774	-2.057217
-484.7159	-4.452281	-484.6774	0.656652	-484.6843	-2.184644	-484.7356	-0.488229	-484.7057	-1.146343	-484.7473	-0.913965	-484.7329	-0.506799	-484.7274	-1.016911	-484.7948	-2.05162
-483.6996	-4.441705	-483.6816	0.694533	-483.6777	-2.161345	-483.7322	-0.472277	-483.7156	-1.128636	-483.7276	-0.896747	-483.7392	-0.493419	-483.7292	-1.002613	-483.8028	-2.046862
-482.6882	-4.431359	-482.68	0.714031	-482.6895	-2.13827	-482.7247	-0.456324	-482.7096	-1.111625	-482.7282	-0.881291	-482.7352	-0.481455	-482.7245	-0.989062	-482.8057	-2.042085
-481.6924	-4.420747	-481.6866	0.72251	-481.6853	-2.115554	-481.7291	-0.440177	-481.7123	-1.095228	-481.7002	-0.864356	-481.7465	-0.470282	-481.7311	-0.975889	-481.831	-2.03649
-480.7232	-4.409911	-480.6962	0.731374	-480.7023	-2.093367	-480.7351	-0.424405	-480.7232	-1.077903	-480.7032	-0.848556	-480.7438	-0.457328	-480.7319	-0.962185	-480.8203	-2.029197
-479.729	-4.399973	-479.7028	0.734396	-479.7042	-2.072011	-479.7157	-0.407468	-479.7178	-1.060628	-479.728	-0.835253	-479.7529	-0.446661	-479.7341	-0.948365	-479.8232	-2.022918
-478.7336	-4.389353	-478.7108	0.7494	-478.7097	-2.049855	-478.7193	-0.390508	-478.715	-1.041883	-478.7427	-0.820689	-478.7425	-0.43363	-478.739	-0.932479	-478.8175	-2.018627
-477.7296	-4.377274	-477.6982	0.769745	-477.7013	-2.026165	-477.6891	-0.371715	-477.7216	-1.021139	-477.7296	-0.803961	-477.7325	-0.419829	-477.7136	-0.914601	-477.7833	-2.011802
-476.6902	-4.367471	-476.6831	0.783346	-476.6951	-2.004323	-476.701	-0.354327	-476.7086	-1.002248	-476.728	-0.790069	-476.7432	-0.408839	-476.7182	-0.89893	-476.7772	-2.007752
-475.6883	-4.35694	-475.6816	0.793807	-475.6978	-1.981674	-475.7069	-0.336408	-475.6968	-0.982508	-475.7086	-0.77599	-475.7271	-0.396924	-475.7228	-0.884379	-475.785	-2.003144
-474.6903	-4.346056	-474.6849	0.802453	-474.6948	-1.957435	-474.6967	-0.317639	-474.7058	-0.962882	-474.6885	-0.754669	-474.7305	-0.383836	-474.7293	-0.87008	-474.7626	-1.997404
-473.6993	-4.338099	-473.6941	0.807123	-473.7056	-1.935558	-473.7306	-0.301984	-473.6984	-0.946233	-473.7103	-0.740489	-473.7385	-0.372885	-473.7368	-0.860512	-473.7684	-1.995595
-472.7235	-4.327219	-472.7171	0.818648	-472.7108	-1.910548	-472.7164	-0.282843	-472.7087	-0.927889	-472.7214	-0.722149	-472.7312	-0.359609	-472.7334	-0.849331	-472.7772	-1.992836
-471.7137	-4.315969	-471.7079	0.832873	-471.7085	-1.88462	-471.7177	-0.264641	-471.6903	-0.909399	-471.7195	-0.699711	-471.7368	-0.343757	-471.7329	-0.836195	-471.7747	-1.988933
-470.7232	-4.306157	-470.6942	0.843637	-470.7036	-1.85982	-470.7267	-0.245085	-470.6913	-0.891881	-470.7267	-0.687855	-470.7337	-0.329862	-470.7217	-0.822633	-470.8017	-1.984807
-469.7302	-4.294155	-469.6837	0.850067	-469.6927	-1.83437	-469.7191	-0.224066	-469.6816	-0.872455	-469.7208	-0.670496	-469.7169	-0.313499	-469.7216	-0.805494	-469.8005	-1.979918
-468.7206	-4.283322	-468.6618	0.850044	-468.6886	-1.809766	-468.7187	-0.204964	-468.7009	-0.853502	-468.7058	-0.652698	-468.7209	-0.298757	-468.7123	-0.787203	-468.8089	-1.976413
-467.7322	-4.273307	-467.6555	0.848538	-467.6953	-1.785369	-467.7368	-0.184109	-467.7219	-0.834256	-467.7122	-0.637632	-467.7375	-0.284135	-467.6913	-0.769371	-467.7985	-1.972483
-466.7215	-4.261845	-466.6483	0.852361	-466.694	-1.760801	-466.7296	-0.16435	-466.7232	-0.81279	-466.7153	-0.618072	-466.7431	-0.268413	-466.6794	-0.75109	-466.7987	-1.969597
-465.7158	-4.251334	-465.6561	0.86089	-465.6871	-1.734407	-465.7202	-0.144381	-465.7234	-0.790813	-465.7014	-0.598283	-465.7461	-0.252307	-465.6891	-0.73384	-465.7906	-1.966383
-464.7176	-4.239978	-464.656	0.873781	-464.6844	-1.706182	-464.7006	-0.120813	-464.6896	-0.766338	-464.6911	-0.578009	-464.7286	-0.233618	-464.6712	-0.714763	-464.7655	-1.960566
-463.7124	-4.229509	-463.6645	0.883359	-463.6788	-1.680437	-463.6758	-0.100311	-463.6775	-0.744368	-463.6828	-0.558802	-463.6963	-0.2183	-463.6867	-0.69789	-463.7621	-1.957818
-462.6989	-4.220132	-462.6719	0.888436	-462.6735	-1.653436	-462.6832	-0.07988	-462.6771	-0.724663	-462.6895	-0.539457	-462.6927	-0.202393	-462.7176	-0.681928	-462.7432	-1.953357
-461.6909	-4.209154	-461.6566	0.895222	-461.6768	-1.624328	-461.6739	-0.056043	-461.6595	-0.703392	-461.6834	-0.520761	-461.6877	-0.186253	-461.7013	-0.663825	-461.7441	-1.950036
-460.692	-4.199103	-460.673	0.898974	-460.683	-1.598599	-460.696	-0.036133	-460.6728	-0.685375	-460.7098	-0.504556	-460.7004	-0.173635	-460.7324	-0.649552	-460.757	-1.948046
-459.6851	-4.186599	-459.6658	0.907973	-459.6821	-1.568895	-459.6819	-0.012402	-459.7104	-0.664385	-459.7135	-0.485283	-459.7041	-0.156454	-459.7335	-0.631994	-459.7825	-1.946905
-458.6908	-4.173756	-458.663	0.919995	-458.691	-1.538487	-458.6802	0.012646	-458.7024	-0.640028	-458.6985	-0.465334	-458.7031	-0.13878	-458.7081	-0.612067	-458.8029	-1.945202
-457.6961	-4.162423	-457.7018	0.930056	-457.6983	-1.511285	-457.6806	0.033783	-457.7238	-0.618741	-457.7239	-0.44473	-457.7265	-0.121966	-457.7102	-0.594769	-457.829	-1.942197
-456.6933	-4.150639	-456.6899	0.943291	-456.7046	-1.480601	-456.6812	0.058507	-456.7251	-0.594137	-456.7335	-0.423048	-456.7085	-0.100866	-456.7193	-0.574802	-456.8355	-1.939257
-455.7039	-4.139802	-455.6894	0.956573	-455.7045	-1.45072	-455.6942	0.083308	-455.703	-0.569173	-455.7338	-0.400751	-455.7163	-0.08157	-455.7393	-0.555456	-455.8226	-1.934863
-454.7086	-4.128592	-454.6926	0.972685	-454.7198	-1.421569	-454.6987	0.107318	-454.7031	-0.545745	-454.7455	-0.377268	-454.7263	-0.062924	-454.7805	-0.537141	-454.8217	-1.93286
-453.7283	-4.116386	-453.6727	0.992428	-453.7152	-1.389266	-453.713	0.134447	-453.6939	-0.519611	-453.7424	-0.351957	-453.7267	-0.041867	-453.7805	-0.51637	-453.8251	-1.929127
-452.7359	-4.104677	-452.6791	1.012141	-452.7241	-1.356813	-452.6912	0.162409	-452.69	-0.494623	-452.7295	-0.325216	-452.7516	-0.021117	-452.7567	-0.495442	-452.8304	-1.925268
-451.7316	-4.092671	-451.6789	1.029851	-451.715	-1.321791	-451.6901	0.193067	-451.6791	-0.467554	-451.7286	-0.299758	-451.7572	3.09E-4	-451.7256	-0.471934	-451.8102	-1.918266
-450.7443	-4.081527	-450.6849	1.040632	-450.701	-1.287086	-450.6823	0.224258	-450.6796	-0.441271	-450.7347	-0.276535	-450.7544	0.021502	-450.7014	-0.450335	-450.7977	-1.91401
-449.7331	-4.071835	-449.6806	1.04703	-449.7021	-1.252665	-449.6735	0.254646	-449.7064	-0.414426	-449.7249	-0.252669	-449.7709	0.041734	-449.7056	-0.428887	-449.7873	-1.912362
-448.7253	-4.060678	-448.6703	1.052439	-448.6951	-1.217182	-448.6917	0.285897	-448.7154	-0.38595	-448.733	-0.226675	-448.7594	0.0619	-448.7186	-0.40551	-448.767	-1.909741
-447.7243	-4.051032	-447.7081	1.056708	-447.7088	-1.183189	-447.6978	0.314847	-447.7508	-0.360092	-447.742	-0.201723	-447.7521	0.083493	-447.7333	-0.384788	-447.7935	-1.907931
-446.7252	-4.040112	-446.7181	1.063141	-446.7248	-1.147196	-446.7178	0.346123	-446.761	-0.330365	-446.734	-0.175813	-446.7559	0.108479	-446.7313	-0.362029	-446.7958	-1.904982
-445.7188	-4.026819	-445.7111	1.075305	-445.7104	-1.107426	-445.7275	0.381877	-445.743	-0.297789	-445.7368	-0.147907	-445.7291	0.136938	-445.7247	-0.335844	-445.7827	-1.901088
-444.7176	-4.016185	-444.7047	1.088073	-444.7016	-1.070109	-444.7297	0.413332	-444.7567	-0.268435	-444.7281	-0.124207	-444.7245	0.161714	-444.7337	-0.313756	-444.7935	-1.899347
-443.7126	-4.004286	-443.6748	1.106558	-443.7075	-1.031002	-443.7397	0.447463	-443.7348	-0.236739	-443.731	-0.097452	-443.72	0.186765	-443.7396	-0.288935	-443.7874	-1.89761
-442.6997	-3.992177	-442.6628	1.131077	-442.6824	-0.988831	-442.7151	0.482628	-442.7287	-0.204047	-442.7308	-0.066971	-442.709	0.212573	-442.7379	-0.261448	-442.7791	-1.893485
-441.6914	-3.982904	-441.6856	1.151508	-441.7061	-0.95037	-441.7272	0.516107	-441.7404	-0.175211	-441.7254	-0.041172	-441.7206	0.234827	-441.7498	-0.238176	-441.7819	-1.889191
-440.6924	-3.970133	-440.6967	1.174637	-440.715	-0.907292	-440.729	0.556133	-440.7166	-0.141011	-440.7382	-0.009856	-440.718	0.262864	-440.7522	-0.210551	-440.7664	-1.882623
-439.6933	-3.957191	-439.699	1.196692	-439.697	-0.862595	-439.7184	0.596778	-439.7161	-0.105063	-439.7249	0.024718	-439.7247	0.292957	-439.734	-0.179845	-439.7487	-1.878908
-438.6667	-3.945728	-438.6962	1.214236	-438.6849	-0.820133	-438.7125	0.637393	-438.7205	-0.070966	-438.7357	0.056793	-438.7333	0.320853	-438.7648	-0.154346	-438.7352	-1.874653
-437.6816	-3.932876	-437.684	1.23568	-437.6851	-0.775243	-437.6817	0.678952	-437.7117	-0.03398	-437.7249	0.092752	-437.7222	0.351976	-437.7613	-0.124843	-437.7392	-1.870684
-436.6918	-3.921714	-436.6945	1.256467	-436.704	-0.73117	-436.6779	0.717931	-436.7228	0.002863	-436.7235	0.126044	-436.7316	0.381873	-436.7426	-0.09796	-436.75	-1.869363
-435.7059	-3.911112	-435.6933	1.275839	-435.7163	-0.685709	-435.6824	0.758047	-435.7153	0.039928	-435.733	0.15811	-435.7255	0.412016	-435.7585	-0.073634	-435.7645	-1.867784
-434.7434	-3.89899	-434.7074	1.295314	-434.7404	-0.638671	-434.7028	0.799622	-434.7114	0.078547	-434.7163	0.193008	-434.7288	0.442889	-434.7299	-0.042494	-434.7853	-1.866487
-433.7632	-3.886645	-433.7141	1.316667	-433.7226	-0.590844	-433.7187	0.843748	-433.697	0.11687	-433.7378	0.229303	-433.7417	0.474573	-433.7462	-0.014388	-433.7791	-1.865755
-432.7523	-3.873466	-432.6907	1.340929	-432.6987	-0.538858	-432.713	0.893271	-432.6842	0.158942	-432.7149	0.270093	-432.7407	0.510562	-432.7515	0.020052	-432.7731	-1.862789
-431.7434	-3.860785	-431.6976	1.364187	-431.7076	-0.490149	-431.7244	0.941408	-431.6888	0.198249	-431.7061	0.308455	-431.7517	0.542874	-431.7499	0.05234	-431.7964	-1.859302
-430.7374	-3.848688	-430.6984	1.391213	-430.7117	-0.438446	-430.7152	0.991761	-430.6936	0.238512	-430.7352	0.345743	-430.7598	0.577381	-430.7529	0.082872	-430.8083	-1.854834
-429.7126	-3.835325	-429.6853	1.420466	-429.7132	-0.381415	-429.7246	1.044005	-429.6906	0.285197	-429.7389	0.386642	-429.7421	0.615122	-429.7379	0.11944	-429.8159	-1.850405
-428.7169	-3.823527	-428.7021	1.4454	-428.729	-0.33094	-428.7334	1.091683	-428.7005	0.325359	-428.7485	0.423747	-428.7412	0.647916	-428.7551	0.150812	-428.8327	-1.846991
-427.7433	-3.810658	-427.7164	1.47709	-427.7057	-0.27192	-427.715	1.145799	-427.7221	0.372688	-427.7523	0.467257	-427.7606	0.687684	-427.7563	0.187124	-427.8133	-1.841295
-426.712	-3.796249	-426.6887	1.513433	-426.6769	-0.211804	-426.6971	1.20112	-426.7231	0.42518	-426.7341	0.515127	-426.7469	0.731714	-426.7517	0.228075	-426.7841	-1.838315
-425.7056	-3.783346	-425.7104	1.545671	-425.6763	-0.155452	-425.6785	1.254958	-425.7428	0.473625	-425.7278	0.55744	-425.7567	0.772362	-425.7621	0.263734	-425.7716	-1.834776
-424.7106	-3.769671	-424.7166	1.582361	-424.6513	-0.092934	-424.6729	1.312123	-424.7431	0.526484	-424.7122	0.602883	-424.765	0.815128	-424.7537	0.301959	-424.7371	-1.831277
-423.6819	-3.755488	-423.6985	1.618431	-423.6678	-0.033416	-423.6931	1.369102	-423.7299	0.577542	-423.7228	0.647166	-423.7411	0.85839	-423.7432	0.340542	-423.7215	-1.828111
-422.7269	-3.743456	-422.7152	1.652477	-422.6714	0.025796	-422.7191	1.427146	-422.7187	0.626524	-422.7274	0.687414	-422.7371	0.898098	-422.7454	0.376557	-422.7461	-1.825623
-421.7271	-3.729793	-421.696	1.690311	-421.6698	0.089924	-421.7049	1.490251	-421.7079	0.67859	-421.7313	0.735248	-421.7273	0.941055	-421.7204	0.418028	-421.7448	-1.822605
-420.7206	-3.71594	-420.6948	1.728637	-420.6609	0.155565	-420.7081	1.555696	-420.7022	0.731996	-420.7618	0.784687	-420.7278	0.98716	-420.7132	0.460411	-420.7583	-1.819368
-419.7098	-3.701481	-419.6821	1.769517	-419.6481	0.224673	-419.6818	1.621323	-419.6967	0.788602	-419.7575	0.836733	-419.7164	1.034314	-419.722	0.505748	-419.7667	-1.816742
-418.6732	-3.686798	-418.6754	1.80989	-418.6581	0.294255	-418.6817	1.687016	-418.6992	0.844759	-418.736	0.890088	-418.7384	1.082313	-418.7155	0.548443	-418.7659	-1.811405
-417.6688	-3.672972	-417.6847	1.852647	-417.6646	0.3637	-417.6961	1.752784	-417.7135	0.902952	-417.7349	0.941007	-417.7352	1.131758	-417.7378	0.592282	-417.7661	-1.807286
-416.6522	-3.658291	-416.6737	1.901744	-416.6615	0.437915	-416.6974	1.820664	-416.7039	0.966099	-416.7259	0.994418	-416.7331	1.185181	-416.7473	0.638973	-416.7634	-1.802565
-415.6549	-3.644945	-415.6753	1.951065	-415.6761	0.509812	-415.7135	1.889381	-415.7057	1.029039	-415.7037	1.048611	-415.7361	1.236835	-415.7342	0.683174	-415.7542	-1.799944
-414.6489	-3.630419	-414.675	2.001696	-414.669	0.586133	-414.6773	1.962842	-414.6879	1.095554	-414.6987	1.109408	-414.6929	1.291776	-414.7267	0.733953	-414.7346	-1.795862
-413.6283	-3.613458	-413.67	2.057086	-413.6456	0.669922	-413.6617	2.042896	-413.6533	1.167789	-413.6753	1.178464	-413.6739	1.353631	-413.6951	0.791016	-413.7005	-1.788911
-412.6422	-3.59988	-412.6812	2.103062	-412.6422	0.744834	-412.6422	2.118307	-412.6501	1.232775	-412.6509	1.240537	-412.6636	1.406963	-412.6696	0.839163	-412.695	-1.785002
-411.6482	-3.584956	-411.6804	2.1485	-411.6206	0.822256	-411.6409	2.196786	-411.6297	1.297884	-411.6484	1.304055	-411.6767	1.46117	-411.6668	0.891108	-411.6956	-1.77967
-410.6538	-3.570015	-410.6832	2.197549	-410.6248	0.901626	-410.6425	2.275441	-410.6409	1.365915	-410.6518	1.367694	-410.675	1.517652	-410.6626	0.941253	-410.7089	-1.777857
-409.6724	-3.557989	-409.6672	2.24047	-409.653	0.973422	-409.656	2.346664	-409.6709	1.427386	-409.6759	1.424199	-409.6981	1.567013	-409.6753	0.983959	-409.7345	-1.776827
-408.6728	-3.54268	-408.6551	2.292492	-408.6631	1.055185	-408.6655	2.427045	-408.6895	1.496512	-408.6836	1.488979	-408.7021	1.625503	-408.6801	1.037512	-408.748	-1.773901
-407.6567	-3.527117	-407.647	2.34919	-407.666	1.141433	-407.6616	2.509461	-407.7206	1.56996	-407.7021	1.554629	-407.6865	1.690375	-407.6876	1.093362	-407.7551	-1.770358
-406.6882	-3.512288	-406.6367	2.406117	-406.6584	1.227697	-406.6985	2.590631	-406.7141	1.643328	-406.6959	1.620104	-406.7167	1.753954	-406.6978	1.148384	-406.7543	-1.766246
-405.6777	-3.495246	-405.6547	2.467845	-405.6296	1.31835	-405.7028	2.677222	-405.7149	1.72164	-405.707	1.689602	-405.7053	1.821312	-405.7027	1.207546	-405.7763	-1.765049
-404.6866	-3.480066	-404.6517	2.527379	-404.6324	1.406994	-404.7061	2.761912	-404.7195	1.797807	-404.7369	1.758319	-404.7037	1.885593	-404.7232	1.26453	-404.7884	-1.761891
-403.713	-3.464412	-403.6725	2.590421	-403.6557	1.498745	-403.7134	2.849269	-403.7141	1.87588	-403.7367	1.82918	-403.7195	1.950545	-403.7223	1.321499	-403.7829	-1.758758
-402.7225	-3.44825	-402.6942	2.653627	-402.6918	1.589085	-402.7083	2.941075	-402.7271	1.955825	-402.7645	1.901278	-402.7081	2.017886	-402.7203	1.382732	-402.784	-1.754256
-401.7559	-3.431807	-401.688	2.719238	-401.7303	1.68411	-401.7	3.037016	-401.717	2.037674	-401.7479	1.977962	-401.737	2.08534	-401.7426	1.446872	-401.7719	-1.746843
-400.7262	-3.412535	-400.6807	2.793695	-400.7368	1.787605	-400.692	3.139159	-400.705	2.127892	-400.7262	2.063156	-400.7321	2.162204	-400.7189	1.516491	-400.7717	-1.743062
-399.7238	-3.395572	-399.6763	2.862447	-399.7272	1.883248	-399.6782	3.236193	-399.692	2.212405	-399.7139	2.142779	-399.7283	2.232993	-399.7101	1.58119	-399.777	-1.737871
-398.6835	-3.378945	-398.6804	2.934101	-398.7349	1.983007	-398.6667	3.333024	-398.6859	2.297015	-398.7061	2.223055	-398.7472	2.304854	-398.7267	1.64742	-398.7936	-1.735141
-397.6659	-3.361214	-397.6846	3.010892	-397.7199	2.087454	-397.6901	3.434007	-397.6829	2.388532	-397.6992	2.306267	-397.7291	2.383864	-397.7041	1.714083	-397.8069	-1.733299
-396.6848	-3.347127	-396.7124	3.079131	-396.7321	2.18326	-396.7105	3.525584	-396.7014	2.471552	-396.7182	2.378466	-396.743	2.45481	-396.7053	1.774247	-396.7946	-1.731754
-395.6929	-3.329638	-395.7249	3.154393	-395.7256	2.290082	-395.7166	3.625885	-395.7255	2.563597	-395.7373	2.460235	-395.7325	2.533029	-395.7179	1.842824	-395.8026	-1.730028
-394.6959	-3.310218	-394.7132	3.23589	-394.7181	2.401692	-394.7327	3.732711	-394.7249	2.660678	-394.7458	2.548926	-394.7116	2.616673	-394.7045	1.915889	-394.7824	-1.726211
-393.7147	-3.293921	-393.7361	3.313503	-393.7281	2.50793	-393.7227	3.834185	-393.7403	2.751494	-393.779	2.631353	-393.7231	2.695016	-393.7164	1.986498	-393.7894	-1.723185
-392.7118	-3.274984	-392.723	3.397494	-392.7198	2.620963	-392.7305	3.944455	-392.7425	2.849877	-392.768	2.721898	-392.7291	2.778361	-392.7285	2.064039	-392.7927	-1.717312
-391.7029	-3.255927	-391.7048	3.482017	-391.7262	2.732607	-391.7371	4.057618	-391.7328	2.948138	-391.772	2.814327	-391.7433	2.862083	-391.7459	2.140348	-391.783	-1.712727
-390.7136	-3.238106	-390.7151	3.564428	-390.7317	2.840677	-390.7395	4.16534	-390.7596	3.043279	-390.7647	2.904325	-390.7772	2.94146	-390.7685	2.215156	-390.807	-1.708856
-389.7063	-3.217314	-389.7042	3.65489	-389.7323	2.956543	-389.7432	4.281755	-389.7624	3.145842	-389.7402	3.003698	-389.7675	3.029474	-389.763	2.29313	-389.8161	-1.703067
-388.7058	-3.196895	-388.707	3.747223	-388.7283	3.074263	-388.749	4.4001	-388.757	3.249789	-388.7157	3.104039	-388.7671	3.118129	-388.7614	2.372951	-388.8027	-1.697651
-387.6847	-3.17702	-387.7131	3.844392	-387.7179	3.195811	-387.7506	4.517746	-387.7502	3.357518	-387.6917	3.204213	-387.7685	3.210161	-387.7497	2.454265	-387.8055	-1.69394
-386.6892	-3.158025	-386.7071	3.942486	-386.7054	3.319244	-386.7379	4.634086	-386.7443	3.4659	-386.6841	3.301694	-386.7393	3.303155	-386.729	2.530184	-386.7857	-1.691612
-385.6889	-3.140468	-385.708	4.036841	-385.71	3.438301	-385.7383	4.743673	-385.7446	3.57023	-385.699	3.39292	-385.7368	3.391223	-385.7416	2.607451	-385.7791	-1.69
-384.6961	-3.122347	-384.7182	4.134926	-384.7191	3.560086	-384.7314	4.856143	-384.7325	3.675707	-384.72	3.485977	-384.7278	3.480721	-384.7504	2.68523	-384.8032	-1.687626
-383.7311	-3.104776	-383.7373	4.230828	-383.75	3.680077	-383.7206	4.967094	-383.7371	3.778851	-383.731	3.575404	-383.7365	3.566292	-383.7625	2.760948	-383.8121	-1.684252
-382.7418	-3.085462	-382.7678	4.329636	-382.7571	3.804101	-382.7413	5.085632	-382.7292	3.885921	-382.7437	3.671524	-382.7635	3.656912	-382.7783	2.846348	-382.8245	-1.678951
-381.735	-3.061879	-381.7747	4.437091	-381.7371	3.938316	-381.7549	5.217502	-381.7071	4.001119	-381.7254	3.779378	-381.7859	3.755503	-381.7747	2.937699	-381.8094	-1.673825
-380.7347	-3.042819	-380.7818	4.536539	-380.7474	4.061768	-380.7642	5.338727	-380.7223	4.10836	-380.7327	3.878411	-380.8203	3.845553	-380.8021	3.019211	-380.8256	-1.6694
-379.7293	-3.022454	-379.7924	4.642426	-379.7448	4.189251	-379.7753	5.464472	-379.7195	4.218259	-379.7502	3.984498	-379.8236	3.941793	-379.815	3.104395	-379.8193	-1.663058
-378.7332	-3.00034	-378.7754	4.753362	-378.7341	4.321007	-378.7689	5.595646	-378.7421	4.333138	-378.7444	4.090406	-378.8148	4.039493	-378.8251	3.191868	-378.827	-1.658314
-377.7491	-2.983805	-377.7573	4.858386	-377.7659	4.444525	-377.7468	5.71208	-377.7708	4.441514	-377.7606	4.184546	-377.8108	4.130044	-377.8397	3.271935	-377.8355	-1.655805
-376.7625	-2.959812	-376.7795	4.976469	-376.7534	4.583139	-376.7466	5.840796	-376.768	4.562486	-376.7711	4.290795	-376.7911	4.235149	-376.8137	3.362748	-376.8243	-1.651424
-375.7665	-2.936487	-375.772	5.093135	-375.7386	4.726587	-375.7512	5.971912	-375.7793	4.687041	-375.772	4.40087	-375.768	4.340925	-375.792	3.458046	-375.8432	-1.648746
-374.7668	-2.914804	-374.7708	5.20776	-374.7334	4.868467	-374.7427	6.099771	-374.7628	4.808064	-374.7681	4.510713	-374.7584	4.444894	-374.7788	3.548079	-374.8192	-1.642206
-373.7523	-2.890971	-373.791	5.328746	-373.7206	5.014598	-373.7655	6.235478	-373.7444	4.933432	-373.7635	4.629775	-373.7528	4.552336	-373.7785	3.644865	-373.8019	-1.635887
-372.7292	-2.870783	-372.7631	5.444845	-372.7314	5.154896	-372.769	6.3668	-372.7514	5.052826	-372.7614	4.74599	-372.7485	4.652151	-372.7715	3.734405	-372.8223	-1.632317
-371.7249	-2.8497	-371.7496	5.561799	-371.7507	5.290895	-371.7794	6.497862	-371.7584	5.170471	-371.7765	4.857965	-371.753	4.748648	-371.7902	3.8232	-371.813	-1.628885
-370.7186	-2.828597	-370.7432	5.682093	-370.7614	5.425093	-370.7834	6.627453	-370.7447	5.288109	-370.7996	4.969226	-370.7617	4.844627	-370.7929	3.911239	-370.8421	-1.627472
-369.7378	-2.806125	-369.7369	5.80582	-369.7637	5.562301	-369.7895	6.7604	-369.758	5.40837	-369.8084	5.078612	-369.7968	4.944716	-369.7926	3.999906	-369.8537	-1.624573
-368.7492	-2.780917	-368.7356	5.938778	-368.7568	5.707879	-368.7771	6.901907	-368.7505	5.536304	-368.8055	5.190819	-368.8008	5.053743	-368.8048	4.099886	-368.8139	-1.616809
