Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad	Potencial	Intensidad
mV	uA	mV	uA	mV	uA	mV	uA	mV	uA
Ciclado - 20 Ciclos 1 - 6.3mM	Ciclado - 20 Ciclos 1 - 6.3mM	Ciclado - 20 Ciclos 2 - 6.3mM	Ciclado - 20 Ciclos 2 - 6.3mM	Adsorbido 1 - 6.3mM	Adsorbido 1 - 6.3mM	Adsorbido 2 - 6.3mM	Adsorbido 2 - 6.3mM	Ru 6.3mM Au Desnudo	Ru 6.3mM Au Desnudo
-301.393	-5.25791								
-300.4198	-5.234691								
-299.4005	-5.211276								
-298.3685	-5.187541								
-297.3733	-5.15636								
-296.3391	-5.126								
-295.3611	-5.110455								
-294.3793	-5.084125								
-293.3915	-5.062895								
-292.4266	-5.03617								
-291.4211	-5.002083								
-290.4102	-4.976275								
-289.3943	-4.945563								
-288.3755	-4.923928								
-287.3674	-4.891998								
-286.3549	-4.85402								
-285.3312	-4.825195								
-284.3335	-4.800568								
-283.3272	-4.771785								
-282.3527	-4.749803								
-281.3672	-4.718935								
-280.3621	-4.673373								
-279.3566	-4.637768								
-278.3523	-4.605035								
-277.3497	-4.575095								
-276.3429	-4.551304								
-275.3468	-4.520384								
-274.3578	-4.484429								
-273.3838	-4.442375								
-272.4053	-4.404137								
-271.4207	-4.362406								
-270.4042	-4.314903								
-269.3724	-4.270007								
-268.3845	-4.220979								
-267.3669	-4.17228								
-266.3745	-4.130463								
-265.3979	-4.091637								
-264.3781	-4.054333								
-263.4008	-4.015484								
-262.4016	-3.971641								
-261.3828	-3.922074								
-260.3725	-3.866297								
-259.3373	-3.815099								
-258.3325	-3.756631								
-257.3271	-3.699425								
-256.324	-3.647501								
-255.3284	-3.589223								
-254.3118	-3.535531								
-253.3324	-3.488858								
-252.3368	-3.43874								
-251.3573	-3.387341								
-250.3851	-3.336795								
-249.391	-3.275889								
-248.3816	-3.212385								
-247.3486	-3.149218								
-246.3445	-3.088372								
-245.3201	-3.032496								
-244.3468	-2.978817								
-243.3639	-2.914741								
-242.3669	-2.843224								
-241.3808	-2.767804								
-240.3622	-2.693876								
-239.3704	-2.628896								
-238.3548	-2.566045								
-237.3305	-2.50306								
-236.3406	-2.433877								
-235.3385	-2.363322								
-234.3364	-2.29986								
-233.3691	-2.234476								
-232.354	-2.169295								
-231.3704	-2.104087								
-230.3704	-2.019716								
-229.3487	-1.93674								
-228.3587	-1.858749								
-227.3495	-1.78256								
-226.3595	-1.719321								
-225.3696	-1.655466								
-224.3878	-1.591687								
-223.4103	-1.520108								
-222.4101	-1.442418								
-221.4222	-1.365892								
-220.4003	-1.28075								
-219.3707	-1.194254								
-218.3515	-1.115792								
-217.3289	-1.032118								
-216.3329	-0.95435								
-215.3152	-0.890793								
-214.3337	-0.823488								
-213.3643	-0.759865								
-212.3767	-0.692575								
-211.3952	-0.616706								
-210.3956	-0.533351								
-209.3683	-0.44277								
-208.3323	-0.361995								
-207.3165	-0.282517								
-206.31	-0.21057								
-205.3244	-0.149056								
-204.3503	-0.079127								
-203.3592	-0.009148								
-202.3761	0.053321								
-201.3797	0.117449								
-200.4033	0.18372								
-199.4061	0.253243								
-198.4149	0.329243								
-197.4072	0.404853								
-196.3668	0.477965								
-195.375	0.536152								
-194.3631	0.587653								
-193.3722	0.646094								
-192.3997	0.708531								
-191.4197	0.775823								
-190.4195	0.849585								
-189.4193	0.912163								
-188.3954	0.961636								
-187.3743	1.018297								
-186.3739	1.068586								
-185.3712	1.119412								
-184.3893	1.170243								
-183.3901	1.21652								
-182.3842	1.263184								
-181.3833	1.308325								
-180.389	1.365534								
-179.3893	1.413315								
-178.4243	1.456796								
-177.4194	1.502413								
-176.4035	1.535042								
-175.4058	1.568631								
-174.3815	1.60745								
-173.3995	1.643544								
-172.4002	1.681997								
-171.4111	1.726872								
-170.4244	1.770342								
-169.4245	1.816425								
-168.4384	1.854023								
-167.4442	1.892413								
-166.4243	1.923318								
-165.437	1.944416								
-164.4304	1.968902								
-163.4237	1.986038								
-162.4375	2.00484								
-161.4322	2.028976								
-160.4408	2.058712								
-159.4267	2.091532								
-158.405	2.126951								
-157.3636	2.155358								
-156.344	2.175831								
-155.3421	2.191686								
-154.3531	2.194151								
-153.3802	2.209816								
-152.4132	2.218363								
-151.4422	2.230715								
-150.4559	2.25356								
-149.4801	2.270033								
-148.4852	2.284569								
-147.4856	2.294967								
-146.488	2.296067								
-145.4812	2.300086								
-144.4704	2.310167								
-143.4646	2.318106								
-142.4637	2.341073								
-141.4559	2.347672								
-140.4612	2.353467								
-139.4522	2.358449								
-138.4404	2.360589								
-137.43	2.372186								
-136.4223	2.381502								
-135.4279	2.391155								
-134.4517	2.390737								
-133.4525	2.394845								
-132.4407	2.399896								
-131.4189	2.404251								
-130.3995	2.414999								
-129.4042	2.419565								
-128.4009	2.421086								
-127.4199	2.421827								
-126.4329	2.420836								
-125.4321	2.411239								
-124.4437	2.407223								
-123.4646	2.405324								
-122.4665	2.399613								
-121.4664	2.403696								
-120.4594	2.412107								
-119.4346	2.417148								
-118.4109	2.423376								
-117.3933	2.428029								
-116.3682	2.422464								
-115.3759	2.415077								
-114.3755	2.406492								
-113.4106	2.39807								
-112.4334	2.391395								
-111.4279	2.389671								
-110.4158	2.391129								
-109.3931	2.389873								
-108.393	2.392981								
-107.385	2.396637								
-106.3804	2.393733								
-105.3765	2.394662								
-104.3751	2.40109								
-103.3829	2.398338								
-102.3966	2.395575								
-101.4223	2.389116								
-100.4158	2.376908								
-99.41232	2.37059								
-98.40029	2.368004								
-97.36579	2.368298								
-96.36678	2.365424								
-95.35815	2.361683								
-94.38414	2.356139								
-93.39236	2.350557								
-92.4001	2.353295								
-91.42149	2.359511								
-90.42632	2.358916								
-89.44463	2.354293								
-88.44962	2.342564								
-87.42841	2.330701								
-86.42041	2.326355								
-85.41189	2.321922								
-84.39142	2.317934								
-83.40408	2.313076								
-82.40446	2.307693								
-81.40854	2.306856								
-80.43602	2.306678								
-79.43837	2.302673								
-78.44778	2.296519								
-77.43863	2.288048								
-76.44887	2.277784								
-75.45005	2.270955								
-74.44402	2.267171								
-73.47416	2.265787								
-72.45145	2.265302								
-71.45719	2.265823								
-70.46984	2.269013								
-69.43257	2.271579								
-68.43235	2.271664								
-67.4155	2.272334								
-66.39783	2.268728								
-65.4134	2.261338								
-64.43228	2.256011								
-63.43442	2.247734								
-62.4299	2.240063								
-61.42941	2.233636								
-60.41427	2.231773								
-59.4068	2.232907								
-58.39729	2.234744								
-57.37391	2.238015								
-56.36561	2.237689								
-55.3726	2.233751								
-54.38509	2.237268								
-53.40224	2.235204								
-52.41757	2.229261								
-51.4083	2.223641								
-50.43	2.211596								
-49.42974	2.205432								
-48.41738	2.19986								
-47.44689	2.197268								
-46.42062	2.191142								
-45.41109	2.183609								
-44.42806	2.180034								
-43.41445	2.176862								
-42.42297	2.181891								
-41.43544	2.190732								
-40.43243	2.193679								
-39.42321	2.189472								
-38.43117	2.179391								
-37.41181	2.166458								
-36.38886	2.160404								
-35.3838	2.155796								
-34.38077	2.150953								
-33.39434	2.149665								
-32.43067	2.14353								
-31.45264	2.143589								
-30.42682	2.148524								
-29.41862	2.148066								
-28.40386	2.147082								
-27.38535	2.144697								
-26.39685	2.135492								
-25.41874	2.125211								
-24.41299	2.119938								
-23.43476	2.114631								
-22.44503	2.111731								
-21.45182	2.112431								
-20.4653	2.115661								
-19.43881	2.117339								
-18.43605	2.120604								
-17.40224	2.123747								
-16.37601	2.118415								
-15.39022	2.112017								
-14.38941	2.103818								
-13.41026	2.093703								
-12.4216	2.086853								
-11.42057	2.083884								
-10.40393	2.080498								
-9.39303	2.082689								
-8.367572	2.082392								
-7.351502	2.081763								
-6.358665	2.08208								
-5.366741	2.078903								
-4.404513	2.083313								
-3.45465	2.083724								
-2.499535	2.080205								
-1.525193	2.073737								
-0.557398	2.06338								
0.436603	2.060678								
1.421098	2.054727								
2.425718	2.056827								
3.424355	2.052025								
4.420682	2.044621								
5.417592	2.044551								
6.387297	2.039622								
7.383475	2.04224								
8.361273	2.042439								
9.376678	2.040465								
10.40833	2.038501								
11.40726	2.035438								
12.44067	2.035333								
13.4333	2.035108								
14.42294	2.029008								
15.43953	2.025596								
16.40495	2.016772								
17.37957	2.01205								
18.36869	2.014054								
19.3569	2.008998								
20.4035	2.011781								
21.43974	2.003849								
22.4597	1.994035								
23.47125	1.98922								
24.44107	1.978157								
25.426	1.975973								
26.4027	1.976469								
27.38545	1.975897								
28.38328	1.977544								
29.40383	1.981436								
30.41241	1.981917								
31.42048	1.986846								
32.43097	1.98858								
33.42771	1.988285								
34.42173	1.983245								
35.41502	1.976067								
36.41359	1.966825								
37.39088	1.957725								
38.37576	1.954248								
39.39027	1.954928								
40.40023	1.958986								
41.41149	1.960627								
42.44072	1.965633								
43.43328	1.961953								
44.43286	1.962467								
45.43361	1.968744								
46.43192	1.969135								
47.44761	1.965277								
48.44378	1.956632								
49.45109	1.944918								
50.42004	1.932934								
51.4039	1.929279								
52.39891	1.927587								
53.39935	1.922785								
54.39147	1.918154								
55.393	1.917124								
56.38156	1.914135								
57.36616	1.922843								
58.36603	1.934398								
59.35606	1.934696								
60.38253	1.933803								
61.39531	1.921242								
62.41696	1.912152								
63.41527	1.908288								
64.3737	1.904248								
65.34918	1.902347								
66.33864	1.898015								
67.32539	1.895398								
68.33625	1.895384								
69.35082	1.898211								
70.35535	1.900094								
71.39293	1.899777								
72.40046	1.896427								
73.40079	1.891052								
74.40503	1.881259								
75.38186	1.875198								
76.36366	1.873646								
77.35826	1.870142								
78.34065	1.873746								
79.33623	1.876527								
80.37565	1.879858								
81.37867	1.883423								
82.39168	1.884114								
83.39711	1.879854								
84.38841	1.873817								
85.39484	1.866502								
86.38409	1.858552								
87.37854	1.853785								
88.35284	1.849057								
89.34048	1.850768								
90.36504	1.85305								
91.37814	1.856863								
92.41841	1.860227								
93.44318	1.859236								
94.42431	1.861954								
95.42499	1.8673								
96.39426	1.869041								
97.38858	1.868347								
98.13585	1.822704								
98.36234	1.763239								
98.11433	1.700641								
97.34178	1.632841								
96.3262	1.605413								
95.34268	1.582382								
94.31978	1.557417								
93.31189	1.537916								
92.32236	1.515655								
91.29161	1.496631								
90.2989	1.482202								
89.32237	1.470815								
88.33751	1.46002								
87.36749	1.449374								
86.37093	1.440516								
85.3698	1.427288								
84.35516	1.415514								
83.31762	1.402003								
82.32083	1.389312								
81.29655	1.372649								
80.29726	1.356303								
79.31363	1.346878								
78.32741	1.337664								
77.33116	1.335265								
76.35013	1.333067								
75.34514	1.325914								
74.32425	1.312362								
73.33101	1.299927								
72.30389	1.287341								
71.31182	1.274701								
70.30141	1.270237								
69.31647	1.267877								
68.34813	1.264712								
67.35087	1.261865								
66.34834	1.256175								
65.33198	1.243177								
64.30411	1.230101								
63.28671	1.218726								
62.30384	1.206555								
61.3108	1.198588								
60.31789	1.191892								
59.33028	1.189571								
58.34831	1.189681								
57.34232	1.187946								
56.35225	1.187809								
55.37189	1.181089								
54.34	1.170254								
53.34929	1.162189								
52.34248	1.153433								
51.32345	1.148952								
50.35275	1.15283								
49.36076	1.151728								
48.3818	1.146407								
47.3808	1.137544								
46.36973	1.119014								
45.3585	1.11561								
44.34966	1.106311								
43.35559	1.10067								
42.3465	1.098761								
41.33053	1.08475								
40.30244	1.0851								
39.3084	1.085101								
38.31742	1.083291								
37.32224	1.080251								
36.31866	1.083535								
35.29263	1.078195								
34.27405	1.077134								
33.2681	1.068374								
32.26993	1.058555								
31.29525	1.056251								
30.30791	1.055745								
29.30363	1.057191								
28.32412	1.051694								
27.31328	1.035614								
26.3195	1.021161								
25.35575	1.015463								
24.35217	1.002602								
23.38884	1.000231								
22.37251	0.994323								
21.35975	0.988258								
20.35941	0.987922								
19.35258	0.989883								
18.39261	0.99341								
17.39816	0.992576								
16.40302	0.989728								
15.39444	0.983981								
14.38557	0.976646								
13.37593	0.979044								
12.37733	0.98394								
11.38971	0.985179								
10.38705	0.980208								
9.40827	0.968799								
8.432099	0.953702								
7.438048	0.939724								
6.437218	0.933952								
5.446657	0.9287								
4.445377	0.922763								
3.42369	0.920222								
2.425684	0.915527								
1.395855	0.909723								
0.385353	0.907084								
-0.591498	0.90943								
-1.543173	0.910692								
-2.485725	0.91098								
-3.458738	0.910146								
